Epoch,Phase,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Runtime(ms),Throughput(ops/sec),AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),WatcherSamples,WatcherCPU_min,WatcherCPU_q1,WatcherCPU_median,WatcherCPU_q3,WatcherCPU_max,WatcherMemoryKB_min,WatcherMemoryKB_q1,WatcherMemoryKB_median,WatcherMemoryKB_q3,WatcherMemoryKB_max
65,clean-run,READ,53,6342781,4075880,4064919,403572,8,0,0,0,613,25275,213090606,317668502,4001404417,7479806150,669463614,92974006,13419929368209,15886695494,2076927081,79705258,32170,3108.486167236556,317.75099,142,135039,447,931,30,36.7,83.925,86.80000000000001,87.825,88.2,330352.0,1391451.0,1431364.0,1438023.0,1455936.0
65,avg-run,READ,55,13980994,9806202,9754311,813585,12,0,0,0,613,25276,213128264,317668502,4001505940,7479907656,669514026,92975725,13420652509241,15887608654,2076927134,79705258,34316,2914.0925515794384,339.02273,288,25999,393,523,33,2.1,87.4,90.5,91.8,92.4,511668.0,1444768.0,1540036.0,1546952.0,1548352.0
66,extend,EXTEND,183536745,2036090637,821716535,816831076,316255485,6605321,315846343,0,0,613,25325,217100986,317676153,4002515245,7482448807,670118549,93014984,13447533804340,15916730313,2078131873,79705258,658822,151.78606664622615,6579.20394,469,705535,32207,64191,633,48.3,58.4,60.1,64.6,71.7,228940.0,6426500.0,6529740.0,8593756.0,8828640.0
66,run,READ,188333074,2046180244,826226375,821313971,316255491,6605354,315846349,0,0,613,25327,217530042,317748835,4005372228,7482593745,670304154,93025309,13448826054067,15923714477,2082700008,79705258,35408,2824.220515137822,350.24389,157,133247,521,1352,34,46.5,80.60000000000001,83.44999999999999,85.05,86.4,996336.0,3338896.0,3428060.0,3440080.0,3451368.0
66,reference,READ,84270,19959064,8607206,6691682,10181,12,62,0,0,613,25327,217530082,317750535,4005372228,7482595379,670304154,93025309,13448826054067,15923714477,2082700008,79705258,3576,27964.20581655481,31.70394,22,13103,44,91,3,36.0,44.15,52.3,54.25,56.2,61740.0,61740.0,61740.0,61740.0,61740.0
66,clean-run,READ,53,6373210,4155053,4144092,409129,1,0,0,0,613,25329,217944829,317760063,4005467476,7482692850,670543510,93025324,13449583952967,15924520931,2082701062,79733491,32939,3035.9148729469625,325.82002,146,150911,458,939,31,42.6,83.15,86.4,87.75,88.3,392420.0,1994158.0,2059164.0,2075140.0,2110980.0
66,avg-run,READ,55,13987302,9896489,9844598,819141,5,0,0,0,613,25330,217982663,317760063,4005569000,7482794356,670594575,93026802,13450316298325,15925420949,2082701114,79733491,34834,2870.7584543836483,344.21037,292,23151,397,535,33,43.8,88.2,91.3,92.4,92.9,372408.0,2042224.0,2171448.0,2183348.0,2183804.0
67,extend,EXTEND,191200982,2090032792,845967051,841002197,325851468,6705464,325436732,0,0,613,25380,222036696,317765798,4006634984,7485383167,671208935,93062386,13477727738802,15955038006,2083891127,79733491,662693,150.8994360888073,6618.38817,476,820735,32927,65599,637,48.3,58.8,60.6,65.8,74.7,203880.0,6667320.0,6766224.0,8592900.0,8845732.0
67,run,READ,196183580,2100184203,850569263,845577464,325851474,6705497,325436738,0,0,613,25382,222487868,317846369,4009589800,7485540540,671577720,93080729,13479046170525,15962209874,2088583748,79733491,44524,2245.979696343545,440.65134,166,137727,695,3419,42,9.3,34.4,52.7,64.35,70.8,318380.0,3173559.0,3522772.0,3554184.0,3595928.0
67,reference,READ,86026,20261062,8746250,6793183,10181,12,62,0,0,613,25382,222487868,317848369,4009589800,7485542167,671577720,93080729,13479046170525,15962209874,2088583748,79733491,3748,26680.896478121664,33.51294,22,14287,46,84,3,37.2,43.7,50.2,52.85,55.5,62696.0,62696.0,62696.0,62696.0,62696.0
67,clean-run,READ,53,6366878,4060516,4049555,414723,1,0,0,0,613,25384,222880361,317856390,4009686409,7485641031,671606945,93080749,13479815457311,15963027562,2088584838,79757038,31659,3158.6594649230865,312.88985,150,135039,458,960,30,46.0,84.975,87.75,88.7,88.8,442912.0,1928377.0,2036728.0,2045190.0,2051072.0
67,avg-run,READ,55,13955471,9813141,9761250,824736,5,0,0,0,613,25385,222918212,317856390,4009787931,7485742536,671656744,93082185,13480556936570,15963913322,2088584885,79757038,34968,2859.7574925646304,345.51944,296,26223,399,518,33,45.0,88.3,91.4,92.3,93.1,381308.0,2001792.0,2110456.0,2120380.0,2121652.0
68,extend,EXTEND,199162099,2144493794,870542416,865497371,335560744,6805607,335140512,0,0,613,25436,227056655,317864918,4010834628,7488365131,672286063,93119941,13508384409738,15993994223,2089846733,79757038,678945,147.28733549845717,6780.56617,480,705023,33119,66559,653,45.6,58.4,59.8,64.5,76.0,221396.0,7152360.0,7237696.0,8594108.0,8835516.0
68,run,READ,204158039,2154721755,875118987,870046121,335560750,6805640,335140518,0,0,613,25438,227436719,317954309,4013819848,7488521046,672483367,93130364,13509716995597,16001180269,2094564801,79757038,38106,2624.258646932242,376.87095,169,143231,664,2159,36,38.6,64.55,72.7,78.14999999999999,81.1,976500.0,3436063.0,3566822.0,3583071.0,3598552.0
68,reference,READ,87784,20563131,8886184,6894698,10181,12,62,0,0,613,25438,227436766,317956709,4013819848,7488522679,672483367,93130364,13509716995597,16001180269,2094564801,79757038,4375,22857.14285714286,39.73242,22,13311,51,83,4,34.8,45.75,50.45,52.15,54.1,62376.0,62376.0,62376.0,62376.0,62376.0
68,clean-run,READ,53,6421828,4203064,4192103,420219,1,0,0,0,613,25440,227852928,317964783,4013917822,7488622876,672706790,93130407,13510497255371,16002009013,2094565867,79785061,33182,3013.682116810319,327.41155,154,146303,467,979,31,36.3,84.5,86.8,87.65,88.4,403148.0,2141670.0,2214072.0,2225286.0,2321104.0
68,avg-run,READ,55,13982211,9966680,9914789,830232,5,0,0,0,613,25441,227890531,317964783,4014019345,7488724381,672757627,93131693,13511247808580,16002878907,2094565910,79785061,35382,2826.2958566502743,349.61463,297,27567,405,545,33,45.0,87.9,91.0,91.9,92.5,389640.0,2156680.0,2291528.0,2303812.0,2305096.0
69,extend,EXTEND,207093651,2200203489,895726223,890600110,345584186,6905761,345158457,0,0,613,25494,232049428,317970151,4015202224,7491426501,673400884,93179846,13539975632947,16033849561,2095806156,79785061,697368,143.3963129940003,6964.35811,458,946175,34175,67967,670,54.9,58.5,60.6,65.2,75.9,226516.0,6792552.0,6872286.0,8592262.0,8786328.0
69,run,READ,212394062,2210460517,900392648,895240008,345584190,6905783,345158461,0,0,613,25496,232547840,318015259,4018291231,7491604253,673710705,93197993,13541344538181,16041344285,2100719270,79785061,43179,2315.9406192825218,427.80255,170,137599,886,3129,41,30.3,46.1,59.9,68.6,74.1,795764.0,3282528.0,3526728.0,3546656.0,3560804.0
69,reference,READ,89554,20865261,9027008,6996227,10181,12,62,0,0,613,25496,232547887,318017559,4018291231,7491605883,673710705,93197993,13541344538181,16041344285,2100719270,79785061,4294,23288.30926874709,39.07802,23,14527,50,82,4,37.6,46.9,51.5,53.4,54.6,61904.0,61904.0,61904.0,61904.0,61904.0
69,clean-run,READ,53,6426692,4174828,4163867,425716,1,0,0,0,613,25498,232956699,318024763,4018390521,7491707407,673863185,93198042,13542135752814,16042184078,2100720310,79809663,32609,3066.6380447115826,322.04346,157,152063,474,1045,31,36.7,83.30000000000001,86.4,87.45,88.0,323708.0,1622326.0,1663768.0,1668298.0,1706036.0
69,avg-run,READ,55,13979960,9949483,9897592,835729,5,0,0,0,613,25499,232994521,318024763,4018492044,7491808912,673914442,93199191,13542896016758,16043049237,2100720351,79809663,35630,2806.6236317709795,352.30203,299,27215,407,550,34,43.9,87.9,90.85,91.85,101.5,320276.0,1599864.0,1681258.0,1685871.0,1773368.0
70,extend,EXTEND,215471683,2256123973,921004844,915798001,355606441,7005904,355175297,0,0,613,25552,237093162,318032901,4019692385,7494515738,674568971,93245751,13571726979091,16074094627,2102023710,79809663,706388,141.56525875297996,7054.64078,482,811007,34591,68863,679,50.0,58.75,60.8,66.1,77.2,231032.0,5357408.0,5505760.0,8594396.0,8846272.0
70,run,READ,220831866,2266338543,925710694,920476906,355606447,7005937,355175303,0,0,613,25554,237443030,318137279,4022724319,7494702420,674784282,93263083,13573082637491,16081522472,2106877793,79809663,46673,2142.5663659931865,462.60051,157,154495,1083,3749,44,28.8,41.125,49.8,61.925,68.9,794944.0,3057989.0,3406590.0,3440111.0,3460912.0
70,reference,READ,91312,21167403,9167832,7097756,10181,12,62,0,0,613,25554,237443074,318139479,4022724319,7494704059,674784282,93263083,13573082637491,16081522472,2106877793,79809663,3935,25412.960609911053,35.43824,22,12431,48,84,3,36.7,44.650000000000006,52.6,54.3,56.0,61776.0,61776.0,61776.0,61776.0,61776.0
70,clean-run,READ,53,6478072,4316718,4305757,431131,1,0,0,0,613,25556,237844302,318147438,4022824916,7494806871,674993998,93263120,13573884847561,16082373189,2106878817,79835921,33917,2948.3739717545773,335.006,155,159231,476,1010,32,40.9,84.075,87.05000000000001,88.725,89.1,411656.0,1892966.0,1956824.0,1971476.0,1993212.0
70,avg-run,READ,55,14059196,10102159,10050268,841144,5,0,0,0,613,25557,237882345,318147438,4022926439,7494908376,675046889,93264269,13574655847440,16083250824,2106878853,79835921,34153,2928.000468480075,337.42376,287,29007,388,512,32,43.9,86.925,89.8,90.8,91.3,357960.0,1861541.0,1961274.0,1970869.0,1971356.0
71,extend,EXTEND,223944700,2312206465,946336677,941048766,365633102,7106058,365196707,0,0,613,25610,242286652,318150635,4023842979,7497619470,675701098,93301049,13603610883816,16114374349,2108245938,79835921,699315,142.99707570980175,6984.54033,471,830975,34591,70335,672,49.4,58.2,59.7,65.3,74.6,202288.0,7412121.0,7472940.0,8595170.0,8855856.0
71,run,READ,228951666,2322514283,951155726,945840871,365633106,7106080,365196711,0,0,613,25612,242742824,318232764,4027039140,7497807722,675909109,93312515,13604955021145,16121725183,2113074307,79835921,48029,2082.0754127714504,475.77231,172,167423,1075,3781,46,33.3,41.625,51.900000000000006,62.875,69.7,577808.0,3100130.0,3407644.0,3434969.0,3505860.0
71,reference,READ,93084,21469531,9308656,7199285,10181,12,62,0,0,613,25612,242742868,318234964,4027039140,7497809362,675909109,93312515,13604955021145,16121725183,2113074307,79835921,4010,24937.65586034913,35.91181,22,13215,47,80,3,36.4,42.65,48.9,52.15,55.4,62028.0,62028.0,62028.0,62028.0,62028.0
71,clean-run,READ,53,6506851,4364340,4353379,436382,1,0,0,0,613,25614,243138331,318241893,4027141035,7497913480,676171914,93312535,13605768501187,16122586434,2113075353,79862992,34245,2920.1343261790043,338.07036,156,160639,484,1044,32,34.4,83.025,86.6,87.64999999999999,88.2,297376.0,1775976.0,1838528.0,1848425.0,1948960.0
71,avg-run,READ,55,14125077,10160282,10108391,846394,5,0,0,0,613,25615,243175852,318241893,4027242558,7498014985,676249248,93313561,13606550496235,16123481070,2113075386,79862992,34508,2897.878752752985,341.34265,288,24655,391,526,33,44.0,88.2,90.9,91.7,92.2,331336.0,1730440.0,1818688.0,1825620.0,1826704.0
72,extend,EXTEND,232151880,2369230681,972290163,966921105,375911065,7206201,375469337,0,0,613,25670,247583328,318249975,4028214706,7500791355,676875902,93352315,13636268903503,16155430707,2114525056,79862992,729664,137.04938163319008,7287.51346,488,716799,35967,71167,701,49.4,56.8,57.8,63.1,74.4,215016.0,7719048.0,7774524.0,8596028.0,8847132.0
72,run,READ,237280917,2379581000,977038180,971641301,375911071,7206234,375469343,0,0,613,25672,248088116,318307851,4031424926,7500985971,677234614,93370653,13637638544876,16162894390,2119421727,79862992,47502,2105.1745189676226,470.86058,172,145151,1139,3897,45,22.9,36.3,49.2,61.3,68.4,638756.0,3042372.0,3377184.0,3415824.0,3427560.0
72,reference,READ,94856,21771732,9450370,7300828,10181,12,62,0,0,613,25672,248088160,318310251,4031424926,7500987610,677234614,93370653,13637638544876,16162894390,2119421727,79862992,4320,23148.14814814815,39.20016,22,27775,46,350,4,7.0,25.375,37.95,45.625,49.3,55036.0,59470.0,60948.0,60948.0,60948.0
72,clean-run,READ,53,6531104,4411952,4400991,441715,1,0,0,0,613,25674,248485165,318320459,4031528085,7501093003,677364175,93370702,13638463418705,16163766393,2119422813,79887634,34602,2890.006358013988,341.93649,160,150527,489,1042,33,42.6,83.9,86.8,88.0,88.3,317560.0,1238640.0,1289400.0,1302636.0,1346692.0
72,avg-run,READ,55,14082816,10218589,10166698,851727,5,0,0,0,613,25675,248519269,318320459,4031626929,7501194509,677436004,93374622,13639253362026,16164626678,2119422844,79887634,34937,2862.294988121476,345.21877,296,32287,397,499,33,44.4,87.6,90.4,91.7,96.7,294540.0,1217168.0,1264216.0,1266388.0,1488648.0
73,extend,EXTEND,240542466,2427911435,998702615,993251613,386451676,7306355,386004693,0,0,613,25731,253256279,318323464,4032482168,7504044518,678077153,93400605,13669815613484,16197467754,2120949683,79887634,738645,135.38303244454372,7377.26402,487,565247,36543,72319,710,51.1,57.0,58.9,63.7,70.3,244896.0,7493241.0,8247620.0,8598539.0,8818620.0
73,run,READ,245578956,2438483949,1003728913,998249214,386451682,7306388,386004699,0,0,613,25733,253692640,318430505,4036017859,7504226381,678506526,93421166,13671192885166,16205061660,2125938281,79887634,44786,2232.840619836556,443.47452,183,149631,801,3003,43,20.9,53.7,64.6,72.75,77.0,612584.0,3317860.0,3501236.0,3511586.0,3607416.0
73,reference,READ,96626,22073935,9592084,7402371,10181,12,62,0,0,613,25733,253692640,318432605,4036017859,7504228042,678506526,93421166,13671192885166,16205061660,2125938281,79887634,3559,28097.780275358247,31.47196,21,12639,44,81,3,34.5,42.5,50.5,53.85,57.2,60548.0,60552.0,60556.0,60556.0,60556.0
73,clean-run,READ,53,6589494,4581019,4570058,446970,1,0,0,0,613,25735,254084418,318443109,4036122328,7504334714,678535292,93421188,13672028458486,16205944226,2125939309,79915569,35968,2780.2491103202847,356.05628,159,150783,500,1091,34,45.9,84.77499999999999,86.85,88.275,89.0,348144.0,1411710.0,1439730.0,1452508.0,1491868.0
73,avg-run,READ,55,14287484,10399296,10346528,856984,16,1,0,0,613,25736,254117284,318443109,4036219062,7504436221,678608578,93424915,13672832666475,16206875794,2125939350,79915569,35416,2823.5825615541,349.88633,297,29615,401,537,34,42.8,87.27499999999999,90.95,92.0,97.8,286164.0,1331128.0,1388434.0,1393476.0,2349524.0
74,extend,EXTEND,248892696,2488187552,1025403611,1019870665,396995185,7406509,396543002,0,0,613,25792,259388709,318450453,4036567087,7507238432,679259029,93442229,13703639748116,16240025109,2127728242,79915569,733357,136.35923567921216,7324.45619,446,558591,36735,73919,705,42.2,57.5,60.3,65.5,71.5,221292.0,7374876.0,8596796.0,8602324.0,8841676.0
74,run,READ,253163233,2498775471,1030469925,1024907326,396995191,7406542,396543008,0,0,613,25795,259946959,318522863,4040451254,7507409393,679629939,93460256,13704976894037,16247267440,2132487809,79915569,45196,2212.585184529604,447.6946,186,153599,870,3043,43,36.0,54.1,64.6,72.7,77.1,852932.0,3377040.0,3536860.0,3555766.0,3664876.0
74,reference,READ,98424,22376183,9734688,7503928,10181,12,62,0,0,613,25795,259952504,318525263,4040451254,7507411018,679629939,93460256,13704976894037,16247267440,2132487809,79915569,4381,22825.83884957772,39.75209,23,17391,50,85,4,35.2,46.075,51.45,53.45,54.2,60316.0,60322.0,60324.0,60324.0,60324.0
74,clean-run,READ,53,6589551,4531457,4520496,452170,1,0,0,0,613,25797,260226333,318535963,4040557048,7507519000,679791610,93460287,13705823653707,16248160468,2132488849,79943275,35610,2808.199943836001,351.23689,164,162431,498,1101,34,36.8,83.10000000000001,86.4,87.475,88.4,326596.0,1482391.0,1520758.0,1527074.0,1598500.0
74,avg-run,READ,55,14153581,10359020,10307129,862183,5,0,0,0,613,25799,260268217,318535963,4040658571,7507620505,679865927,93463020,13706633959978,16249024307,2132488912,79943275,35565,2811.753128075355,351.56992,304,33663,402,530,34,42.3,88.375,90.6,91.6,94.7,309656.0,1383448.0,1448740.0,1452898.0,1619656.0
75,extend,EXTEND,256075343,2547055516,1052702658,1047085935,407814483,7506674,407357158,0,0,613,25855,264306647,318541254,4042584159,7510437809,680538736,93554365,13737843400349,16282281387,2133749983,79943275,798947,125.1647480996862,7980.23624,483,812031,38527,75071,768,51.6,57.95,60.6,64.3,74.2,240488.0,5710068.0,5843832.0,5960235.0,8754132.0
75,run,READ,262616011,2558560892,1057877999,1052231703,407814489,7506707,407357164,0,0,613,25858,264812232,318605666,4046391793,7510613316,680977995,93580458,13739331501103,16290514588,2139156618,79944839,42317,2363.1164780112013,419.37972,185,154495,655,2073,40,44.3,73.55,77.85,81.35,83.7,889192.0,3445424.0,3535102.0,3543795.0,3556044.0
75,reference,READ,100196,22678603,9879072,7605513,10181,12,62,0,0,613,25858,264813079,318607866,4046391793,7510614949,680977995,93580458,13739331501103,16290514588,2139156618,79944839,4035,24783.147459727385,36.32527,21,13455,48,83,3,37.2,42.900000000000006,48.6,50.900000000000006,53.2,60832.0,60832.0,60832.0,60832.0,60832.0
75,clean-run,READ,53,6614652,4573172,4562211,457312,1,0,0,0,613,25860,265200489,318618308,4046498882,7510724261,681108951,93580504,13740190065433,16291417951,2139157766,79971139,35865,2788.233653980204,354.44582,165,151807,504,1067,34,42.0,84.25,86.95,88.1,88.6,345672.0,1486530.0,1519130.0,1531510.0,1640164.0
75,avg-run,READ,55,14166665,10411018,10359127,867325,5,0,0,0,613,25862,265239237,318618308,4046600405,7510825767,681181002,93583810,13741010125857,16292274468,2139157870,79971139,35930,2783.1895352073475,355.13465,298,31775,409,543,34,42.6,87.525,90.25,91.375,99.5,290912.0,1379883.0,1441030.0,1447440.0,1914368.0
76,extend,EXTEND,265739764,2605470946,1079792554,1074091257,418471493,7606850,418009084,0,0,613,25918,268993710,318624654,4048573788,7513698496,681877194,93674263,13771916556449,16325016620,2140399647,79971139,806449,124.0004017613017,8055.32264,470,954879,38495,77055,775,51.1,56.35,60.5,64.7,72.1,242508.0,6282654.0,6387488.0,6490334.0,8881308.0
76,run,READ,272500191,2617424514,1084984788,1079255132,418471497,7606872,418009088,5,16214325,613,25920,269414964,318753648,4052529878,7513882262,682146498,93692793,13773392119117,16333151528,2145746068,79971139,46648,2143.714628708626,462.56864,182,177791,820,3171,44,34.4,57.1,67.15,72.225,76.7,829764.0,3518394.0,3657084.0,3668442.0,3748512.0
76,reference,READ,101971,22981165,10022662,7707180,10181,12,62,0,0,613,25920,269415012,318755948,4052529878,7513883900,682146498,93692793,13773392119117,16333151528,2145746068,79971139,4324,23126.734505087883,39.13832,23,15959,50,83,4,34.8,45.15,50.3,52.55,54.2,60896.0,60896.0,60896.0,60896.0,60896.0
76,clean-run,READ,53,6654688,4686574,4675613,462396,1,0,0,0,613,25922,269806181,318767019,4052638194,7513994413,682428974,93692827,13774261064260,16334065134,2145747115,79998342,36822,2715.76774754223,364.2649,165,152063,521,1125,35,39.7,84.05,86.9,87.85,88.6,300724.0,1472048.0,1490096.0,1503708.0,1554896.0
76,avg-run,READ,55,14244758,10534544,10482653,872409,5,0,10,32428650,613,25924,269844813,318767019,4052739716,7514095918,682502391,93696057,13775092176322,16334939592,2145747221,79998342,36115,2768.9325764917626,356.93133,305,20559,411,553,34,46.1,87.925,90.5,91.575,92.5,300580.0,1341564.0,1401304.0,1405753.0,1406576.0
77,extend,EXTEND,275853560,2667546024,1107821018,1102036362,429586925,7707004,429119426,5,16214325,613,25983,274416115,318773535,4053875365,7517097057,683205301,93739846,13807397846495,16369245720,2147173104,79998342,772063,129.52310886546823,7711.59715,486,599039,38495,75903,742,48.8,58.3,59.5,64.57499999999999,68.9,235476.0,6801529.0,6886086.0,8593096.0,8829428.0
77,run,READ,281725979,2678246486,1113006667,1107193314,429586931,7707037,429119432,15,48945228,613,25985,274928029,318818210,4057494256,7517264775,683597688,93759036,13808869358271,16377528479,2152612261,79998342,40158,2490.163852781513,397.46411,187,155135,581,1490,38,40.9,82.125,84.1,85.625,86.8,875016.0,3503722.0,3564708.0,3576910.0,3590108.0
77,reference,READ,103728,23283527,10166156,7808751,10181,12,62,0,0,613,25985,274928075,318820510,4057494256,7517266392,683597688,93759036,13808869358271,16377528479,2152612261,79998342,4167,23998.080153587714,37.59738,22,11015,50,84,4,35.6,45.575,50.8,53.35,55.3,61088.0,61088.0,61088.0,61088.0,61088.0
77,clean-run,READ,53,6667471,4675981,4665020,467486,1,0,0,0,613,25987,275318596,318828518,4057603874,7517378230,683751790,93759073,13809749805506,16378452316,2152613370,80024058,36829,2715.2515680577803,364.36547,172,156031,515,1075,35,45.4,84.69999999999999,87.1,88.05,88.3,400712.0,1639678.0,1700800.0,1712894.0,1750084.0
77,avg-run,READ,55,14375260,10535292,10482524,877501,16,2,20,65461806,613,25989,275356217,318828518,4057705399,7517479737,683824105,93762108,13810594332415,16379383889,2152613485,80024058,36547,2736.20269789586,361.23861,310,31519,414,548,35,40.4,88.2,90.9,91.95,105.8,298356.0,1501102.0,1572264.0,1577926.0,2085712.0
78,extend,EXTEND,285225994,2729319782,1136077668,1130209315,440817346,7807169,440344606,15,48945228,613,26048,280275412,318833095,4058693670,7520517264,684537908,93805322,13843332730217,16414216903,2154216140,80024058,793951,125.95235726134231,7930.3683,490,763903,38943,77119,763,53.3,57.1,58.3,64.1,71.3,220320.0,7766660.0,7939376.0,8597634.0,8833144.0
78,run,READ,290812350,2740139159,1141333719,1135436589,440817352,7807202,440344612,25,82105479,613,26051,280772216,318891828,4062429895,7520701712,684977082,93825121,13844777555620,16422354533,2159551174,80024058,46273,2161.087459209474,458.7316,191,154367,829,3277,44,32.9,55.3,66.05,73.5,77.6,755600.0,3381537.0,3564364.0,3577537.0,3650356.0
78,reference,READ,105498,23585876,10309650,7910322,10181,12,62,0,0,613,26051,280772858,318894128,4062429895,7520703344,684977082,93825121,13844777555620,16422354533,2159551174,80024058,4072,24557.95677799607,36.82389,22,16191,48,80,4,38.3,47.45,51.85,53.8,55.6,61432.0,61432.0,61432.0,61432.0,61432.0
78,clean-run,READ,53,6699987,4754338,4743377,472727,8,0,0,0,613,26053,281159887,318901877,4062540818,7520816477,685076843,93825150,13845669286279,16423288959,2159552310,80052208,37364,2676.3729793384005,369.50423,171,165503,531,1130,35,35.9,84.4,87.6,88.1,88.5,393148.0,2144320.0,2240736.0,2253590.0,2373024.0
78,avg-run,READ,55,14409805,10624104,10571336,882742,23,2,20,66320502,613,26055,281197607,318901877,4062642343,7520917984,685149221,93828143,13846523812554,16424220530,2159552424,80052208,36794,2717.8344295265533,363.73946,311,34463,417,571,35,41.7,87.25,90.0,91.2,95.8,339016.0,1929504.0,2043924.0,2054882.0,3354372.0
79,extend,EXTEND,294296241,2791284219,1164436372,1158484242,452060695,7907334,451582996,25,82105479,613,26115,286116089,318906259,4063627886,7523958645,685874981,93864406,13879432717748,16459031771,2161131728,80052208,789945,126.5910917848711,7890.1945,473,631295,39295,78271,759,51.7,57.5,58.7,65.1,72.9,219144.0,7693122.0,7906540.0,8596886.0,8825640.0
79,run,READ,299964566,2802090289,1169833342,1163852515,452060701,7907367,451583002,35,115682646,613,26117,286629199,318951679,4067359591,7524145443,686228969,93883134,13880893316850,16467246012,2166523235,80052208,49298,2028.479857195018,488.70053,183,159743,878,3477,47,38.6,53.7,63.9,70.45,75.3,838668.0,3491794.0,3645184.0,3656120.0,3767624.0
79,reference,READ,107286,23888207,10453144,8011893,10181,12,62,0,0,613,26117,286629245,318953979,4067359591,7524147077,686228969,93883134,13880893316850,16467246012,2166523235,80052208,4189,23872.045834328,37.97748,22,13055,48,79,4,38.3,47.075,51.5,53.325,54.3,60664.0,60664.0,60664.0,60664.0,60664.0
79,clean-run,READ,53,6725315,4809238,4798277,477686,1,0,0,0,613,26119,287024709,318960794,4067471792,7524261501,686427628,93883174,13881795366735,16468190418,2166524260,80081127,37884,2639.636785978249,374.5556,174,165119,536,1149,36,41.8,83.95,87.05,88.2,89.0,362904.0,2030365.0,2113466.0,2123874.0,2166848.0
79,avg-run,READ,55,16044949,11888950,11836182,987701,16,2,20,67154334,613,26121,287067694,318960794,4067574428,7524364119,686500017,93886029,13882673428991,16469323138,2166524398,80081127,42428,2356.9341001225607,419.79654,351,25071,510,648,40,46.6,88.44999999999999,90.9,92.0,104.7,368136.0,1821006.0,1919680.0,1927876.0,2776616.0
80,extend,EXTEND,303485035,2854067687,1193316635,1187280808,463492027,8007499,463009222,35,115682646,613,26182,292081354,318966431,4068604162,7527455940,687238557,93925161,13916221339901,16504718769,2168143925,80081127,798823,125.184177220736,7979.12846,504,835071,40287,80191,768,45.0,57.6,58.55,65.3,73.5,225108.0,7779833.0,8041672.0,8597705.0,8837228.0
80,run,READ,309244438,2864921733,1198503744,1192438264,463492033,8007532,463009228,45,149687052,613,26184,292513460,319075159,4072456103,7527644550,687497175,93942439,13917698138246,16513058200,2173622312,80081127,46967,2129.15451274299,465.16329,177,162687,923,3357,45,25.5,53.7,61.9,69.3,74.4,629012.0,3385536.0,3574688.0,3595344.0,3620576.0
80,reference,READ,109058,24190554,10596638,8113464,10181,12,62,0,0,613,26184,292513506,319077559,4072456103,7527646183,687497175,93942439,13917698138246,16513058200,2173622312,80081127,4224,23674.242424242424,38.17766,22,12127,49,80,4,36.4,46.375,51.0,52.85,54.5,61436.0,61442.0,61444.0,61444.0,61444.0
80,clean-run,READ,53,6778611,4973668,4962707,482792,1,0,0,0,613,26186,292911607,319085207,4072569599,7527761877,687780713,93942471,13918611450745,16514012888,2173623364,80108440,39394,2538.457633142103,390.25042,175,170751,541,1196,37,47.7,85.3,87.5,88.4,89.0,496448.0,2181800.0,2262784.0,2276168.0,2361724.0
80,avg-run,READ,55,16094668,12063591,12010823,992807,16,2,20,68008812,613,26188,292956163,319085207,4072673486,7527865747,687854603,93945339,13919499498018,16515146843,2173623488,80108440,42740,2339.728591483388,423.20217,349,31951,512,651,41,46.7,88.2,90.9,91.9,107.4,409908.0,1981212.0,2075636.0,2085052.0,2962896.0
81,extend,EXTEND,312780162,2917698050,1222439646,1216320042,475147568,8107664,474659649,45,149687052,613,26250,297990468,319090149,4073795737,7531015216,688603774,93989921,13953679756905,16551208236,2175256643,80108440,819498,122.02592318712188,8185.70747,471,663039,40543,79999,788,51.6,57.3,58.3,64.8,70.4,202956.0,7766348.0,7811210.0,8596731.0,8843380.0
81,run,READ,318740471,2928590644,1227814165,1221664988,475147574,8107697,474659655,55,184119585,613,26253,298481283,319180514,4077652788,7531215018,689070250,94012622,13955179124486,16559727732,2180853382,80108440,50107,1995.729139641168,496.34539,199,172543,997,3755,48,28.2,48.5,58.35,67.8,73.5,653312.0,3426316.0,3631794.0,3649735.0,3773808.0
81,reference,READ,110830,24492974,10741022,8215049,10181,12,62,0,0,613,26253,298484816,319182814,4077652788,7531216657,689070250,94012622,13955179124486,16559727732,2180853382,80108440,4141,24148.756339048537,37.31916,23,13455,50,84,4,35.7,45.375,50.150000000000006,52.7,55.7,62332.0,62338.0,62340.0,62340.0,62340.0
81,clean-run,READ,53,6767710,4874550,4863589,487906,1,0,0,0,613,26255,298836310,319186090,4077767575,7531333700,689146328,94012689,13956103306741,16560692717,2180854401,80134786,38509,2596.795554286011,380.46776,180,174847,542,1102,36,33.3,84.925,87.0,88.025,88.4,318340.0,1983220.0,2108542.0,2124058.0,2155552.0
