Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,run,source_file,blks_read_delta,blks_read_per_op,blks_hit_delta,blks_hit_per_op,tup_returned_delta,tup_returned_per_op,tup_fetched_delta,tup_fetched_per_op,tup_inserted_delta,tup_inserted_per_op,tup_updated_delta,tup_updated_per_op,tup_deleted_delta,tup_deleted_per_op,deadlocks_delta,deadlocks_per_op,temp_files_delta,temp_files_per_op,temp_bytes_delta,temp_bytes_per_op,checkpoints_timed_delta,checkpoints_timed_per_op,checkpoints_req_delta,checkpoints_req_per_op,buffers_checkpoint_delta,buffers_checkpoint_per_op,buffers_clean_delta,buffers_clean_per_op,buffers_backend_delta,buffers_backend_per_op,buffers_alloc_delta,buffers_alloc_per_op,checkpoint_write_time_delta,checkpoint_write_time_per_op,checkpoint_sync_time_delta,checkpoint_sync_time_per_op,wal_bytes_delta,wal_bytes_per_op,wal_records_delta,wal_records_per_op,wal_fpi_delta,wal_fpi_per_op,wal_buffers_full_delta,wal_buffers_full_per_op,cache_hit_ratio,interval_cache_hit_ratio,internal_inserts_per_logical_update,latency_change_pct
70,clean-run,10000,True,uniform,READ,4.8,55.9,53,6457469,4239149,4228188,430956,8,0,0,0,0,735,24573,2078732873,36232965,1187562430,1001409586,656333875,16452599,13055168832185,15643355249,2016075889,38140558,1,0,0,0,0,44072,2269.01434017063,100000,432.7959,166,149119,725,1206,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-1117.0,-0.01117,-52457.0,-0.52457,-52457.0,-0.52457,5510.0,0.0551,7.0,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.00058,5048459.0,50.48459,146168.0,1.46168,4227600.0,42.276,3077759.0,30.77759,1195318.0,11.95318,59964.0,0.59964,31707709468.0,317077.09468,40025051.0,400.25051,6169288.0,61.69288,19935.0,0.19935,0.9999917925173155,1.0,787.1428571428571,-2.301814090555021
71,clean-run,10000,True,uniform,READ,2.0,53.8,53,6510566,4388464,4377503,436460,1,0,0,0,0,735,24632,2083878424,36369438,1191924755,1004557243,657576797,16502602,13087522794295,15684217523,2022369360,38161380,1,0,0,0,0,46055,2171.3169037020957,100000,454.56698,168,153855,731,1286,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,53097.0,0.53097,149315.0,1.49315,149315.0,1.49315,5504.0,0.05504,-7.0,-7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.00059,5145551.0,51.45551,136473.0,1.36473,4362325.0,43.62325,3147657.0,31.47657,1242922.0,12.42922,50003.0,0.50003,32353962110.0,323539.6211,40862274.0,408.62274,6293471.0,62.93471,20822.0,0.20822,0.9999918594529952,1.0,-786.2857142857143,5.030334159819905
72,clean-run,10000,True,uniform,READ,2.0,53.8,53,6540873,4444058,4433097,441711,1,0,0,0,0,735,24692,2089264459,36475635,1196288812,1007720316,658783570,16559026,13120018429852,15725172318,2028434466,38182290,1,0,0,0,0,44245,2260.142388970505,100000,435.67979,168,179455,717,1233,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,30307.0,0.30307,55594.0,0.55594,55594.0,0.55594,5251.0,0.05251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0006,5386035.0,53.86035,106197.0,1.06197,4364057.0,43.64057,3163073.0,31.63073,1206773.0,12.06773,56424.0,0.56424,32495635557.0,324956.35557,40954795.0,409.54795,6065106.0,60.65106,20910.0,0.2091,0.999991897171746,1.0,,-4.154985036528602
73,clean-run,10000,True,uniform,READ,4.6,55.7,53,6593463,4603848,4592887,446896,1,0,0,0,0,735,24753,2093878612,36597129,1202548934,1010960059,660122732,16676624,13153288471227,15767212864,2034904321,38202638,1,0,0,0,0,48803,2049.0543614122084,100000,469.90589,171,187775,727,1243,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,52590.0,0.5259,159790.0,1.5979,159790.0,1.5979,5185.0,0.05185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.00061,4614153.0,46.14153,121494.0,1.21494,6260122.0,62.60122,3239743.0,32.39743,1339162.0,13.39162,117598.0,1.17598,33270041375.0,332700.41375,42040546.0,420.40546,6469855.0,64.69855,20348.0,0.20348,0.9999919618000472,1.0,,7.855792438754161
74,clean-run,10000,True,uniform,READ,2.0,53.8,53,6597836,4557416,4546455,452125,1,0,0,0,0,735,24814,2099215304,36750545,1207122898,1014219261,661339908,16736784,13186868192800,15809493499,2041359938,38225318,1,0,0,0,0,49226,2031.446796408402,100000,478.12322,170,161151,763,1312,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,4373.0,0.04373,-46432.0,-0.46432,-46432.0,-0.46432,5229.0,0.05229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.00061,5336692.0,53.36692,153416.0,1.53416,4573964.0,45.73964,3259202.0,32.59202,1217176.0,12.17176,60160.0,0.6016,33579721573.0,335797.21573,42280635.0,422.80635,6455617.0,64.55617,22680.0,0.2268,0.9999919671276677,1.0,,1.7487182380284683
75,clean-run,10000,True,uniform,READ,4.4,57.3,53,6604785,4531993,4521032,457301,1,0,0,0,0,735,24877,2104844384,36849205,1211718230,1017510907,662698060,16795968,13221151482546,15852480868,2048007988,38246524,1,0,0,0,0,47075,2124.2697822623472,100000,463.62275,173,156415,750,1310,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,6949.0,0.06949,-25423.0,-0.25423,-25423.0,-0.25423,5176.0,0.05176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.00063,5629080.0,56.2908,98660.0,0.9866,4595332.0,45.95332,3291646.0,32.91646,1358152.0,13.58152,59184.0,0.59184,34283289746.0,342832.89746,42987369.0,429.87369,6648050.0,66.4805,21206.0,0.21206,0.9999919755791133,1.0,,-3.032789329913743
76,clean-run,10000,True,uniform,READ,4.5,56.7,53,6643213,4635655,4624694,462368,1,0,0,0,0,735,24940,2110047299,36990745,1216613542,1020821564,663996150,16866128,13255811964454,15895882440,2054681731,38266765,1,0,0,0,0,48733,2051.997619682761,100000,473.26592,174,166783,755,1294,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,38428.0,0.38428,103662.0,1.03662,103662.0,1.03662,5067.0,0.05067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.00063,5202915.0,52.02915,141540.0,1.4154,4895312.0,48.95312,3310657.0,33.10657,1298090.0,12.9809,70160.0,0.7016,34660481908.0,346604.81908,43401572.0,434.01572,6673743.0,66.73743,20241.0,0.20241,0.9999920219964096,1.0,,2.0799604851142517
77,clean-run,10000,True,uniform,READ,2.0,53.8,53,6680411,4724040,4713079,467582,1,0,0,0,0,735,25005,2115548733,37085284,1221500490,1024195471,665400804,16928778,13291189639179,15940215869,2061531067,38289922,1,0,0,0,0,48430,2064.835845550279,100000,477.38338,171,183807,764,1297,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,37198.0,0.37198,88385.0,0.88385,88385.0,0.88385,5214.0,0.05214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.00065,5501434.0,55.01434,94539.0,0.94539,4886948.0,48.86948,3373907.0,33.73907,1404654.0,14.04654,62650.0,0.6265,35377674725.0,353776.74725,44333429.0,443.33429,6849336.0,68.49336,23157.0,0.23157,0.9999920664193386,1.0,,0.8700098244978305
78,clean-run,10000,True,uniform,READ,4.8,55.4,53,6705961,4772333,4761372,472691,1,0,0,0,0,735,25070,2120810751,37231991,1226652294,1027591972,666797038,17002584,13326826970979,15984651437,2068422912,38312581,1,0,0,0,0,48419,2065.3049422747267,100000,477.81712,164,197759,751,1289,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,25550.0,0.2555,48293.0,0.48293,48293.0,0.48293,5109.0,0.05109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.00065,5262018.0,52.62018,146707.0,1.46707,5151804.0,51.51804,3396501.0,33.96501,1396234.0,13.96234,73806.0,0.73806,35637331800.0,356373.318,44435568.0,444.35568,6891845.0,68.91845,22659.0,0.22659,0.9999920966463833,1.0,,0.09085779232615998
79,clean-run,10000,True,uniform,READ,4.6,54.8,53,6712544,4731474,4720513,477782,1,0,0,0,0,735,25137,2126370944,37312261,1231782007,1031076102,668247801,17072788,13363424330795,16030211054,2075466017,38338332,1,0,0,0,0,49123,2035.7062882967248,100000,484.42307,178,169727,764,1320,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,6583.0,0.06583,-40859.0,-0.40859,-40859.0,-0.40859,5091.0,0.05091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.00067,5560193.0,55.60193,80270.0,0.8027,5129713.0,51.29713,3484130.0,34.8413,1450763.0,14.50763,70204.0,0.70204,36597359816.0,365973.59816,45559617.0,455.59617,7043105.0,70.43105,25751.0,0.25751,0.9999921043971506,1.0,,1.3825268546258984
80,clean-run,10000,True,uniform,READ,4.6,59.4,53,6754260,4859139,4848178,482913,1,0,0,0,0,735,25204,2131965567,37429126,1236758600,1034529280,669688811,17147787,13399772021115,16075485048,2082387658,38362559,1,0,0,0,0,49707,2011.78908403243,100000,489.87138,180,224127,781,1391,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,41716.0,0.41716,127665.0,1.27665,127665.0,1.27665,5131.0,0.05131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.00067,5594623.0,55.94623,116865.0,1.16865,4976593.0,49.76593,3453178.0,34.53178,1441010.0,14.4101,74999.0,0.74999,36347690320.0,363476.9032,45273994.0,452.73994,6921641.0,69.21641,24227.0,0.24227,0.999992153161987,1.0,,1.1247007703411027
81,clean-run,10000,True,uniform,READ,4.8,58.3,53,6742250,4764420,4753459,487967,1,0,0,0,0,736,25271,2137235800,37555442,1242703872,1038034523,671103159,17246461,13436692764775,16121522427,2089503413,38382047,1,0,0,0,0,49431,2023.021990249034,100000,486.92528,196,184831,766,1341,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-12010.0,-0.1201,-94719.0,-0.94719,-94719.0,-0.94719,5054.0,0.05054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,67.0,0.00067,5270233.0,52.70233,126316.0,1.26316,5945272.0,59.45272,3505243.0,35.05243,1414348.0,14.14348,98674.0,0.98674,36920743660.0,369207.4366,46037379.0,460.37379,7115755.0,71.15755,19488.0,0.19488,0.9999921391844894,1.0,,-0.6014027600469318
82,clean-run,10000,True,uniform,READ,4.8,57.3,53,6787724,4913766,4902805,493014,1,0,0,0,0,736,25339,2142802515,37710283,1247824396,1041565054,672559061,17328231,13473995651019,16167759950,2096680188,38401008,1,0,0,0,0,53119,1882.5655603456391,100000,522.85457,203,206079,801,1445,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,45474.0,0.45474,149346.0,1.49346,149346.0,1.49346,5047.0,0.05047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.00068,5566715.0,55.66715,154841.0,1.54841,5120524.0,51.20524,3530531.0,35.30531,1455902.0,14.55902,81770.0,0.8177,37302886244.0,373028.86244,46237523.0,462.37523,7176775.0,71.76775,18961.0,0.18961,0.9999921918471982,1.0,,7.378809742636494
83,clean-run,10000,True,uniform,READ,4.8,58.9,53,6831023,5037960,5026999,498157,1,0,0,0,0,736,25409,2148687053,37830232,1252927760,1045174254,674073628,17399951,13512018026887,16214835302,2103963145,38421539,1,0,0,0,0,53750,1860.4651162790697,100000,530.02503,199,187903,799,1414,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,43299.0,0.43299,124194.0,1.24194,124194.0,1.24194,5143.0,0.05143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0007,5884538.0,58.84538,119949.0,1.19949,5103364.0,51.03364,3609200.0,36.092,1514567.0,15.14567,71720.0,0.7172,38022375868.0,380223.75868,47075352.0,470.75352,7282957.0,72.82957,20531.0,0.20531,0.9999922413394318,1.0,,1.3714062019196005
84,clean-run,10000,True,uniform,READ,4.8,55.2,53,6825724,4969061,4958100,503242,1,0,0,0,0,737,25478,2153659831,38140636,1260211268,1048845175,675698902,17542045,13550341234254,16262456639,2111280187,38439495,1,0,0,0,0,51994,1923.298842174097,100000,513.05344,204,264703,794,1400,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-5299.0,-0.05299,-68899.0,-0.68899,-68899.0,-0.68899,5085.0,0.05085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,69.0,0.00069,4972778.0,49.72778,310404.0,3.10404,7283508.0,72.83508,3670921.0,36.70921,1625274.0,16.25274,142094.0,1.42094,38323207367.0,383232.07367,47621337.0,476.21337,7317042.0,73.17042,17956.0,0.17956,0.9999922353162138,1.0,,-3.2020355717917726
85,clean-run,10000,True,uniform,READ,2.0,53.8,53,7144883,5258055,5246217,508440,1,0,0,0,0,737,25550,2159402609,38298876,1265800811,1052588913,677238700,17632498,13589537105222,16311086146,2118641211,38460168,1,0,0,0,0,56575,1767.5651789659744,100000,558.48605,202,197503,816,1478,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,319159.0,3.19159,288994.0,2.88994,288117.0,2.88117,5198.0,0.05198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.00072,5742778.0,57.42778,158240.0,1.5824,5589543.0,55.89543,3743738.0,37.43738,1539798.0,15.39798,90453.0,0.90453,39195870968.0,391958.70968,48629507.0,486.29507,7361024.0,73.61024,20673.0,0.20673,0.9999925821588885,1.0,,8.855336785189461
86,clean-run,10000,True,uniform,READ,2.0,53.8,53,7114211,5067475,5055637,513636,1,0,0,0,0,737,25623,2164972006,38472469,1272154029,1056378043,678870093,17745654,13629371720384,16360401259,2126127578,38481842,1,0,0,0,0,54610,1831.1664530305804,100000,538.45913,208,189311,817,1455,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-30672.0,-0.30672,-190580.0,-1.9058,-190580.0,-1.9058,5196.0,0.05196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.00073,5569397.0,55.69397,173593.0,1.73593,6353218.0,63.53218,3789130.0,37.8913,1631393.0,16.31393,113156.0,1.13156,39834615162.0,398346.15162,49315113.0,493.15113,7486367.0,74.86367,21674.0,0.21674,0.9999925501780648,1.0,,-3.585930212580968
87,clean-run,10000,True,uniform,READ,2.0,53.8,53,7152560,5174052,5162214,518624,1,0,0,0,0,737,25696,2170696499,38689954,1277911816,1060188817,680393831,17837374,13669528776227,16409908716,2133734524,38500981,1,0,0,0,0,54839,1823.519757836576,100000,541.68859,204,190079,826,1529,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,38349.0,0.38349,106577.0,1.06577,106577.0,1.06577,4988.0,0.04988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.00073,5724493.0,57.24493,217485.0,2.17485,5757787.0,57.57787,3810774.0,38.10774,1523738.0,15.23738,91720.0,0.9172,40157055843.0,401570.55843,49507457.0,495.07457,7606946.0,76.06946,19139.0,0.19139,0.9999925901205615,1.0,,0.5997595397815969
88,clean-run,10000,True,uniform,READ,4.4,58.1,53,6939205,5253068,5242107,523717,1,0,0,0,0,737,25770,2176687030,38900227,1283523155,1064010280,682001011,17917466,13710149731261,16459842970,2141445624,38519945,1,0,0,0,0,54714,1827.68578425997,100000,539.72406,210,327935,815,1465,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-213355.0,-2.13355,79016.0,0.79016,79893.0,0.79893,5093.0,0.05093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.00074,5990531.0,59.90531,210273.0,2.10273,5611339.0,56.11339,3821463.0,38.21463,1607180.0,16.0718,80092.0,0.80092,40620955034.0,406209.55034,49934254.0,499.34254,7711100.0,77.111,18964.0,0.18964,0.9999923622957959,1.0,,-0.36266778297839863
89,clean-run,10000,True,uniform,READ,2.0,53.8,53,7237845,5406287,5394449,528921,18,0,0,0,0,738,25845,2183986114,39076576,1289809615,1067816285,683691345,17969144,13751454750225,16510856020,2149360387,38541790,1,0,0,0,0,55960,1786.9907076483205,100000,552.61088,212,258047,823,1449,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,298640.0,2.9864,153219.0,1.53219,152342.0,1.52342,5204.0,0.05204,17.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,75.0,0.00075,7299084.0,72.99084,176349.0,1.76349,6286460.0,62.8646,3806005.0,38.06005,1690334.0,16.90334,51678.0,0.51678,41305018964.0,413050.18964,51013050.0,510.1305,7914763.0,79.14763,21845.0,0.21845,0.999992677432039,1.0,306.11764705882354,2.3876682466221544
90,clean-run,10000,True,uniform,READ,2.0,53.8,53,7231996,5321944,5310106,534125,1,0,0,0,0,738,25921,2189813423,39246641,1295851199,1071684951,685290226,18066346,13792770644465,16561455648,2157159860,38562585,1,0,0,0,0,56176,1780.1196240387353,100000,554.65067,213,203519,851,1494,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-5849.0,-0.05849,-84343.0,-0.84343,-84343.0,-0.84343,5204.0,0.05204,-17.0,-0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.00076,5827309.0,58.27309,170065.0,1.70065,6041584.0,60.41584,3868666.0,38.68666,1598881.0,15.98881,97202.0,0.97202,41315894240.0,413158.9424,50599628.0,505.99628,7799473.0,77.99473,20795.0,0.20795,0.9999926715098307,1.0,-306.11764705882354,0.36911868257101244
91,clean-run,10000,True,uniform,READ,2.0,53.8,53,7248190,5348367,5336529,539429,1,0,0,0,0,738,25998,2195619419,39455451,1303384895,1075617880,687098278,18199183,13834771580109,16613064550,2164889975,38582355,1,0,0,0,0,58199,1718.2425814876544,100000,574.13496,215,206975,882,1612,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,16194.0,0.16194,26423.0,0.26423,26423.0,0.26423,5304.0,0.05304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.00077,5805996.0,58.05996,208810.0,2.0881,7533696.0,75.33696,3932929.0,39.32929,1808052.0,18.08052,132837.0,1.32837,42000935644.0,420009.35644,51608902.0,516.08902,7730115.0,77.30115,19770.0,0.1977,0.9999926878831187,1.0,,3.5128939806382986
92,clean-run,10000,True,uniform,READ,4.4,59.7,53,7015474,5395063,5384102,544698,1,0,0,0,0,739,26076,2202888019,39636169,1309394976,1079575662,688830217,18246620,13877927529136,16665704168,2173135737,38602379,1,0,0,0,0,56147,1781.039058186546,100000,554.02669,215,203263,845,1541,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-232716.0,-2.32716,46696.0,0.46696,47573.0,0.47573,5269.0,0.05269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,78.0,0.00078,7268600.0,72.686,180718.0,1.80718,6010081.0,60.10081,3957782.0,39.57782,1731939.0,17.31939,47437.0,0.47437,43155949027.0,431559.49027,52639618.0,526.39618,8245762.0,82.45762,20024.0,0.20024,0.9999924453287686,1.0,,-3.50235944524262
93,clean-run,10000,True,uniform,READ,4.9,64.7,53,7046139,5482122,5471161,549992,1,0,0,0,0,739,26154,2208831061,39740068,1315765358,1083512553,690391482,18363575,13920866517683,16717996661,2181052168,38620076,1,0,0,0,0,56083,1783.071518998627,100000,547.17345,222,207103,843,1569,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,30665.0,0.30665,87059.0,0.87059,87059.0,0.87059,5294.0,0.05294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.00078,5943042.0,59.43042,103899.0,1.03899,6370382.0,63.70382,3936891.0,39.36891,1561265.0,15.61265,116955.0,1.16955,42938988547.0,429389.88547,52292493.0,522.92493,7916431.0,79.16431,17697.0,0.17697,0.9999924782066683,1.0,,-1.236987337198503
94,clean-run,10000,True,uniform,READ,2.0,53.9,53,7388932,5761982,5750144,555331,1,0,0,0,0,740,26234,2215091168,39823949,1322053930,1087671729,692085346,18468936,13965171663089,16772372266,2189165923,38639701,1,0,0,0,0,60454,1654.150263009892,100000,591.48898,221,208127,857,1637,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,342793.0,3.42793,279860.0,2.7986,278983.0,2.78983,5339.0,0.05339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,80.0,0.0008,6260107.0,62.60107,83881.0,0.83881,6288572.0,62.88572,4159176.0,41.59176,1693864.0,16.93864,105361.0,1.05361,44305145406.0,443051.45406,54375605.0,543.75605,8113755.0,81.13755,19625.0,0.19625,0.99999282716097,1.0,,8.098991279639023
95,clean-run,10000,True,uniform,READ,2.0,53.9,53,7411587,5795772,5783934,560599,1,0,0,0,0,740,26315,2221902209,39943730,1329475956,1091734220,693855678,18565636,14009356138335,16826310199,2197472073,38660117,1,0,0,0,0,61126,1635.9650557864084,100000,603.48632,228,411647,865,1598,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,22655.0,0.22655,33790.0,0.3379,33790.0,0.3379,5268.0,0.05268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.00081,6811041.0,68.11041,119781.0,1.19781,7422026.0,74.22026,4062491.0,40.62491,1770332.0,17.70332,96700.0,0.967,44184475246.0,441844.75246,53937933.0,539.37933,8306150.0,83.0615,20416.0,0.20416,0.9999928490860323,1.0,,2.0283285751156344
96,clean-run,10000,True,uniform,READ,2.0,53.9,53,7396923,5690380,5678542,565941,1,0,0,0,0,740,26398,2227873620,40169987,1337723917,1095929170,695677488,18730210,14054110559425,16880979809,2205997774,38677677,1,0,0,0,0,59835,1671.2626389237068,100000,590.67497,232,213503,886,1639,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,-14664.0,-0.14664,-105392.0,-1.05392,-105392.0,-1.05392,5342.0,0.05342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.00083,5971411.0,59.71411,226257.0,2.26257,8247961.0,82.47961,4194950.0,41.9495,1821810.0,18.2181,164574.0,1.64574,44754421090.0,447544.2109,54669610.0,546.6961,8525701.0,85.25701,17560.0,0.1756,0.9999928349098334,1.0,,-2.1228898776031846
97,clean-run,10000,True,uniform,READ,2.0,53.9,53,7415572,5720029,5708191,571230,1,0,0,0,0,740,26481,2235477167,40293117,1344788724,1100108359,697473465,18801409,14099406174573,16936232329,2214588668,38689616,1,0,0,0,0,59476,1681.3504606900262,100000,587.78801,232,225151,868,1593,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,18649.0,0.18649,29649.0,0.29649,29649.0,0.29649,5289.0,0.05289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.00083,7603547.0,76.03547,123130.0,1.2313,7064807.0,70.64807,4179189.0,41.79189,1795977.0,17.95977,71199.0,0.71199,45295615148.0,452956.15148,55252520.0,552.5252,8590894.0,85.90894,11939.0,0.11939,0.9999928529287821,1.0,,-0.4887561089646386
98,clean-run,10000,True,uniform,READ,2.0,53.9,53,7451827,5829697,5817859,576548,1,0,0,0,0,742,26564,2241603493,40382824,1351910935,1104422041,699216437,18938853,14145558275953,16992352411,2222942681,38698966,1,0,0,0,0,61415,1628.2667100871122,100000,606.68618,233,256383,897,1622,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,36255.0,0.36255,109668.0,1.09668,109668.0,1.09668,5318.0,0.05318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2e-05,83.0,0.00083,6126326.0,61.26326,89707.0,0.89707,7122211.0,71.22211,4313682.0,43.13682,1742972.0,17.42972,137444.0,1.37444,46152101380.0,461521.0138,56120082.0,561.20082,8354013.0,83.54013,9350.0,0.0935,0.9999928877008218,1.0,,3.2151336329572455
99,clean-run,10000,True,uniform,READ,1.9,53.9,53,7517166,6025040,6013202,581925,1,0,0,0,0,743,26649,2247920929,40468558,1359360727,1108706234,701013851,19090007,14192159832817,17048873791,2231364451,38714966,1,0,0,0,0,64576,1548.5629335976214,100000,638.04737,233,229247,906,1631,100000,6,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure.csv,0.0,0.0,65339.0,0.65339,195343.0,1.95343,195343.0,1.95343,5377.0,0.05377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e-05,85.0,0.00085,6317436.0,63.17436,85734.0,0.85734,7449792.0,74.49792,4284193.0,42.84193,1797414.0,17.97414,151154.0,1.51154,46601556864.0,466015.56864,56521380.0,565.2138,8421770.0,84.2177,16000.0,0.16,0.9999929495202947,1.0,,5.169260654660035
