Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,cache_profile,run,source_file,blks_read_delta,blks_read_per_op,blks_hit_delta,blks_hit_per_op,tup_returned_delta,tup_returned_per_op,tup_fetched_delta,tup_fetched_per_op,tup_inserted_delta,tup_inserted_per_op,tup_updated_delta,tup_updated_per_op,buffers_alloc_delta,buffers_alloc_per_op,buffers_clean_delta,buffers_clean_per_op,buffers_backend_delta,buffers_backend_per_op,checkpoint_write_time_delta,checkpoint_write_time_per_op,checkpoint_sync_time_delta,checkpoint_sync_time_per_op,wal_bytes_delta,wal_bytes_per_op,wal_records_delta,wal_records_per_op,wal_fpi_delta,wal_fpi_per_op,wal_buffers_full_delta,wal_buffers_full_per_op,delta_cache_hit_ratio,cumulative_cache_hit_ratio,CPU,Memory
31,avg-run,10000,True,uniform,READ,924462,11003241,5162709,5111690,429499,5,0,0,4,385024,469,34943,373212497,448157260,5199075531,10152696785,897786639,139288332,18809046061774,21914073512,2911503098,59973367,1,0,0,0,0,20430,4894.762604013706,100000,199.17932,160,15807,228,322,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,12349.0,0.12349,19585.0,0.19585,29439.0,0.29439,29439.0,0.29439,6567.0,0.06567,0.0,0.0,4597529.0,45.97529,233639.0,2.33639,4315845.0,43.15845,497594.0,4.97594,116666.0,1.16666,13350097813.0,133500.97813,18069811.0,180.69811,2462718.0,24.62718,35734.0,0.35734,0.6132961733575499,0.9224945490342944,,
32,avg-run,10000,True,uniform,READ,968441,11100915,5217614,5166592,436186,5,0,0,4,385024,469,34968,373240907,448402341,5203722354,10157385004,898323996,139403725,18822741795576,21932853025,2913664886,60008260,1,0,0,0,0,20718,4826.720725938797,100000,202.45963,162,16863,229,369,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,43979.0,0.43979,97674.0,0.97674,54905.0,0.54905,54902.0,0.54902,6687.0,0.06687,0.0,0.0,4688219.0,46.88219,245081.0,2.45081,4646823.0,46.46823,537357.0,5.37357,115393.0,1.15393,13695733802.0,136957.33802,18779513.0,187.79513,2161788.0,21.61788,34893.0,0.34893,0.6895300487811765,0.9197603418111123,,
33,avg-run,10000,True,uniform,READ,956502,11065803,5285997,5234978,442377,5,0,0,4,385024,469,34995,373271400,448648776,5208577794,10162191313,898846831,139531786,18837110372397,21952426872,2916051493,60049794,1,0,0,0,0,20881,4789.042670370193,100000,203.6918,167,17743,231,372,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,-11939.0,-0.11939,-35112.0,-0.35112,68383.0,0.68383,68386.0,0.68386,6191.0,0.06191,0.0,0.0,4806309.0,48.06309,246435.0,2.46435,4855440.0,48.5544,522835.0,5.22835,128061.0,1.28061,14368576821.0,143685.76821,19573847.0,195.73847,2386607.0,23.86607,41534.0,0.41534,0.7462540647382627,0.920439383296298,,
34,avg-run,10000,True,uniform,READ,1026013,11160029,5423502,5371606,448661,5,0,0,4,385024,469,35022,373305569,448899715,5213877807,10167113132,899417364,139661462,18851889578973,21972470549,2918755418,60092207,1,0,0,0,0,21085,4742.708086317287,100000,206.00616,167,16447,232,369,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,69511.0,0.69511,94226.0,0.94226,137505.0,1.37505,136628.0,1.36628,6284.0,0.06284,0.0,0.0,4921819.0,49.21819,250939.0,2.50939,5300013.0,53.00013,570533.0,5.70533,129676.0,1.29676,14779206576.0,147792.06576,20043677.0,200.43677,2703925.0,27.03925,42413.0,0.42413,0.5754716404966501,0.9158042455458466,,
35,avg-run,10000,True,uniform,READ,1091145,11255709,5515460,5463561,454759,16,52,0,4,385024,469,35050,373345709,449159095,5219281861,10172145874,900003228,139783509,18867127583655,21993104577,2921790554,60129408,1,0,0,0,0,21345,4684.9379245725,100000,208.39359,162,17983,235,358,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,65132.0,0.65132,95680.0,0.9568,91958.0,0.91958,91955.0,0.91955,6098.0,0.06098,11.0,0.00011,5032742.0,50.32742,259380.0,2.5938,5404054.0,54.04054,585864.0,5.85864,122047.0,1.22047,15238004682.0,152380.04682,20634028.0,206.34028,3035136.0,30.35136,37201.0,0.37201,0.594980474093973,0.91162566593887,,
36,avg-run,10000,True,uniform,READ,1065337,11220427,5543038,5491142,460679,5,0,0,4,385024,469,35078,373378553,449414460,5224717026,10177250821,900509995,139910782,18882529982042,22014047573,2923991174,60174766,1,0,0,0,0,21242,4707.654646455136,100000,207.66252,168,16703,235,379,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,-25808.0,-0.25808,-35282.0,-0.35282,27578.0,0.27578,27581.0,0.27581,5920.0,0.0592,-11.0,-0.00011,5104947.0,51.04947,255365.0,2.55365,5435165.0,54.35165,506767.0,5.06767,127273.0,1.27273,15402398387.0,154023.98387,20942996.0,209.42996,2200620.0,22.0062,45358.0,0.45358,0.5775413324603045,0.913286874141486,,
37,avg-run,10000,True,uniform,READ,1077260,11258291,5608661,5556765,466501,12,0,0,4,385024,469,35107,373413050,449674813,5230020322,10182480978,901059682,140037569,18898476359521,22035541557,2926322797,60215771,1,0,0,0,0,21395,4673.989249824725,100000,208.96281,170,17231,236,372,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,11923.0,0.11923,37864.0,0.37864,65623.0,0.65623,65623.0,0.65623,5822.0,0.05822,7.0,7e-05,5230157.0,52.30157,260353.0,2.60353,5303296.0,53.03296,549687.0,5.49687,126787.0,1.26787,15946377479.0,159463.77479,21493984.0,214.93984,2331623.0,23.31623,41005.0,0.41005,0.760519814409384,0.9126702974192236,,
38,avg-run,10000,True,uniform,READ,1129447,11362438,5654285,5602386,472198,16,19,0,4,385024,469,35138,373454526,449946235,5235616035,10187827665,901663386,140166652,18915323513431,22057928471,2929573563,60261831,1,0,0,0,0,21673,4614.03589719928,100000,211.68247,172,19791,238,350,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,52187.0,0.52187,104147.0,1.04147,45624.0,0.45624,45621.0,0.45621,5697.0,0.05697,4.0,4e-05,5346687.0,53.46687,271422.0,2.71422,5595713.0,55.95713,603704.0,6.03704,129083.0,1.29083,16847153910.0,168471.5391,22386914.0,223.86914,3250766.0,32.50766,46060.0,0.4606,0.6661826602018754,0.909585542934473,,
39,avg-run,10000,True,uniform,READ,1388251,11751347,6960674,6908778,577804,5,0,0,4,385024,469,35169,373496165,450218359,5241313879,10193508613,902281051,140301567,18932134441603,22080540051,2932918975,60304396,1,0,0,0,0,25702,3890.747801727492,100000,251.88063,208,20463,281,394,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,258804.0,2.58804,388909.0,3.88909,1306389.0,13.06389,1306392.0,13.06392,105606.0,1.05606,-11.0,-0.00011,5680948.0,56.80948,272124.0,2.72124,5697844.0,56.97844,617665.0,6.17665,134915.0,1.34915,16810928172.0,168109.28172,22611580.0,226.1158,3345412.0,33.45412,42565.0,0.42565,0.6004341428997102,0.8943460066282088,,
40,avg-run,10000,True,uniform,READ,1398956,11776069,6969119,6917228,583340,5,0,0,0,0,469,35201,373535068,450494562,5247200356,10199318873,902914772,140442035,18949687533009,22104110496,2936417272,60352396,1,0,0,0,0,27485,3638.348189921776,100000,269.72572,226,18655,295,462,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,10705.0,0.10705,24722.0,0.24722,8445.0,0.08445,8450.0,0.0845,5536.0,0.05536,0.0,0.0,5810260.0,58.1026,276203.0,2.76203,5886477.0,58.86477,633721.0,6.33721,140468.0,1.40468,17553091406.0,175530.91406,23570445.0,235.70445,3498297.0,34.98297,48000.0,0.48,0.6978293392045615,0.8938175828888371,,
41,avg-run,10000,True,uniform,READ,1415281,11817668,7055124,7003233,588818,5,0,0,0,0,469,35234,373585298,450781171,5253658876,10205234359,903584478,140596472,18967774482373,22128426580,2940024250,60401708,1,0,0,0,0,27891,3585.385966799326,100000,273.53887,224,16751,303,444,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,16325.0,0.16325,41599.0,0.41599,86005.0,0.86005,86005.0,0.86005,5478.0,0.05478,0.0,0.0,5915486.0,59.15486,286609.0,2.86609,6458520.0,64.5852,669706.0,6.69706,154437.0,1.54437,18086949364.0,180869.49364,24316084.0,243.16084,3606978.0,36.06978,49312.0,0.49312,0.7181651819625716,0.8930487074347524,,
42,avg-run,10000,True,uniform,READ,1437402,11839620,7129983,7078092,594120,5,0,0,0,0,469,35268,373634063,451069327,5259704514,10211273424,904248051,140731952,18986334588006,22153193951,2943686187,60453340,1,0,0,0,0,28094,3559.478892290169,100000,275.91592,229,17743,304,439,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,22121.0,0.22121,21952.0,0.21952,74859.0,0.74859,74859.0,0.74859,5302.0,0.05302,0.0,0.0,6039065.0,60.39065,288156.0,2.88156,6045638.0,60.45638,663573.0,6.63573,135480.0,1.3548,18560105633.0,185601.05633,24767371.0,247.67371,3661937.0,36.61937,51632.0,0.51632,0.49808272638576906,0.8917376200777554,,
43,avg-run,10000,True,uniform,READ,1452237,11878342,7192499,7140608,599433,5,0,0,0,0,469,35303,373675358,451359375,5265795139,10217379430,904888142,140880497,19005091282317,22178241494,2947010921,60504923,1,0,0,0,0,28367,3525.2229703528747,100000,278.46698,231,18927,304,447,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,14835.0,0.14835,38722.0,0.38722,62516.0,0.62516,62516.0,0.62516,5313.0,0.05313,0.0,0.0,6106006.0,61.06006,290048.0,2.90048,6090625.0,60.90625,640091.0,6.40091,148545.0,1.48545,18756694311.0,187566.94311,25047543.0,250.47543,3324734.0,33.24734,51583.0,0.51583,0.7230053961200217,0.8910597206617957,,
44,avg-run,10000,True,uniform,READ,1469119,11884394,7245712,7193821,604623,5,0,0,0,0,469,35338,373727429,451648404,5271826857,10223562761,905615782,141022185,19024257640108,22203677503,2950822350,60557808,1,0,0,0,0,28482,3510.989396812022,100000,279.61426,235,19375,305,434,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,16882.0,0.16882,6052.0,0.06052,53213.0,0.53213,53213.0,0.53213,5190.0,0.0519,0.0,0.0,6183331.0,61.83331,289029.0,2.89029,6031718.0,60.31718,727640.0,7.2764,141688.0,1.41688,19166357791.0,191663.57791,25436009.0,254.36009,3811429.0,38.11429,52885.0,0.52885,0.26388767768378824,0.889982583609272,,
45,avg-run,10000,True,uniform,READ,1501254,11913135,7340599,7288708,609617,5,0,0,0,0,469,35374,373777554,451943445,5278055190,10229885763,906257460,141181188,19043853944564,22229670221,2954583772,60611062,1,0,0,0,0,28865,3464.403256539061,100000,283.43823,237,20639,309,481,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,32135.0,0.32135,28741.0,0.28741,94887.0,0.94887,94887.0,0.94887,4994.0,0.04994,0.0,0.0,6323002.0,63.23002,295041.0,2.95041,6228333.0,62.28333,641678.0,6.41678,159003.0,1.59003,19596304456.0,195963.04456,25992718.0,259.92718,3761422.0,37.61422,53254.0,0.53254,0.4721236612129575,0.8880862930096928,,
46,avg-run,10000,True,uniform,READ,1495305,11931139,7308213,7256322,614611,5,0,0,0,0,469,35411,373827166,452239078,5284504105,10236281288,906904296,141345170,19063946504497,22256253688,2958418166,60666348,1,0,0,0,0,29487,3391.324990673856,100000,289.56858,241,19535,313,466,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,-5949.0,-0.05949,18004.0,0.18004,-32386.0,-0.32386,-32386.0,-0.32386,4994.0,0.04994,0.0,0.0,6395525.0,63.95525,295633.0,2.95633,6448915.0,64.48915,646836.0,6.46836,163982.0,1.63982,20092559933.0,200925.59933,26583467.0,265.83467,3834394.0,38.34394,55286.0,0.55286,1.493488179178764,0.8886298561257173,,
47,avg-run,10000,True,uniform,READ,1523268,11953790,7443209,7391318,619554,5,0,0,0,0,469,35449,373877085,452547447,5291936554,10242790028,907629271,141512183,19084522019394,22283683964,2961863323,60717541,1,0,0,0,0,29210,3423.485107839781,100000,286.93483,239,21695,312,446,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,27963.0,0.27963,22651.0,0.22651,134996.0,1.34996,134996.0,1.34996,4943.0,0.04943,0.0,0.0,6508740.0,65.0874,308369.0,3.08369,7432449.0,74.32449,724975.0,7.24975,167013.0,1.67013,20575514897.0,205755.14897,27430276.0,274.30276,3445157.0,34.45157,51193.0,0.51193,0.4475244003635358,0.8869732548453825,,
48,avg-run,10000,True,uniform,READ,1538588,11962845,7470596,7418625,624445,22,0,0,0,0,469,35488,373925309,452862635,5299409817,10249408751,908380584,141703021,19105519711565,22311522010,2966044968,60769725,1,0,0,0,0,30387,3290.880968835357,100000,298.42308,237,33311,322,476,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,15320.0,0.1532,9055.0,0.09055,27387.0,0.27387,27307.0,0.27307,4891.0,0.04891,17.0,0.00017,6618723.0,66.18723,315188.0,3.15188,7473263.0,74.73263,751313.0,7.51313,190838.0,1.90838,20997692171.0,209976.92171,27838046.0,278.38046,4181645.0,41.81645,52184.0,0.52184,0.37148717948717946,0.8860426148839164,,
49,avg-run,10000,True,uniform,READ,1645175,12204681,7507813,7455922,629268,5,0,0,0,0,469,35529,373980231,453181980,5306527229,10256273933,909138383,141879573,19127442725205,22340406009,2970368298,60822721,1,0,0,0,0,30276,3302.946228035408,100000,297.61156,251,18735,321,496,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,106587.0,1.06587,241836.0,2.41836,37217.0,0.37217,37297.0,0.37297,4823.0,0.04823,-17.0,-0.00017,6865182.0,68.65182,319345.0,3.19345,7117412.0,71.17412,757799.0,7.57799,176552.0,1.76552,21923013640.0,219230.1364,28883999.0,288.83999,4323330.0,43.2333,52996.0,0.52996,0.694087359330469,0.8812135664081995,,
50,avg-run,10000,True,uniform,READ,1683099,12227685,7654239,7602348,634078,12,0,0,0,0,469,35570,374030025,453505935,5313563521,10263234533,909918914,142056530,19149493634131,22369328891,2974729241,60879180,1,0,0,0,0,30571,3271.073893559256,100000,300.69886,247,18687,326,504,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,37924.0,0.37924,23004.0,0.23004,146426.0,1.46426,146426.0,1.46426,4810.0,0.0481,7.0,7e-05,6960600.0,69.606,323955.0,3.23955,7036292.0,70.36292,780531.0,7.80531,176957.0,1.76957,22050908926.0,220509.08926,28922882.0,289.22882,4360943.0,43.60943,56459.0,0.56459,0.3775603991596639,0.8790076102108982,,
51,avg-run,10000,True,uniform,READ,1697364,12233199,7735331,7683440,638962,5,0,0,0,0,469,35611,374086334,453831961,5320732355,10270271275,910731904,142229114,19171974472960,22398709288,2979170782,60942765,1,0,0,0,0,30768,3250.130005200208,100000,302.41893,253,22847,326,476,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,14265.0,0.14265,5514.0,0.05514,81092.0,0.81092,81092.0,0.81092,4884.0,0.04884,-7.0,-7e-05,7036742.0,70.36742,326026.0,3.26026,7168834.0,71.68834,812990.0,8.1299,172584.0,1.72584,22480838829.0,224808.38829,29380397.0,293.80397,4441541.0,44.41541,63585.0,0.63585,0.27878052479902926,0.8781553911353044,,
52,avg-run,10000,True,uniform,READ,1706548,12240346,7716864,7664973,644002,5,0,0,0,0,469,35653,374139588,454164041,5328016789,10277429546,911546126,142426170,19194834153410,22428605653,2983636330,61005515,1,0,0,0,0,31310,3193.8677738741617,100000,307.88244,257,22975,332,474,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,9184.0,0.09184,7147.0,0.07147,-18467.0,-0.18467,-18467.0,-0.18467,5040.0,0.0504,0.0,0.0,7158271.0,71.58271,332080.0,3.3208,7284434.0,72.84434,814222.0,8.14222,197056.0,1.97056,22859680450.0,228596.8045,29896365.0,298.96365,4465548.0,44.65548,62750.0,0.6275,0.43763394770681524,0.8776395662001877,,
53,avg-run,10000,True,uniform,READ,1786899,12284904,7795701,7742933,649028,16,2,0,0,0,469,35696,374190415,454524883,5335517034,10284610862,912427341,142628150,19218048057148,22458826163,2988211698,61069597,1,0,0,0,0,31470,3177.6294884016525,100000,309.52185,256,22815,334,488,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,80351.0,0.80351,44558.0,0.44558,78837.0,0.78837,77960.0,0.7796,5026.0,0.05026,11.0,0.00011,7181316.0,71.81316,360842.0,3.60842,7500245.0,75.00245,881215.0,8.81215,201980.0,2.0198,23213903738.0,232139.03738,30220510.0,302.2051,4575368.0,45.75368,64082.0,0.64082,0.35672369484985067,0.8730156327515387,,
54,avg-run,10000,True,uniform,READ,1741266,12168789,7859437,7807546,654098,5,0,0,0,0,469,35740,374245041,454871207,5343142415,10291980249,913327091,142807757,19242114035384,22490167023,2992961837,61140308,1,0,0,0,0,31741,3150.4993541476324,100000,312.02793,262,18831,334,478,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,-45633.0,-0.45633,-116115.0,-1.16115,63736.0,0.63736,64613.0,0.64613,5070.0,0.0507,-11.0,-0.00011,7369387.0,73.69387,346324.0,3.46324,7625381.0,76.25381,899750.0,8.9975,179607.0,1.79607,24065978236.0,240659.78236,31340860.0,313.4086,4750139.0,47.50139,70711.0,0.70711,0.7178759551895542,0.8748196178951125,,
55,avg-run,10000,True,uniform,READ,1747708,12168070,7922207,7870316,659277,5,0,0,0,0,469,35785,374307011,455227475,5351192908,10299448297,914231456,143007577,19266856675521,22522289169,2997754718,61215285,1,0,0,0,0,32192,3106.361829025845,100000,316.96109,266,18559,340,463,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,6442.0,0.06442,-719.0,-0.00719,62770.0,0.6277,62770.0,0.6277,5179.0,0.05179,0.0,0.0,7468048.0,74.68048,356268.0,3.56268,8050493.0,80.50493,904365.0,9.04365,199820.0,1.9982,24742640137.0,247426.40137,32122146.0,321.22146,4792881.0,47.92881,74977.0,0.74977,-0.12563340905119694,0.874408171788886,,
56,avg-run,10000,True,uniform,READ,1780194,12180631,7997136,7945245,664630,5,0,0,0,0,469,35831,374367696,455591571,5359388872,10307043558,915132512,143232793,19291975470865,22554773916,3002592307,61295495,1,0,0,0,0,32454,3081.284279287607,100000,319.33424,272,20447,343,492,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,32486.0,0.32486,12561.0,0.12561,74929.0,0.74929,74929.0,0.74929,5353.0,0.05353,0.0,0.0,7595261.0,75.95261,364096.0,3.64096,8195964.0,81.95964,901056.0,9.01056,225216.0,2.25216,25118795344.0,251187.95344,32484747.0,324.84747,4837589.0,48.37589,80210.0,0.8021,0.2788420982529358,0.8724864755485439,,
57,avg-run,10000,True,uniform,READ,1772741,12184203,8039929,7988038,669840,5,0,0,0,0,469,35878,374426928,455970078,5367636476,10314696695,916083940,143457953,19317555777400,22587707750,3007637493,61378073,1,0,0,0,0,33546,2980.981339056817,100000,330.2111,278,23311,353,520,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,-7453.0,-0.07453,3572.0,0.03572,42793.0,0.42793,42793.0,0.42793,5210.0,0.0521,0.0,0.0,7653137.0,76.53137,378507.0,3.78507,8247604.0,82.47604,951428.0,9.51428,225160.0,2.2516,25580306535.0,255803.06535,32933834.0,329.33834,5045186.0,50.45186,82578.0,0.82578,-0.9203813450141716,0.872985017350503,,
58,avg-run,10000,True,uniform,READ,1790384,12189341,8123192,8071301,675141,5,0,0,0,0,469,35925,374486230,456357910,5376659062,10322478049,917127897,143657240,19343375838621,22621148906,3012713191,61469486,1,0,0,0,0,33599,2976.2790559242835,100000,329.09502,271,29711,351,548,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,17643.0,0.17643,5138.0,0.05138,83263.0,0.83263,83263.0,0.83263,5301.0,0.05301,0.0,0.0,7781354.0,77.81354,387832.0,3.87832,9022586.0,90.22586,1043957.0,10.43957,199287.0,1.99287,25820061221.0,258200.61221,33441156.0,334.41156,5075698.0,50.75698,91413.0,0.91413,0.22553882621482815,0.8719299557037066,,
59,avg-run,10000,True,uniform,READ,2065381,11594925,9373947,9322056,780535,5,0,0,0,0,469,35973,374551578,456756374,5386037674,10330588778,918220717,143877634,19369291618747,22654844693,3017797049,61566675,1,0,0,0,0,36365,2749.8968788670427,100000,358.01013,278,30831,381,1391,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,274997.0,2.74997,-594416.0,-5.94416,1250755.0,12.50755,1250755.0,12.50755,105394.0,1.05394,0.0,0.0,8110729.0,81.10729,398464.0,3.98464,9378612.0,93.78612,1092820.0,10.9282,220394.0,2.20394,25915780126.0,259157.80126,33695787.0,336.95787,5083858.0,50.83858,97189.0,0.97189,1.8609287487594663,0.8488041922340539,,
60,avg-run,10000,True,uniform,READ,2121891,11632379,9454727,9402836,786010,5,0,0,0,0,469,36022,374613122,457163597,5395292931,10338823575,919350974,144112214,19396055621756,22689593683,3023058300,61669698,1,0,0,0,0,34121,2930.7464611236483,100000,336.25003,281,18943,360,490,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,56510.0,0.5651,37454.0,0.37454,80780.0,0.8078,80780.0,0.8078,5475.0,0.05475,0.0,0.0,8234797.0,82.34797,407223.0,4.07223,9255257.0,92.55257,1130257.0,11.30257,234580.0,2.3458,26764003009.0,267640.03009,34748990.0,347.4899,5261251.0,52.61251,103023.0,1.03023,0.39859946362436677,0.8457285628390311,,
61,avg-run,10000,True,uniform,READ,2132210,11651225,9506341,9454450,791510,5,0,0,0,0,469,36072,374683346,457546912,5404084265,10347153589,920379881,144367486,19423181417920,22724588782,3028374305,61762956,1,0,0,0,0,34804,2873.232961728537,100000,342.84101,287,20079,365,553,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,10319.0,0.10319,18846.0,0.18846,51614.0,0.51614,51614.0,0.51614,5500.0,0.055,0.0,0.0,8330014.0,83.30014,383315.0,3.83315,8791334.0,87.91334,1028907.0,10.28907,255272.0,2.55272,27125796164.0,271257.96164,34995099.0,349.95099,5316005.0,53.16005,93258.0,0.93258,0.6461854963140751,0.8453063405457348,,
62,avg-run,10000,True,uniform,READ,2151630,11664860,9570621,9518730,797041,5,0,0,0,0,469,36123,374745329,457970125,5413030015,10355617652,921469891,144621805,19451101527362,22760534357,3033852614,61857699,1,0,0,0,0,35017,2855.755775766057,100000,345.01364,284,24111,368,538,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,19420.0,0.1942,13635.0,0.13635,64280.0,0.6428,64280.0,0.6428,5531.0,0.05531,0.0,0.0,8464063.0,84.64063,423213.0,4.23213,8945750.0,89.4575,1090010.0,10.9001,254319.0,2.54319,27920109442.0,279201.09442,35945575.0,359.45575,5478309.0,54.78309,94743.0,0.94743,0.4124943276357586,0.8442708676371495,,
63,avg-run,10000,True,uniform,READ,2221465,11767390,9622499,9569731,802494,23,2,0,0,0,469,36174,374815438,458422221,5423091047,10364157734,922650494,144905694,19479213331190,22796791131,3039348446,61962649,1,0,0,0,0,38239,2615.131148827113,100000,376.90767,321,21519,402,570,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,69835.0,0.69835,102530.0,1.0253,51878.0,0.51878,51001.0,0.51001,5453.0,0.05453,18.0,0.00018,8540082.0,85.40082,452096.0,4.52096,10061032.0,100.61032,1180603.0,11.80603,283889.0,2.83889,28111803828.0,281118.03828,36256774.0,362.56774,5495832.0,54.95832,104950.0,1.0495,0.5948423403823282,0.8411975104467092,,
64,avg-run,10000,True,uniform,READ,2161877,11674249,9671851,9619960,808057,5,0,0,0,0,469,36226,374887247,458864654,5432766090,10372779586,923779310,145176245,19507884319609,22833674756,3044950824,62071711,1,0,0,0,0,38435,2601.7952387147134,100000,379.04187,322,22143,403,572,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,-59588.0,-0.59588,-93141.0,-0.93141,49352.0,0.49352,50229.0,0.50229,5563.0,0.05563,-18.0,-0.00018,8621852.0,86.21852,442433.0,4.42433,9675043.0,96.75043,1128816.0,11.28816,270551.0,2.70551,28670988419.0,286709.88419,36883625.0,368.83625,5602378.0,56.02378,109062.0,1.09062,0.6098448886589973,0.8437512783563839,,
65,avg-run,10000,True,uniform,READ,2190271,11687499,9826458,9774567,813579,5,0,0,0,0,469,36280,374958750,459301310,5442730931,10381560657,924886891,145463581,19537210293806,22871324789,3050599581,62184028,1,0,0,0,0,38102,2624.534145189229,100000,375.79581,321,21343,402,526,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,28394.0,0.28394,13250.0,0.1325,154607.0,1.54607,154607.0,1.54607,5522.0,0.05522,0.0,0.0,8781071.0,87.81071,436656.0,4.36656,9964841.0,99.64841,1107581.0,11.07581,287336.0,2.87336,29325974197.0,293259.74197,37650033.0,376.50033,5648757.0,56.48757,112317.0,1.12317,0.3181730861588704,0.8421741389286608,,
66,avg-run,10000,True,uniform,READ,2324624,11838185,9915667,9862899,819069,16,2,0,0,0,469,36335,375031422,459745857,5452648253,10390474584,925994726,145738581,19567091709114,22909677698,3056387018,62301984,1,0,0,0,0,39052,2560.6883130185392,100000,385.32713,321,18847,411,587,100000,small_128MB,1,postgresql_arrayjson_vacuum_notfull_run1_zipfian_heavy_pure.csv,134353.0,1.34353,150686.0,1.50686,89209.0,0.89209,88332.0,0.88332,5490.0,0.0549,11.0,0.00011,8913927.0,89.13927,444547.0,4.44547,9917322.0,99.17322,1107835.0,11.07835,275000.0,2.75,29881415308.0,298814.15308,38352909.0,383.52909,5787437.0,57.87437,117956.0,1.17956,0.5286504653749136,0.8358641989735228,,
