Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
98,run,10000,true,uniform,READ,360279184,943694120,681148851,675743137,29694611,9801393,29137372,0,0,0,169,1372,2744200,20006160,172325968,900498505,39862231,3085773,608947028003,597694216,71782965,5497812,1,0,0,0,0,28097,3559.0988361746804,99963,276.06897552094273,165,19647,322,443,99963,37
98,reference,10000,true,uniform,READ,176695,29527462,12250207,9929029,10181,29,62,0,0,0,169,1372,2744220,20006218,172333980,900503342,39910510,3086840,608947654218,597701270,71783305,5497812,1,0,0,0,0,3835,26075.61929595828,100000,33.76404,18,13095,47,80,100000
98,clean-run,10000,true,uniform,READ,1400001,5755548,5584280,5573322,557226,1,0,0,0,0,169,1375,2748393,20015220,172676987,902312335,39918352,3094110,610470564258,599193260,71974023,5498637,1,0,0,0,0,23099,4329.19173990216,99966,226.11209811335854,147,20239,266,418,99966,34
98,avg-run,10000,true,uniform,READ,2626540,11675165,10716835,10674944,1067239,5,0,0,0,0,169,1377,2748492,20031823,172982142,903597663,39963639,3104629,611535398372,600293005,71974135,5498637,1,0,0,0,0,20486,4881.382407497804,100000,200.35629,147,18863,233,353,100000
99,extend,10000,true,uniform,EXTEND,364281255,951271485,687996433,682552585,30249512,9901425,29687136,0,0,0,169,1384,2750394,20132335,173875812,906588957,40160425,3139417,615178125504,602680004,72537808,5498637,0,0,0,0,1,222541,449.35539967916026,99977,2218.12551886934,873,230527,2827,13575,99977,23
99,run,10000,true,uniform,READ,367063117,954490514,693642076,688186985,30249514,9901436,29687138,0,0,0,169,1384,2750402,20137869,173974869,909361090,40160425,3139417,615202913594,602695602,72545909,5498637,1,0,0,0,0,28520,3506.311360448808,99972,280.00344096346976,170,22911,326,449,99972,28
99,reference,10000,true,uniform,READ,178592,29828357,12376817,10030343,10181,29,62,0,0,0,169,1384,2750402,20137911,173987807,909362923,40160425,3139417,615202913594,602695602,72545909,5498637,1,0,0,0,0,3658,27337.342810278842,100000,32.00474,19,12647,46,97,100000
99,clean-run,10000,true,uniform,READ,1414606,5761530,5635580,5624622,562363,1,0,0,0,0,169,1387,2751689,20146567,174303085,911192774,40203223,3150117,616767455050,604192278,72739423,5498884,1,0,0,0,0,23538,4248.44931599966,99975,230.49178294573645,163,53695,269,384,99975,25
99,avg-run,10000,true,uniform,READ,2911629,11785434,11768134,11726243,1172375,5,0,0,0,0,169,1389,2751791,20167258,174713541,912723794,40251020,3157720,617859105445,605551160,72739550,5498884,1,0,0,0,0,22002,4545.041359876375,100000,215.12954,151,24927,252,365,100000
100,extend,10000,true,uniform,EXTEND,371100899,962050245,700549449,695047747,30809306,10001446,30241918,0,0,0,169,1395,2753494,20269859,175607345,915754261,40448324,3200235,621532422652,607979524,73309397,5498884,0,0,0,0,1,226956,440.6140397257618,99966,2261.951583538403,749,274687,2717,14799,99966,34
100,run,10000,true,uniform,READ,373879484,965259653,706244347,700732133,30809306,10001446,30241918,0,0,0,169,1396,2753549,20275242,175713519,918530079,40448324,3200235,621542107117,607984896,73311677,5498884,1,0,0,0,0,28517,3506.6802258302064,99973,280.10711892210895,176,23135,326,449,99973,27
100,reference,10000,true,uniform,READ,180489,30129252,12503427,10131657,10181,29,62,0,0,0,169,1396,2753560,20275301,175717034,918533321,40448324,3200235,621545220231,607995085,73315077,5498884,1,0,0,0,0,3724,26852.846401718583,100000,32.483,18,11743,47,92,100000
100,clean-run,10000,true,uniform,READ,1422995,5772090,5685258,5674300,567375,1,0,0,0,0,169,1399,2756061,20284385,176057404,920374446,40483257,3212830,623104800813,609513084,73516700,5499674,1,0,0,0,0,23297,4292.398162853587,99967,228.0284894015025,158,28543,266,377,99967,33
100,avg-run,10000,true,uniform,READ,2857954,11721102,11817798,11775907,1177388,5,0,0,0,0,169,1401,2756164,20301182,176403433,921901058,40529850,3226375,624202386842,610803568,73516820,5499674,1,0,0,0,0,21776,4592.211609110947,100000,212.90714,151,23663,249,383,100000
