Epoch,Phase,Operation,metric,source
51,extend,EXTEND,22497465485.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
52,extend,EXTEND,22968922445.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
53,extend,EXTEND,23657856957.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
54,extend,EXTEND,24080929520.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
55,extend,EXTEND,24370834153.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
56,extend,EXTEND,24951600354.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
57,extend,EXTEND,25333363814.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
58,extend,EXTEND,25726077052.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
59,extend,EXTEND,25946802143.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
60,extend,EXTEND,26761718876.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
61,extend,EXTEND,26966609141.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
62,extend,EXTEND,27355952034.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
63,extend,EXTEND,27945824317.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
64,extend,EXTEND,28983104094.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
65,extend,EXTEND,29109210274.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
66,extend,EXTEND,29730005397.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
67,extend,EXTEND,30098915509.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
68,extend,EXTEND,30821821638.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
69,extend,EXTEND,31415823912.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
70,extend,EXTEND,31703299292.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
71,extend,EXTEND,32315943194.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
72,extend,EXTEND,32555203554.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
73,extend,EXTEND,33091683884.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
74,extend,EXTEND,33639852199.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
75,extend,EXTEND,34251150239.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
76,extend,EXTEND,34618037816.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
77,extend,EXTEND,35347157667.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
78,extend,EXTEND,35606800377.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
79,extend,EXTEND,36591996931.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
80,extend,EXTEND,36348709138.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
81,extend,EXTEND,36851779053.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
82,extend,EXTEND,37323565573.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
83,extend,EXTEND,38002231930.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
84,extend,EXTEND,38229824853.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
85,extend,EXTEND,39225615279.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
86,extend,EXTEND,39795348921.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
87,extend,EXTEND,40131824753.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
88,extend,EXTEND,40639307615.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
89,extend,EXTEND,41145000174.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
90,extend,EXTEND,41422606867.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
91,extend,EXTEND,41934427384.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
92,extend,EXTEND,43356709044.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
93,extend,EXTEND,42738614704.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
94,extend,EXTEND,44265644507.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
95,extend,EXTEND,44069129550.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
96,extend,EXTEND,44773561818.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
97,extend,EXTEND,45238716153.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
98,extend,EXTEND,46244980855.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
99,extend,EXTEND,46582546189.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
100,extend,EXTEND,46712246206.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
2,reference,READ,682648834.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
3,reference,READ,1073368945.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
4,reference,READ,1475760885.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
5,reference,READ,1956707718.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
6,reference,READ,2448537426.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
7,reference,READ,2875265725.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
8,reference,READ,3283549140.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
9,reference,READ,3834556644.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
10,reference,READ,4272042562.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
11,reference,READ,4720065415.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
12,reference,READ,5229563101.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
13,reference,READ,5687946240.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
14,reference,READ,5990045422.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
15,reference,READ,6485073368.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
16,reference,READ,6913946428.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
17,reference,READ,7312382011.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
18,reference,READ,7720102679.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
19,reference,READ,7992802315.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
20,reference,READ,8577784126.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
21,reference,READ,8928415780.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
22,reference,READ,9358336434.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
23,reference,READ,10030123519.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
24,reference,READ,10450259633.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
25,reference,READ,10762934688.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
26,reference,READ,11291592485.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
27,reference,READ,11625108480.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
28,reference,READ,11921299524.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
29,reference,READ,12550885731.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
30,reference,READ,12919858424.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
31,reference,READ,13450373347.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
32,reference,READ,13822416984.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
33,reference,READ,14148217142.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
34,reference,READ,14773533594.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
35,reference,READ,15254085583.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
36,reference,READ,15846932721.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
37,reference,READ,15909371041.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
38,reference,READ,16500726761.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
39,reference,READ,17365027181.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
40,reference,READ,17064010963.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
41,reference,READ,17587027773.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
42,reference,READ,18179569236.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
43,reference,READ,18689728138.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
44,reference,READ,19339545757.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
45,reference,READ,19724229707.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
46,reference,READ,20180429650.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
47,reference,READ,20473750469.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
48,reference,READ,21156429971.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
49,reference,READ,21643077465.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
50,reference,READ,22173696058.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
51,reference,READ,22521404953.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
52,reference,READ,22949509630.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
53,reference,READ,23719553807.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
54,reference,READ,24046313058.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
55,reference,READ,24539137969.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
56,reference,READ,24934301559.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
57,reference,READ,25362580168.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
58,reference,READ,25720237741.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
59,reference,READ,25984620285.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
60,reference,READ,26729426677.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
61,reference,READ,27045065998.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
62,reference,READ,27353335932.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
63,reference,READ,27965553786.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
64,reference,READ,29025659606.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
65,reference,READ,29089574463.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
66,reference,READ,29734600367.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
67,reference,READ,30131407179.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
68,reference,READ,30763990715.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
69,reference,READ,31474898033.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
70,reference,READ,31696250883.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
71,reference,READ,32342701760.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
72,reference,READ,32484577638.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
73,reference,READ,33259163165.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
74,reference,READ,33568671368.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
75,reference,READ,34271678698.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
76,reference,READ,34650073544.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
77,reference,READ,35366303290.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
78,reference,READ,35626452031.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
79,reference,READ,36586083796.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
80,reference,READ,36336485968.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
81,reference,READ,36909652013.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
82,reference,READ,37291919152.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
83,reference,READ,38010937684.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
84,reference,READ,38312551837.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
85,reference,READ,39177720513.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
86,reference,READ,39823174873.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
87,reference,READ,40146184672.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
88,reference,READ,40616784516.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
89,reference,READ,41286702282.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
90,reference,READ,41304564320.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
91,reference,READ,41989528641.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
92,reference,READ,43152825969.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
93,reference,READ,42928041291.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
94,reference,READ,44286072295.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
95,reference,READ,44173304745.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
96,reference,READ,44742632544.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
97,reference,READ,45284791275.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
98,reference,READ,46141144850.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
99,reference,READ,46590196922.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
100,reference,READ,46717484750.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
2,run,READ,682648834.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
3,run,READ,1073368945.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
4,run,READ,1475760885.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
5,run,READ,1956707718.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
6,run,READ,2448537426.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
7,run,READ,2875265725.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
8,run,READ,3283549140.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
9,run,READ,3834556644.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
10,run,READ,4272042562.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
11,run,READ,4720065415.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
12,run,READ,5229563101.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
13,run,READ,5687946190.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
14,run,READ,5990045422.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
15,run,READ,6485073418.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
16,run,READ,6913946428.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
17,run,READ,7312382011.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
18,run,READ,7720102679.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
19,run,READ,7992762458.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
20,run,READ,8577823983.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
21,run,READ,8928415780.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
22,run,READ,9358295932.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
23,run,READ,10030164021.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
24,run,READ,10450259633.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
25,run,READ,10762934688.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
26,run,READ,11291592485.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
27,run,READ,11625108430.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
28,run,READ,11921299524.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
29,run,READ,12550885731.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
30,run,READ,12919858474.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
31,run,READ,13450349168.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
32,run,READ,13822441163.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
33,run,READ,14148217142.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
34,run,READ,14773533594.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
35,run,READ,15254085583.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
36,run,READ,15846932721.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
37,run,READ,15909371041.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
38,run,READ,16500726761.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
39,run,READ,17365027181.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
40,run,READ,17064010913.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
41,run,READ,17587027823.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
42,run,READ,18179569236.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
43,run,READ,18689728138.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
44,run,READ,19339545757.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
45,run,READ,19724229707.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
46,run,READ,20180429650.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
47,run,READ,20473750469.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
48,run,READ,21156429971.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
49,run,READ,21643077465.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
50,run,READ,22173696058.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
51,run,READ,22521404953.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
52,run,READ,22949509630.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
53,run,READ,23719553807.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
54,run,READ,24046313058.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
55,run,READ,24539137969.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
56,run,READ,24934301559.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
57,run,READ,25362580168.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
58,run,READ,25720237741.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
59,run,READ,25984620285.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
60,run,READ,26729426677.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
61,run,READ,27045065998.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
62,run,READ,27353335932.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
63,run,READ,27965553786.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
64,run,READ,29025659606.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
65,run,READ,29089574463.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
66,run,READ,29734600367.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
67,run,READ,30131407179.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
68,run,READ,30763990715.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
69,run,READ,31474898033.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
70,run,READ,31696250883.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
71,run,READ,32342701760.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
72,run,READ,32484577638.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
73,run,READ,33259163165.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
74,run,READ,33568671368.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
75,run,READ,34271678698.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
76,run,READ,34650073544.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
77,run,READ,35366303290.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
78,run,READ,35626452031.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
79,run,READ,36586083796.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
80,run,READ,36336485968.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
81,run,READ,36909652013.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
82,run,READ,37291919152.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
83,run,READ,38010937684.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
84,run,READ,38312551837.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
85,run,READ,39177720513.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
86,run,READ,39823174873.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
87,run,READ,40146184672.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
88,run,READ,40616784516.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
89,run,READ,41286702282.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
90,run,READ,41304564320.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
91,run,READ,41989528641.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
92,run,READ,43152825969.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
93,run,READ,42928041291.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
94,run,READ,44286072295.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
95,run,READ,44173304745.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
96,run,READ,44742632544.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
97,run,READ,45284791275.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
98,run,READ,46141144850.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
99,run,READ,46590196922.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
100,run,READ,46717484750.0,postgresql_arrayjson_vacuum_notfull_bigcache_run6_zipfian_heavy_pure
