Key,Run1
user7828173233859725929,2500
user5923296581161951193,2300
user6626839121507135375,2600
user759031133170873543,2600
user2890643324332058605,2600
user6299400367237320702,2500
user3001278864689138762,2500
user4872108992151302153,2600
user2278089990460444843,2600
user985766671634283869,2600
user6988884361524701841,2500
user9119376631661606007,2500
user4625727119804382090,2800
user4509845436915893804,2700
user4756568954557112432,2400
user5822033404843406398,2500
user5324583478130298591,2400
user3328717618958953435,2600
user8507383258302132693,2400
user4886509183503403761,2500
user6867974851322647309,2800
user7596409868082749357,2700
user991012814165691998,2200
user7707045408439829514,2500
user1810437037399364466,2200
user4761255136576380113,2700
user7562145027629296129,2700
user5229126404855302373,2500
user8989654717933156561,2600
user1568741347071712084,2400
user7446263344740807843,2900
user2061286776547710327,2400
user1000726823498525925,2600
user6530603772502156826,2500
user4052684768917629685,2500
user6641457628077078866,2500
user3931338628279891387,2600
user512867576041795363,2500
user9221199768492291250,2600
user3820921403140653113,2600
user8999928687778130936,2600
user9095604076270969037,2600
user291378180109793166,2300
user291938140621933614,2600
user7325695479833051876,2500
user8536961916736318240,2500
user5354162136564484138,2300
user50460765512123115,2500
user4519777761466569614,2300
user6063510779953216897,2800
user6752434813728457588,2500
user6168558532484590360,2600
user8276179853037296569,2500
user398105814177587973,2600
user4978058350489114629,2600
user7702359226420561833,2700
user8054348811810995807,2500
user5802168755742054778,2300
user8758232997450478554,2800
user513427536553935811,2600
user402791996196855654,2600
user412164360235391016,2300
user7008189050113913013,2400
user6285000175885219094,2300
user764277275702281672,2600
user1236834726000471613,2500
user1799944752336548208,2800
user6757120995747725269,2500
user6762367138279133398,2500
user7104206083901049679,2300
user1950091275678489722,2100
user4525365549292276308,2600
user7803280757444808063,2100
user9110564228135211093,2600
user2172482277416930932,2500
user990234538435709667,2400
user5691533215384974621,2600
user8266247528486620759,2400
user7466127993842159463,2400
user5696561042698540867,2400
user8034484162709644187,2800
user7360520280798645552,2300
user8758451312668320437,2400
user4635099483842917452,2600
user1468379776559606302,2500
user8502137115770724564,2600
user3237728412485383015,2700
user3705941326058603840,2500
user3710627508077871521,2700
user1699583181824442426,2600
user3449285483866709402,2500
user4173034318607543769,2700
user7460663536092909451,2600
user9210925798647316875,2600
user3584471855344408860,2400
user648613908031635269,2500
user311242829211144786,2500
user894777465160713449,2300
user6284221900155236763,2500
user8270933710505888440,2600
user9220639807980150802,2500
user2885957142312790924,2700
user1941278872152094808,2400
user417410502766799145,2600
user2422990371270978228,2600
user5585925502341460710,2400
user7229460130828073327,2600
user6174364635528138937,2400
user4626287080316522538,2600
user291596495327635049,2800
user8179944504032318020,2500
user6761807177766992950,2800
user5228908089637460490,2400
user1467819816047465854,2300
user7089245932036807623,2600
user8984408575401748432,2700
user6988542716230403276,2500
user3926870761478465589,2700
user5107998579435405958,2500
user7942934995723933319,2500
user5802728716254195226,2600
user3237946727703224898,2600
user885063455827879522,2500
user8170012179481642210,2500
user1453419624695364246,2400
user5470603779965112872,2400
user8290580044389398177,2600
user7003502868094645332,2700
user8396187757432912088,2000
user1332851759787608279,2600
user2986878673337037154,2300
user8155611988129540602,2600
user4409483866403788022,2800
user5696001082186400419,2600
user7938808774216806086,2500
user7948741098767481896,2500
user865198806726527902,2500
user9220858123197992685,2400
user6154499986426787317,2500
user6163872350465322679,2500
user35282298430039176,2400
user7581791361512805866,2700
user7234706273359481456,2500
user1125980870425549573,2600
user5937696772514052801,2400
user3705381365546463392,2800
user4188212785689627708,2400
user4866862849619894024,2600
user4630973262335790219,2600
user4152828024211893584,2300
user4168006491293977523,2600
user1353058054183258464,2500
user8044198172042478114,2600
user4414170048423055703,2700
user4047438626386221556,2600
user9125182734705154584,2500
user7697331399106995587,2600
user986326632146424317,2400
user3333403800978221116,2800
user1468598091777448185,2300
user995698996184959679,2400
user6043304485557566712,2400
user1342784084338284089,2600
user5364094461115159948,2700
user4645591768905733710,2500
user55146947531390796,2500
user8853908385943316655,2500
user7591723686063481676,2700
user8511851125103558491,2700
user8048884354061745795,2500
user1834769553302141884,2600
user3454531626398117531,2400
user7813213081995483873,2400
user1945965054171362489,2700
user1478312101110282112,2600
user3343336125528896926,2500
user2408371864701034737,2500
user4891755326034811890,2400
user5586143817559302593,2400
user2765047632110736392,2800
user9100071943072394835,2600
user4172692673313245204,2000
user3820703087922811230,2500
user1105774576029899388,2400
user8633197265741296789,2600
user4294162144027440184,2500
user276977988757691558,2500
user6033932121519031350,2500
user7229678446045915210,2500
user296064362129060847,2900
user6405349725575133178,2500
user5918050438630543064,2700
user2755115307560060582,2500
user6520889763169322899,2200
user6419968232145076669,2700
user769523418233689801,2400
user2644821412497278990,2500
user2528598084314492139,2600
user5817347222824138717,2500
user6872442718124073107,2600
user1462791988733899608,2400
user2645039727715120873,2600
user5223320301811753796,2600
user5335075763193114849,2300
user4419416190954463832,2400
user7576763534199239620,2700
user296282677346902730,2800
user6742720804395623661,2600
user3565167166755197688,2600
user8295266226408665858,2700
user1367116600241061507,2600
user5701807185229948996,2300
user2066532919079118456,2300
user3599432007208650916,2300
user1121294688406281892,2400
user7556898885097888000,2700
user4424102372973731513,2600
user2876243132979956997,2200
user2056600594528442646,2500
user2282776172479712524,2500
user1010099187537061287,2500
user397545853665447525,2700
user1015345330068469416,2300
user6756779350453426704,2500
user1935472769108546231,2700
user4394523714539545966,2400
user4042192483854813427,2700
user7350806271465811625,2500
user1935691084326388114,2200
user4067084960269731293,2500
user3343896086041037374,2400
user3131779054147570539,2200
user3719999872116406883,2700
user6973924209660459785,2500
user4038066262347686194,2500
user7692426901869886023,2400
user2176826814141900048,2700
user8869086853025400594,2500
user8878800862358234521,2700
user3459217808417385212,2300
user176056457733445328,2500
