run_id,Epoch,AverageLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Throughput(ops/sec),blks_read_per_op_delta,blks_hit_per_op_delta,tup_returned_per_op_delta,tup_fetched_per_op_delta,tup_inserted_per_op_delta,tup_updated_per_op_delta,tup_deleted_per_op_delta,temp_bytes_per_op_delta,buffers_alloc_per_op_delta,wal_bytes_per_op_delta,wal_records_per_op_delta,wal_fpi_per_op_delta,reference_p95_us,avg-run_p95_us,clean-run_p95_us,main_minus_clean_p95_us,main_minus_avg_p95_us,main_minus_reference_p95_us,value_size_p50,value_size_p90,value_size_p95,value_size_p99,value_size_max,frac_gt_2kb,frac_gt_8kb,frac_gt_32kb,est_toast_chunks_p95,est_toast_chunks_p99,est_toast_chunks_max
5,91,449.69422,648,1614,2205.023042490794,82.51032,128.97747,58.632,58.33169,4e-05,0.00022,4e-05,386.75397,1.90641,16451.74285,97.58969,60.88745,49,533,599,49,115,599,61500.0,102000.0,136464.99999999907,307011.00000000023,34842700.0,1.0,1.0,1.0,69.0,154.0,17457.0
5,92,570.63868,1030,4571,1739.372434425659,65.53839,112.27955,60.58849,60.284,6e-05,0.00033,6e-05,390.95532,2.10142,15246.22316,92.11841,56.79062,45,535,613,417,495,985,62200.0,103100.0,138129.99999999956,310110.00000000023,35221200.0,1.0,1.0,1.0,70.0,156.0,17646.0
5,93,554.49259,1111,4199,1789.2928714572,66.94572,115.64638,59.72721,59.42272,6e-05,0.00033,6e-05,395.22882,2.21463,15749.65101,93.82277,59.59508,51,572,615,496,539,1060,62850.0,104100.0,139049.99999999927,313805.0000000001,35606200.0,1.0,1.0,1.0,70.0,158.0,17839.0
5,94,568.42768,1027,4947,1745.1093310995934,89.5201,136.86215,60.72704,60.40503,6e-05,0.00033,6e-05,399.43572,2.18305,16746.83637,101.51338,62.26389,48,542,616,411,485,979,63500.0,105210.00000000003,140374.9999999989,317205.0000000001,35985200.0,1.0,1.0,1.0,71.0,159.0,18029.0
5,95,678.34994,1731,5975,1463.6359644629188,69.64238,113.39106,61.34586,61.03679,4e-05,0.00022,4e-05,403.66704,2.38314,15559.15512,95.99139,57.64971,50,579,630,1101,1152,1681,64200.0,106400.0,142064.99999999907,320509.0000000002,36366400.0,1.0,1.0,1.0,72.0,161.0,18220.0
5,96,694.73486,1673,6419,1429.551692589204,68.74838,117.38071,61.43262,61.11857,6e-05,0.00033,6e-05,407.94609,2.49083,16205.24353,98.79247,63.30314,44,569,623,1050,1104,1629,64900.0,107500.0,143569.99999999898,322916.00000000035,36751900.0,1.0,1.0,1.0,72.0,162.0,18413.0
5,97,692.53577,2119,6443,1434.2880911059794,71.30399,118.36422,62.78858,62.47533,6e-05,0.00033,6e-05,412.16742,2.57431,16181.90957,99.37583,61.33693,48,574,639,1480,1545,2071,65500.0,108700.0,145719.9999999997,327107.0000000002,37132200.0,1.0,1.0,1.0,74.0,164.0,18604.0
5,98,702.57443,1581,6543,1414.187125240412,73.38185,119.32764,62.92786,62.61002,6e-05,0.00033,6e-05,416.3832,2.53552,16302.92116,101.11544,61.50734,47,568,641,940,1013,1534,66100.0,109710.00000000003,147400.0,329831.0000000007,37512000.0,1.0,1.0,1.0,74.0,166.0,18794.0
5,99,794.76018,2903,7375,1250.7348066989357,85.73442,126.13824,63.61736,63.29953,4e-05,0.00022,4e-05,420.53238,2.75991,16980.1823,104.99696,63.39591,49,590,652,2251,2313,2854,66800.0,110900.0,148814.99999999977,333134.00000000076,37885800.0,1.0,1.0,1.0,75.0,167.0,18981.0
5,100,714.67652,1796,6843,1390.4918169556572,92.68305,136.14414,63.21363,62.8958,4e-05,0.00022,4e-05,424.65048,2.58106,17390.42982,106.82009,68.2577,48,604,651,1145,1192,1748,67500.0,112000.0,150109.99999999985,336841.0000000009,38256800.0,1.0,1.0,1.0,76.0,169.0,19167.0
6,1,47.99502,65,206,18900.0189000189,0.0,5.63502,2.00115,1.79669,0.00112,0.00011,0.00092,0.0,0.00027,28.62206,0.4381,0.0,54,62,61,4,3,11,1700.0,2300.0,2600.0,4500.0,390000.0,0.1899,0.0058,0.0019,2.0,3.0,196.0
6,2,58.37808,84,355,15888.14744200826,0.0,14.08087,3.98635,3.78189,0.00144,0.00011,0.00142,0.0,0.0,30.08123,0.45307,3e-05,52,74,77,7,10,32,2400.0,3400.0,4100.0,7701.000000000022,774800.0,0.7778,0.0091,0.0034,3.0,4.0,389.0
6,3,72.69707,108,451,12899.896800825594,0.0,21.16676,5.75016,5.5457,0.00182,0.00011,0.00176,0.0,1e-05,51.48831,0.79534,0.00028,51,77,92,16,31,57,3100.0,4500.0,5600.0,10801.000000000022,1155800.0,0.979,0.0225,0.005,3.0,6.0,580.0
6,4,84.68402,189,487,11142.061281337048,0.0,26.52876,7.12972,6.92526,0.00218,0.00011,0.00211,0.0,1e-05,86.73775,1.35304,0.00134,53,86,98,91,103,136,3800.0,5600.0,7100.0,14400.0,1530100.0,0.9995,0.0372,0.0056,4.0,8.0,767.0
6,5,104.34304,364,539,9154.155986818016,0.0,34.06424,8.73577,8.52254,0.00495,0.00022,0.00479,0.0,0.0006,492.05781,2.68376,0.53687,53,101,118,246,263,311,4500.0,6700.0,8600.0,17600.0,1922900.0,1.0,0.0586,0.0059,5.0,9.0,964.0
6,6,114.46354,415,554,8361.204013377926,0.0,37.00532,9.56111,9.34788,0.00546,0.00022,0.00535,0.0,0.00068,642.70022,2.94417,0.74015,55,120,146,269,295,360,5100.0,7800.0,10100.0,21100.0,2304000.0,1.0,0.0926,0.0065,6.0,11.0,1155.0
6,7,126.60829,436,577,7584.376185058779,0.0,40.63058,10.33884,10.12561,0.006,0.00022,0.0059,0.0,0.00109,1164.74982,3.64369,1.52974,51,95,355,81,341,385,5800.0,9000.0,11600.0,24501.000000000022,2677300.0,1.0,0.1486,0.0073,6.0,13.0,1342.0
6,8,139.13013,460,598,6934.812760055478,0.0,43.41347,10.89998,10.68675,0.00641,0.00022,0.00631,0.0,0.0008,787.59493,4.46532,0.88729,53,151,343,117,309,407,6500.0,10100.0,13100.0,27901.000000000022,3047600.0,1.0,0.2325,0.0082,7.0,14.0,1527.0
6,9,151.07872,478,612,6395.088571976722,0.0,46.66373,11.37865,11.15666,0.0067,0.00022,0.00664,0.0,0.00206,1567.76529,6.08956,2.0612,55,292,385,93,186,423,7100.0,11200.0,14600.0,31104.000000000087,3436300.0,1.0,0.3374,0.0095,8.0,16.0,1722.0
6,10,153.43192,463,612,6297.625795075257,0.0,47.29737,11.79365,11.58042,0.00704,0.00022,0.00695,0.0,0.00087,1354.25235,5.46723,1.80929,49,359,346,117,104,414,7800.0,12300.0,16000.0,34602.000000000044,3816600.0,1.0,0.4543,0.0116,9.0,18.0,1913.0
6,11,166.02608,468,619,5826.147751106968,0.0,47.00298,12.2764,12.06317,0.00724,0.00022,0.00724,0.0,0.0,1286.45571,5.11506,1.70592,52,366,432,36,102,416,8500.0,13400.0,17600.0,38002.000000000044,4192000.0,1.0,0.5917,0.0146,9.0,20.0,2101.0
6,12,175.75865,472,628,5516.024049864857,0.0,52.39046,12.74152,12.52829,0.00745,0.00022,0.00744,0.0,6e-05,2723.52888,9.1116,4.14978,51,339,374,98,133,421,9200.0,14500.0,19100.0,41400.0,4573400.0,1.0,0.735,0.0172,10.0,21.0,2292.0
6,13,162.83559,441,612,5941.06463878327,0.0,51.33794,12.81201,12.59878,0.00765,0.00022,0.00764,0.0,0.0031,2235.90748,9.276,3.72457,52,387,405,36,54,389,9800.0,15600.0,20600.0,45002.000000000044,4954800.0,1.0,0.8587,0.0209,11.0,23.0,2483.0
6,14,188.38397,478,650,5153.576582148011,0.0,53.09059,13.36871,13.15548,0.00784,0.00022,0.00784,0.0,0.00177,2096.22202,10.13838,3.50814,55,423,409,69,55,423,10500.0,16700.0,22200.0,48303.000000000065,5326200.0,1.0,0.9391,0.026,12.0,25.0,2669.0
6,15,178.19425,445,632,5442.769281010178,0.0,52.66315,13.81727,13.60404,0.00804,0.00022,0.00802,0.0,0.001,1893.50287,9.79955,3.16126,52,462,443,2,-17,393,11200.0,17800.0,23600.0,51104.00000000009,5707900.0,1.0,0.9804,0.0295,12.0,26.0,2860.0
6,16,187.06164,466,654,5190.760446405398,0.0,59.92551,14.21826,14.0069,0.00807,0.00022,0.00806,0.0,7e-05,3334.17941,14.11885,7.21291,53,472,475,-9,-6,413,11800.0,18900.0,25100.0,54506.00000000013,6085100.0,1.0,0.9963,0.0325,13.0,28.0,3049.0
6,17,212.07039,507,675,4582.1114369501465,0.57997,61.03715,14.62931,14.41819,0.00824,0.00022,0.00824,0.0,0.07176,3859.92249,15.27982,9.45134,53,474,440,67,33,454,12500.0,20100.0,26600.0,58206.00000000013,6465400.0,1.0,0.999,0.0349,14.0,30.0,3240.0
6,18,233.79543,554,722,4169.272461955389,0.78914,63.88936,15.15235,14.93912,0.00832,0.00022,0.00829,0.0,0.15881,3516.54921,16.32799,8.08418,53,375,472,82,179,501,13200.0,21200.0,28100.0,61702.000000000044,6842500.0,1.0,1.0,0.0376,15.0,31.0,3429.0
6,19,208.10691,492,677,4681.86712861089,2.30575,63.26146,15.81229,15.59906,0.00844,0.00022,0.00844,0.0,0.26301,3994.64753,17.67341,9.00871,56,488,441,51,4,436,13800.0,22300.0,29500.0,65002.000000000044,7217500.0,1.0,1.0,0.0412,15.0,33.0,3616.0
6,20,213.75429,496,694,4553.734061930783,2.85702,63.40219,16.46285,16.24962,0.00846,0.00022,0.00845,0.0,0.2009,4024.72709,18.64473,9.20691,57,525,499,-3,-29,439,14500.0,23400.0,31000.0,68403.00000000006,7596200.0,1.0,1.0,0.0468,16.0,35.0,3806.0
6,21,231.45583,518,706,4216.384871611081,3.29161,66.42716,17.09979,16.8778,0.00861,0.00022,0.00858,0.0,0.27902,4731.23119,19.76159,12.2422,54,367,490,28,151,464,15200.0,24410.000000000036,32700.0,71907.00000000015,7968100.0,1.0,1.0,0.0523,17.0,37.0,3993.0
6,22,229.03457,510,694,4260.395364689844,2.74318,66.10399,17.92463,17.7114,0.00864,0.00022,0.00864,0.0,0.22649,3865.22955,18.91064,9.14731,55,366,490,20,144,455,15800.0,25600.0,34200.0,74810.00000000022,8346200.0,1.0,1.0,0.0564,18.0,38.0,4182.0
6,23,219.14421,472,714,4440.891731059597,3.34237,62.93001,18.54503,18.32304,0.00868,0.00022,0.00867,0.0,0.23873,4454.07937,19.69663,11.05004,56,365,474,-2,107,416,16500.0,26610.000000000036,35700.0,78509.0000000002,8729300.0,1.0,1.0,0.0625,18.0,40.0,4374.0
6,24,226.16363,537,747,4320.400933206602,3.79009,64.27252,18.95771,18.73572,0.00878,0.00022,0.00876,0.0,0.25077,3812.25727,20.24025,7.59653,50,362,525,12,175,487,17200.0,27800.0,37204.99999999993,82301.00000000003,9116200.0,1.0,1.0,0.0683,19.0,42.0,4568.0
6,25,264.81521,568,747,3695.218387406696,5.11923,64.39348,19.76054,19.53855,0.00882,0.00022,0.00883,0.0,0.25776,5234.24545,20.7424,12.90983,56,376,533,35,192,512,17800.0,28900.0,38500.0,85306.00000000013,9482900.0,1.0,1.0,0.0768,20.0,43.0,4751.0
6,26,249.67203,555,735,3910.985959560405,5.30201,66.42932,20.51905,20.29706,0.00883,0.00022,0.0088,0.0,0.37001,5560.50962,20.877,13.24891,55,424,539,16,131,500,18500.0,30100.0,40300.0,88309.0000000002,9856900.0,1.0,1.0,0.0828,21.0,45.0,4939.0
6,27,247.95358,548,745,3943.062182090612,9.48985,73.31078,21.05994,20.83795,0.00883,0.00022,0.00882,0.0,0.64351,5899.89795,27.23339,15.36672,55,398,516,32,150,493,19200.0,31100.0,41704.99999999993,92006.00000000013,10241000.0,1.0,1.0,0.0914,21.0,47.0,5131.0
6,28,253.82854,530,723,3850.44857725925,11.0569,71.31128,22.12604,21.90405,0.00869,0.00022,0.00878,0.0,0.58991,6154.81853,27.69074,14.82026,51,457,460,70,73,479,19800.0,32200.0,43004.99999999993,95400.0,10612700.0,1.0,1.0,0.1015,22.0,48.0,5317.0
6,29,249.32001,501,716,3923.722828219415,10.67021,85.69613,23.24196,23.01997,0.00697,0.00022,0.00725,0.0,0.54126,5503.54518,29.34408,13.73309,51,351,485,16,150,450,20500.0,33300.0,44504.99999999993,99202.00000000004,11004800.0,1.0,1.0,0.113,23.0,50.0,5514.0
6,30,252.22339,515,718,3875.3681599751976,11.0309,86.40516,23.42187,23.19112,0.00518,0.00022,0.00543,0.0,0.59366,6526.3936,30.1027,18.16767,53,364,470,45,151,462,21200.0,34400.0,46209.999999999854,101608.00000000017,11387000.0,1.0,1.0,0.1251,24.0,51.0,5705.0
6,31,268.38909,540,737,3642.32380258605,9.92835,77.74474,24.08793,23.86594,0.00341,0.00022,0.00356,0.0,0.55953,5721.40326,26.96259,16.5109,55,370,542,-2,170,485,21800.0,35510.00000000004,47600.0,104701.00000000003,11765400.0,1.0,1.0,0.137,24.0,53.0,5895.0
6,32,268.0745,546,729,3657.37692926633,9.93819,77.03833,24.76602,24.54404,0.00129,0.00011,0.0013,0.0,0.54094,4469.55676,28.05303,11.30253,48,374,482,64,172,498,22500.0,36600.0,49004.99999999993,108200.0,12150600.0,1.0,1.0,0.1522,25.0,55.0,6088.0
6,33,272.80099,561,786,3588.860178007465,11.37486,78.39233,25.75877,25.52802,0.00195,0.00022,0.002,0.0,0.58948,5536.93058,28.15182,12.90657,51,394,528,33,167,510,23200.0,37800.0,50400.0,110710.00000000022,12522300.0,1.0,1.0,0.1745,26.0,56.0,6274.0
6,34,277.62634,568,811,3527.336860670194,11.2383,78.36422,26.42299,26.20101,0.00066,0.00011,0.00071,0.0,0.58512,5104.51265,30.50721,10.36186,53,376,538,30,192,515,23800.0,38900.0,52000.0,114402.00000000004,12904700.0,1.0,1.0,0.1938,27.0,58.0,6466.0
6,35,305.8743,599,829,3203.793291256848,11.7008,79.10431,26.70322,26.47285,0.001,0.00022,0.00101,0.0,0.60776,6775.50707,31.13581,19.33211,53,395,548,51,204,546,24500.0,40000.0,53604.99999999993,117401.00000000003,13277900.0,1.0,1.0,0.2157,27.0,59.0,6653.0
6,36,302.11219,595,865,3247.491312960738,15.8672,82.22055,27.83332,27.59381,0.00074,0.00022,0.00076,0.0,0.93206,7337.86679,34.87054,22.62572,52,395,567,28,200,543,25100.0,41200.0,55200.0,120700.0,13671900.0,1.0,1.0,0.2385,28.0,61.0,6850.0
6,37,334.94856,628,890,2932.8093380649325,18.90293,83.15743,28.96289,28.72337,0.00058,0.00022,0.00059,0.0,0.88374,6392.23716,35.93298,15.85121,57,396,582,46,232,571,25800.0,42300.0,56400.0,124704.00000000009,14045800.0,1.0,1.0,0.2613,29.0,63.0,7037.0
6,38,325.20716,653,877,3023.705853894533,16.07365,84.29196,29.58594,29.34643,0.00047,0.00022,0.00049,0.0,0.81199,6098.13169,36.83333,14.38892,53,384,527,126,269,600,26500.0,43500.0,58000.0,128503.00000000006,14434900.0,1.0,1.0,0.2858,30.0,65.0,7232.0
6,39,316.21911,608,897,3097.9894048762358,17.20424,83.67974,29.12157,28.88368,0.00026,0.00022,0.00028,0.0,0.82957,7245.91054,38.65428,23.15822,54,433,586,22,175,554,27100.0,44600.0,59504.99999999993,132104.0000000001,14831700.0,1.0,1.0,0.3119,30.0,67.0,7431.0
6,40,311.26777,610,855,3153.380423814329,21.25111,86.04703,30.02875,29.798,0.00022,0.00022,0.00022,0.0,0.8775,6810.0677,39.28886,17.69574,57,444,585,25,166,553,27800.0,45700.0,61104.99999999993,134907.00000000015,15206700.0,1.0,1.0,0.3397,31.0,68.0,7619.0
6,41,335.93483,628,917,2928.2576866764275,23.16237,86.07868,30.69389,30.45437,0.00027,0.00033,0.00027,0.0,0.88425,7963.65131,40.76192,20.93809,52,447,591,37,181,576,28400.0,46820.00000000007,62600.0,138205.00000000012,15580500.0,1.0,1.0,0.3668,32.0,70.0,7806.0
6,42,333.74298,621,939,2947.157466623442,24.50251,87.07192,31.45713,31.21761,9e-05,0.00033,0.0001,0.0,0.89324,7674.84279,42.50334,21.19326,56,443,546,75,178,565,29100.0,47900.0,64100.0,141815.00000000032,15956800.0,1.0,1.0,0.3945,33.0,72.0,7995.0
6,43,357.98242,643,1040,2743.634767339772,25.75729,87.54333,31.74524,31.50831,4e-05,0.00022,4e-05,0.0,0.9674,9063.38717,43.42065,27.52273,53,465,594,49,178,590,29700.0,49010.00000000004,65804.99999999993,145608.00000000017,16329500.0,1.0,1.0,0.4203,33.0,73.0,8182.0
6,44,366.97359,639,998,2682.9791800815624,27.65692,88.78218,32.99914,32.76391,4e-05,0.00022,4e-05,0.0,0.94221,8577.11755,45.534,25.03148,56,473,609,30,166,583,30400.0,50200.0,67304.99999999993,149201.00000000003,16716700.0,1.0,1.0,0.4417,34.0,75.0,8376.0
6,45,337.64967,615,927,2915.451895043732,21.53658,89.2227,33.44206,33.19379,4e-05,0.00022,4e-05,0.0,0.88865,9044.99008,43.72008,28.60617,53,462,549,66,153,562,31050.0,51200.0,68700.0,152403.00000000006,17095800.0,1.0,1.0,0.466,35.0,77.0,8566.0
6,46,393.45767,678,1022,2503.0036043251903,22.55659,90.13615,34.19486,33.94686,4e-05,0.00022,4e-05,0.0,0.90284,8834.91397,43.87852,27.12808,57,468,606,72,210,621,31700.0,52300.0,70304.99999999993,155209.0000000002,17473400.0,1.0,1.0,0.4874,36.0,78.0,8755.0
6,47,393.23881,688,1235,2499.8750062496874,23.00759,91.48615,34.51233,34.27235,4e-05,0.00022,4e-05,0.0,1.01666,8621.72701,45.08925,22.68208,55,479,609,79,209,633,32400.0,53400.0,71600.0,158308.00000000017,17843400.0,1.0,1.0,0.5116,36.0,80.0,8940.0
6,48,383.19892,694,1470,2570.62800442148,27.06933,89.06989,34.48538,34.24543,4e-05,0.00022,4e-05,0.0,1.17186,8814.83292,46.91599,26.54165,57,477,621,73,217,637,33000.0,54700.0,73300.0,162704.0000000001,18228800.0,1.0,1.0,0.5422,37.0,82.0,9133.0
6,49,376.27202,684,1193,2617.4584478471406,23.54341,91.75898,35.20716,34.95278,4e-05,0.00022,4e-05,0.0,1.10268,9115.86579,47.79328,25.33666,55,488,613,71,196,629,33700.0,55800.0,74800.0,166202.00000000006,18616900.0,1.0,1.0,0.5699,38.0,84.0,9328.0
6,50,392.76198,665,1065,2503.943711345369,28.00236,92.73248,36.10412,35.86315,4e-05,0.00022,4e-05,0.0,1.12654,9724.70224,49.7529,29.31865,52,495,643,22,170,613,34400.0,56900.0,76200.0,169310.00000000023,19005800.0,1.0,1.0,0.6051,39.0,85.0,9522.0
6,51,422.71069,705,1146,2329.6990028888267,24.76602,92.56647,36.75828,36.49511,6e-05,0.00033,6e-05,0.0,1.07922,9964.09692,48.90056,32.03979,56,490,632,73,215,649,35100.0,57900.0,77800.0,172111.00000000023,19384200.0,1.0,1.0,0.6454,39.0,87.0,9712.0
6,52,400.59803,685,1113,2458.6939417781277,26.63135,93.5536,37.02376,36.76672,6e-05,0.00033,6e-05,0.0,1.11143,9769.96877,48.76298,30.73109,58,490,665,20,195,627,35700.0,59000.0,79100.0,174913.0000000003,19766000.0,1.0,1.0,0.6943,40.0,88.0,9903.0
6,53,389.22175,664,1104,2531.773760696744,26.82421,94.83869,37.43585,37.18496,4e-05,0.00022,4e-05,0.0,1.09375,10386.93727,51.28626,33.59891,57,500,643,21,164,607,36400.0,60200.0,80604.99999999993,178211.00000000023,20150500.0,1.0,1.0,0.7452,41.0,90.0,10096.0
6,54,410.54872,682,1136,2400.0960038401536,28.8578,95.3418,37.73344,37.49083,4e-05,0.00022,4e-05,0.0,1.11487,10040.77265,51.19554,31.73578,54,512,658,24,170,628,37000.0,61300.0,82000.0,181111.00000000023,20532600.0,1.0,1.0,0.7936,42.0,91.0,10287.0
6,55,439.68492,726,1876,2242.403856934634,45.21629,103.47456,38.86269,38.60566,4e-05,0.00022,4e-05,0.0,1.34355,11723.81081,59.46677,38.48945,55,517,671,55,209,671,37700.0,62300.0,83500.0,183912.00000000026,20922600.0,1.0,1.0,0.8439,42.0,93.0,10483.0
6,56,444.93184,719,1908,2218.0326050792946,39.85089,95.95483,39.90871,39.65764,4e-05,0.00022,4e-05,0.0,1.27048,11550.82286,59.30209,38.9147,56,522,675,44,197,663,38300.0,63510.00000000004,85004.99999999993,188009.0000000002,21309300.0,1.0,1.0,0.8877,43.0,95.0,10677.0
6,57,431.90804,723,1600,2282.6880934989044,43.45923,99.97037,39.5301,39.2735,6e-05,0.00033,6e-05,0.0,1.31035,11842.9864,60.2227,39.42345,54,521,690,33,202,669,39000.0,64610.00000000004,86400.0,191513.0000000003,21697200.0,1.0,1.0,0.9239,44.0,96.0,10871.0
6,58,449.60848,820,2247,2193.2710444356712,44.5736,100.47908,39.2604,39.00468,4e-05,0.00022,4e-05,0.0,1.41167,11784.59329,61.05655,39.76878,58,526,667,153,294,762,39600.0,65710.00000000003,88009.99999999985,195405.00000000012,22077700.0,1.0,1.0,0.9481,45.0,98.0,11061.0
6,59,464.19602,840,2485,2126.799804334418,48.22545,106.91467,41.01208,40.75697,4e-05,0.00022,4e-05,0.0,1.48032,12162.77471,62.03742,40.61409,51,511,659,181,329,789,40300.0,66900.0,89604.99999999993,199311.00000000023,22451400.0,1.0,1.0,0.9673,45.0,100.0,11249.0
6,60,513.19951,947,2721,1924.6684758550336,44.6416,96.30124,41.73026,41.47552,4e-05,0.00022,4e-05,0.0,1.61641,11839.85272,62.25302,39.86302,56,540,702,245,407,891,41000.0,68000.0,91104.99999999993,202112.00000000026,22829500.0,1.0,1.0,0.9802,46.0,102.0,11438.0
6,61,530.03816,984,3241,1864.1413764819924,51.58509,108.40571,41.80746,41.53322,6e-05,0.00033,6e-05,0.0,1.68684,12624.42129,65.01094,42.65683,59,539,691,293,445,925,41600.0,69100.0,92700.0,205710.00000000023,23208000.0,1.0,1.0,0.9907,47.0,104.0,11628.0
6,62,503.45655,790,2069,1958.0200501253128,50.33331,111.35429,43.27416,43.00056,4e-05,0.00022,4e-05,0.0,1.49322,12598.26027,64.97417,42.68108,59,538,699,91,252,731,42300.0,70300.0,93714.99999999978,209205.00000000012,23585500.0,1.0,1.0,0.9947,47.0,105.0,11817.0
6,63,468.54837,730,1438,2103.9786235771844,52.16491,112.31989,44.22545,43.95212,4e-05,0.00022,4e-05,0.0,1.43747,12795.55496,66.50753,43.67646,56,563,710,20,167,674,43000.0,71300.0,95704.99999999993,212209.0000000002,23969400.0,1.0,1.0,0.9975,48.0,107.0,12009.0
6,64,475.44216,749,1478,2076.239514990449,56.28959,112.43316,43.90556,43.62377,6e-05,0.00033,6e-05,0.0,1.43828,13221.11008,69.73648,45.83063,55,573,696,53,176,694,43700.0,72510.00000000003,97404.99999999993,215415.00000000032,24358200.0,1.0,1.0,0.9987,49.0,108.0,12204.0
6,65,463.9865,741,1426,2125.4888624383607,55.66747,113.43339,44.48318,44.20157,6e-05,0.00033,6e-05,0.0,1.41629,13024.75197,69.41246,45.26046,56,581,710,31,160,685,44300.0,73500.0,98704.99999999993,217827.00000000058,24735000.0,1.0,1.0,0.9994,50.0,110.0,12393.0
6,66,511.36682,904,2547,1930.8374041821935,54.02489,116.65596,44.96658,44.6851,6e-05,0.00033,6e-05,0.0,1.60203,13070.70167,70.38466,45.06,55,589,724,180,315,849,45000.0,74510.00000000003,100304.99999999993,221832.0000000007,25117900.0,1.0,1.0,0.9997,51.0,112.0,12585.0
6,67,563.19749,912,3015,1755.957084408857,55.13781,117.81849,46.94756,46.65732,6e-05,0.00033,6e-05,0.0,1.61026,13395.61837,71.31914,46.78093,58,587,703,209,325,854,45600.0,75600.0,102000.0,226311.00000000023,25503800.0,1.0,1.0,0.9999,52.0,114.0,12778.0
6,68,533.34111,878,2651,1851.714687800904,46.82185,102.56656,46.61181,46.33909,6e-05,0.00033,6e-05,0.0,1.55481,12817.30914,69.33236,44.79261,55,589,720,158,289,823,46300.0,76600.0,103509.99999999985,228918.0000000004,25890200.0,1.0,1.0,1.0,52.0,115.0,12972.0
6,69,526.47208,972,2807,1876.94733285784,51.74648,102.96617,46.56104,46.27956,6e-05,0.00033,6e-05,0.0,1.67888,13408.05035,71.45766,46.85022,55,586,719,253,386,917,47000.0,77700.0,104804.99999999993,232423.0000000005,26276400.0,1.0,1.0,1.0,53.0,117.0,13165.0
6,70,580.28356,1138,3839,1704.7972996010774,48.70757,103.02197,47.66496,47.38348,6e-05,0.00033,6e-05,0.0,1.77494,13337.56626,71.8244,47.17814,53,583,725,413,555,1085,47600.0,78710.00000000003,106404.99999999993,236224.00000000052,26653900.0,1.0,1.0,1.0,54.0,119.0,13354.0
6,71,591.86464,1381,4231,1671.737604065666,50.5902,103.23439,48.06486,47.78338,6e-05,0.00033,6e-05,0.0,1.89956,13605.15192,73.73362,48.42974,54,574,731,650,807,1327,48300.0,80000.0,107704.99999999993,240304.0000000001,27040500.0,1.0,1.0,1.0,54.0,121.0,13548.0
6,72,600.30551,1414,4099,1648.4784543866012,48.34605,102.27566,49.22142,48.93994,6e-05,0.00033,6e-05,0.0,1.95476,12898.89276,71.56402,44.69855,49,572,717,697,842,1365,49000.0,81000.0,109004.99999999993,242905.00000000012,27420300.0,1.0,1.0,1.0,55.0,122.0,13738.0
6,73,615.45163,1334,4391,1608.4669701307685,66.75523,119.62474,48.65255,48.35355,6e-05,0.00033,6e-05,0.0,2.03073,14573.68557,79.36026,52.17455,49,572,727,607,762,1285,49600.0,82110.00000000003,110604.99999999993,246003.00000000006,27805600.0,1.0,1.0,1.0,56.0,124.0,13931.0
6,74,605.79647,1260,4151,1634.4943691668982,54.0676,105.43893,50.6257,50.33964,4e-05,0.00022,4e-05,0.0,1.96975,13861.87726,76.6812,49.69791,54,590,763,497,670,1206,50250.0,83300.0,112304.99999999993,248906.00000000012,28190000.0,1.0,1.0,1.0,57.0,125.0,14124.0
6,75,540.2589,897,3033,1827.2850199174068,52.81129,105.79254,50.93895,50.64871,6e-05,0.00033,6e-05,0.0,1.75191,14067.16185,77.56998,50.97063,51,583,750,147,314,846,50900.0,84400.0,114004.99999999993,251820.00000000044,28574600.0,1.0,1.0,1.0,58.0,127.0,14316.0
6,76,540.91467,865,2599,1826.7509407767343,58.82107,108.35839,52.4931,52.1941,6e-05,0.00033,6e-05,0.0,1.74289,14387.51913,79.35515,51.72711,51,569,755,110,296,814,51600.0,85500.0,115404.99999999993,254825.00000000055,28954700.0,1.0,1.0,1.0,58.0,128.0,14507.0
6,77,518.18479,819,1737,1908.069224751474,58.40128,106.77321,50.8662,50.58014,4e-05,0.00022,4e-05,325.70841,1.67303,14578.97536,80.92191,53.11205,57,604,764,55,215,762,52200.0,86600.0,116800.0,258917.00000000038,29343100.0,1.0,1.0,1.0,59.0,130.0,14701.0
6,78,563.48899,916,3249,1754.2320849048328,61.045,109.81159,51.71817,51.43211,4e-05,0.00022,4e-05,329.94084,1.79205,14775.4919,81.44034,53.48385,53,582,751,165,334,863,52800.0,87800.0,118209.99999999985,262714.0000000003,29724400.0,1.0,1.0,1.0,60.0,132.0,14892.0
6,79,619.75469,1057,3715,1598.1844624506562,61.45176,106.88002,53.51435,53.21535,6e-05,0.00033,6e-05,334.25541,1.87024,14716.36055,82.34332,53.72232,54,651,764,293,406,1003,53500.0,88900.0,119509.99999999985,265425.0000000005,30113100.0,1.0,1.0,1.0,60.0,133.0,15087.0
6,80,616.77056,1040,3501,1604.4410929452724,59.50423,108.62499,53.52467,53.22567,6e-05,0.00033,6e-05,338.41569,1.83223,14594.12885,81.84757,52.85715,54,671,781,259,369,986,54200.0,89910.00000000003,121414.99999999978,269425.0000000005,30487900.0,1.0,1.0,1.0,61.0,135.0,15275.0
