Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,WatcherSamples,WatcherCPU_min,WatcherCPU_q1,WatcherCPU_median,WatcherCPU_q3,WatcherCPU_max,WatcherMemoryKB_min,WatcherMemoryKB_q1,WatcherMemoryKB_median,WatcherMemoryKB_q3,WatcherMemoryKB_max
51,extend,10000,True,zipfian,EXTEND,63.8,73.5,92043746,1284405883,497249504,493508106,188226628,5103488,187897548,0,0,0,735,23619,1996500331,33857910,1106442310,950687915,635603805,15081927,12535103802618,14971541895,1911841516,37763771,0,0,0,0,1,535106,186.87886138447337,100000,5339.85729,471,482559,25727,53183,100000,512,43.3,62.9,65.3,66.7,87.3,238788.0,4417006.0,8340036.0,8594661.0,8843148.0
51,run,10000,True,uniform,READ,73.0,53.8,94520348,1293662530,500925332,497157617,188226634,5103521,187897554,0,0,0,735,23620,1996882660,33906285,1108729063,950795837,635868707,15091118,12536100212310,14976431951,1915045495,37763771,1,0,0,0,0,42924,2329.6990028888267,100000,422.71069,150,121023,705,1146,100000,41,28.4,68.3,70.3,70.7,71.6,755904.0,3485964.0,3536440.0,3548240.0,3629152.0
51,reference,10000,True,uniform,READ,1.9,53.8,57909,15431220,6566407,5169353,10119,8,0,0,0,0,735,23620,1996882660,33908985,1108729063,950797456,635868707,15091118,12536100212310,14976431951,1915045495,37763771,1,0,0,0,0,4979,20084.35428800964,100000,44.52551,27,14271,56,107,100000,4,27.5,41.0,47.75,50.45,51.8,60080.0,60080.0,60080.0,60080.0,60080.0
51,clean-run,10000,True,uniform,READ,1.9,53.8,53,5921393,3252628,3241667,329058,1,0,0,0,0,735,23622,1997300425,33921407,1108803794,950874048,635901306,15091125,12536691495301,14977077575,1915046558,37780048,1,0,0,0,0,33647,2972.033167890153,100000,331.0079,128,116223,632,973,100000,32,39.0,73.225,74.44999999999999,75.92500000000001,77.0,269392.0,899428.0,923420.0,928588.0,934500.0
51,avg-run,10000,True,uniform,READ,1.9,53.8,55,13893702,7633923,7582032,639071,5,0,0,0,0,735,23623,1997310788,33921407,1108876459,950946695,635962023,15093827,12537259335930,14977755258,1915046638,37780048,1,0,0,0,0,35329,2830.535820430808,100000,346.81287,255,20671,490,594,100000,33,31.1,76.5,78.2,79.3,80.3,212716.0,874300.0,891048.0,891560.0,891688.0
52,extend,10000,True,zipfian,EXTEND,64.0,76.5,96829592,1329043090,516135709,512316967,195598338,5203609,195264245,0,0,0,735,23661,2000905459,33926209,1109319214,952842000,636475180,15116268,12558072725063,15001322494,1916386618,37780048,0,0,0,0,1,546053,183.13240656126783,100000,5449.41604,436,497919,26175,54111,100000,522,36.6,62.6,64.7,66.1,71.7,201868.0,6253729.0,7990566.0,8594472.0,8852076.0
52,run,10000,True,uniform,READ,77.7,53.8,99492727,1338398450,519838085,515993639,195598344,5203642,195264251,0,0,0,735,23662,2001283312,34003485,1111386239,952953143,636596213,15119555,12559049721940,15006198792,1919459727,37780048,1,0,0,0,0,40672,2458.6939417781277,100000,400.59803,153,124991,685,1113,100000,38,32.5,72.325,74.6,75.1,75.6,833256.0,3538124.0,3615102.0,3625758.0,3652344.0
52,reference,10000,True,uniform,READ,1.9,53.8,59636,15733030,6702781,5270812,10119,8,0,0,0,0,735,23662,2001283362,34006085,1111386239,952954761,636596213,15119555,12559049721940,15006198792,1919459727,37780048,1,0,0,0,0,4655,21482.277121374867,100000,41.18626,26,13775,58,128,100000,4,25.2,41.4,49.7,53.6,56.6,60080.0,60176.0,60208.0,60208.0,60208.0
52,clean-run,10000,True,uniform,READ,1.9,53.8,53,5951248,3304849,3293888,334074,1,0,0,0,0,735,23664,2001508634,34011512,1111462007,953032813,636770409,15119590,12559651889483,15006854511,1919460763,37796609,1,0,0,0,0,38306,2610.5570928836214,100000,377.31299,131,126335,665,1040,100000,36,34.0,70.875,72.15,72.725,74.1,270004.0,919189.0,942540.0,949308.0,983572.0
52,avg-run,10000,True,uniform,READ,1.9,53.8,55,13977273,7697335,7644567,644088,16,1,0,0,0,735,23665,2001519385,34011512,1111534674,953105462,636836324,15122235,12560231266287,15007557232,1919460851,37796609,1,0,0,0,0,35424,2822.944896115628,100000,347.70136,263,21279,490,595,100000,33,32.2,76.1,78.5,79.8,94.1,214368.0,879440.0,896336.0,897488.0,1196496.0
53,extend,10000,True,zipfian,EXTEND,63.9,77.0,101889311,1374760007,535543521,531646899,203214380,5303741,202875415,0,0,0,735,23704,2005195816,34015558,1111902855,955128035,637354214,15140246,12581730582020,15031757954,1920757067,37796609,0,0,0,0,1,550294,181.72104366029797,100000,5491.81995,464,630271,26351,54175,100000,526,49.4,62.8,65.8,68.375,90.4,224088.0,5738696.0,8594080.0,8599049.0,8852840.0
53,run,10000,True,uniform,READ,2.0,53.8,104571732,1384243876,539287106,535365395,203214384,5303763,202875419,0,0,0,735,23706,2005679196,34065572,1114349206,955237410,637599188,15156159,12582769275747,15036886580,1924116958,37796609,1,0,0,0,0,39498,2531.773760696744,100000,389.22175,152,123199,664,1104,100000,37,32.5,70.7,73.3,75.0,76.5,623912.0,2920208.0,2985840.0,2996460.0,3058640.0
53,reference,10000,True,uniform,READ,2.0,53.8,61377,16034826,6839155,5372271,10119,8,0,0,0,0,735,23706,2005685590,34068172,1114349206,955239028,637599188,15156159,12582769275747,15036886580,1924116958,37796609,1,0,0,0,0,4802,20824.656393169516,100000,43.05267,26,13231,57,104,100000,4,28.4,42.8,49.95,52.949999999999996,54.9,60592.0,60688.0,60720.0,60720.0,60720.0
53,clean-run,10000,True,uniform,READ,2.0,53.8,53,5986595,3393828,3382867,338949,1,0,0,0,0,735,23708,2006039569,34078244,1114426356,955318462,637684752,15156180,12583382357797,15037552132,1924117974,37814151,1,0,0,0,0,37200,2688.1720430107525,100000,365.36914,138,128575,643,1014,100000,35,31.0,74.5,74.9,75.5,76.3,250356.0,1103792.0,1121556.0,1132260.0,1142048.0
53,avg-run,10000,True,uniform,READ,2.0,53.8,55,13852798,7794905,7743014,648962,5,0,0,0,0,735,23709,2006054094,34078244,1114502593,955394681,637748559,15158799,12583970061695,15038227743,1924118041,37814151,1,0,0,0,0,36092,2770.69710739222,100000,354.36234,266,21055,500,597,100000,34,33.3,75.92500000000001,77.2,79.325,79.8,228272.0,1071096.0,1104716.0,1106384.0,1106640.0
54,extend,10000,True,zipfian,EXTEND,64.7,78.1,107006897,1421099413,555188120,551214931,210925951,5403862,210581951,0,0,0,735,23749,2009788090,34083774,1115009918,957395030,638280504,15181272,12605811511540,15062845161,1925517392,37814151,0,0,0,0,1,563099,177.58866558100794,100000,5620.31916,463,646655,27375,56575,100000,538,44.4,63.5,65.8,67.3,73.6,186180.0,6893730.0,8414598.0,8595840.0,8812400.0
54,run,10000,True,uniform,READ,75.6,53.8,109892677,1430633593,558961464,554964014,210925955,5403884,210581955,0,0,0,735,23750,2010179432,34147130,1117198151,957506517,638405028,15190435,12606815588805,15067964715,1928690970,37814151,1,0,0,0,0,41665,2400.0960038401536,100000,410.54872,162,121983,682,1136,100000,39,35.2,72.65,73.6,73.9,74.6,864368.0,3277540.0,3362896.0,3370972.0,3379876.0
54,reference,10000,True,uniform,READ,2.0,53.8,63118,16336549,6974639,5473716,10119,8,0,0,0,0,735,23750,2010179482,34149630,1117198151,957508135,638405028,15190435,12606815588805,15067964715,1928690970,37814151,1,0,0,0,0,4617,21659.08598657137,100000,40.89091,26,14447,54,87,100000,4,27.5,41.974999999999994,48.65,51.15,53.1,61488.0,61488.0,61488.0,61488.0,61488.0
54,clean-run,10000,True,uniform,READ,2.0,53.8,53,6036427,3529757,3518796,343985,1,0,0,0,0,735,23752,2010422155,34156176,1117276709,957588914,638584262,15190448,12607440127942,15068640375,1928692043,37832168,1,0,0,0,0,39572,2527.0393207318307,100000,389.89037,144,128191,658,1048,100000,37,33.3,69.0,71.0,73.6,74.3,288932.0,1296240.0,1339040.0,1349220.0,1363848.0
54,avg-run,10000,True,uniform,READ,2.0,53.8,55,13967692,7942067,7889299,654000,16,2,0,0,0,735,23753,2010438413,34156176,1117352947,957665134,638649889,15192850,12608039670621,15069346666,1928692110,37832168,1,0,0,0,0,38059,2627.499408812633,100000,373.89621,268,19455,512,608,100000,36,31.1,71.3,72.8,73.6,89.8,231036.0,1250145.0,1300618.0,1304435.0,1736028.0
55,extend,10000,True,zipfian,EXTEND,60.6,73.2,111965360,1466433102,575344976,571294256,218875398,5503994,218526223,0,0,0,735,23793,2013300858,34162348,1119021694,959772652,639191553,15273341,12630182345693,15093971102,1929643068,37832168,0,0,0,0,1,629926,158.74880541523925,100000,6288.01393,450,836607,29743,57951,100000,603,44.4,60.9,62.8,66.05,71.3,183076.0,6993742.0,7155188.0,7342092.0,8672572.0
55,run,10000,True,uniform,READ,73.7,53.8,116486989,1476780558,579231245,575154822,218875402,5504016,218526227,0,0,0,735,23795,2013587476,34268306,1121463742,959907007,639371532,15284990,12631354726774,15099917779,1933492013,37834518,1,0,0,0,0,44595,2242.403856934634,100000,439.68492,161,129599,726,1876,100000,42,20.6,63.025,66.5,70.25,71.9,556592.0,3277085.0,3388654.0,3408352.0,3414328.0
55,reference,10000,True,uniform,READ,2.0,53.8,64857,16638493,7112793,5575203,10119,8,0,0,0,0,735,23795,2013587525,34270706,1121463742,959908642,639371532,15284990,12631354726774,15099917779,1933492013,37834518,1,0,0,0,0,4476,22341.37622877569,100000,39.75805,26,14327,55,106,100000,4,27.0,42.45,50.3,53.825,56.3,61104.0,61200.0,61232.0,61232.0,61232.0
55,clean-run,10000,True,uniform,READ,2.0,53.8,53,6029816,3439017,3427976,349160,1,0,0,0,0,735,23797,2013953504,34280506,1121543691,959990823,639539431,15285025,12631990000498,15100603870,1933493032,37857631,1,0,0,0,0,39198,2551.150568906577,100000,385.39601,144,130623,671,1104,100000,37,26.1,69.3,70.8,71.8,72.5,252652.0,1600712.0,1653872.0,1667768.0,1673176.0
55,avg-run,10000,True,uniform,READ,2.0,53.8,55,13963577,7861677,7808829,659175,16,2,0,0,0,735,23798,2013970752,34280506,1121619929,960067043,639604373,15287377,12632599538677,15101310161,1933493098,37857631,1,0,0,0,0,38244,2614.7892479866123,100000,375.76408,277,23743,517,618,100000,36,33.6,72.875,75.85,76.4,86.8,252888.0,1485048.0,1557592.0,1563822.0,2565244.0
56,extend,10000,True,zipfian,EXTEND,63.9,71.4,118960310,1513900330,595790723,591661352,226910853,5604115,226556479,0,0,0,735,23839,2017329377,34283316,1122575066,962223514,640156408,15325268,12655133946047,15126273201,1934524004,37857631,0,0,0,0,1,599734,166.74058832749185,100000,5986.03149,462,726527,29951,59295,100000,574,3.9,63.9,66.7,69.6,75.1,184652.0,6986681.0,7102450.0,8589284.0,8796308.0
56,run,10000,True,uniform,READ,74.9,53.8,122945399,1523495813,599781594,595627116,226910857,5604137,226556483,0,0,0,735,23841,2017618081,34340696,1124745456,962350562,640355334,15341691,12656289028333,15132203410,1938415474,37857631,1,0,0,0,0,45085,2218.0326050792946,100000,444.93184,171,155519,719,1908,100000,43,34.8,62.6,66.8,71.6,73.0,784368.0,3444914.0,3536040.0,3545374.0,3608400.0
56,reference,10000,True,uniform,READ,2.0,53.8,66598,16940362,7250057,5676676,10119,8,0,0,0,0,735,23841,2017618132,34343196,1124745456,962352197,640355334,15341691,12656289028333,15132203410,1938415474,37857631,1,0,0,0,0,4651,21500.752526338423,100000,41.62756,26,14255,56,98,100000,4,28.7,43.475,50.2,52.45,53.8,60976.0,61072.0,61104.0,61104.0,61104.0
56,clean-run,10000,True,uniform,READ,2.0,53.8,53,6052585,3467493,3456532,354359,1,0,0,0,0,735,23843,2017967401,34351327,1124826829,962435796,640461120,15341718,12656935590055,15132899920,1938416524,37874449,1,0,0,0,0,38750,2580.6451612903224,100000,380.70855,148,130815,675,1096,100000,37,22.7,72.8,73.6,74.0,75.3,231528.0,1722256.0,1778772.0,1789776.0,1799460.0
56,avg-run,10000,True,uniform,READ,2.0,53.8,55,13989399,7900547,7847779,664373,16,1,0,0,0,735,23844,2017986706,34351327,1124903066,962512016,640525077,15343865,12657555114484,15133606209,1938416586,37874449,1,0,0,0,0,38650,2587.32212160414,100000,379.72545,274,22335,522,624,100000,36,33.7,74.875,75.3,75.8,88.6,267428.0,1599805.0,1673904.0,1680016.0,2379900.0
57,extend,10000,True,zipfian,EXTEND,62.4,73.3,125419667,1560551665,616617545,612410748,235082074,5704236,234722383,0,0,0,735,23886,2021098797,34356201,1126167118,964703730,641099509,15395601,12680467309861,15158994607,1939470977,37874449,0,0,0,0,1,628524,159.1029141289752,100000,6274.00542,458,906239,30559,60607,100000,601,41.5,62.5,64.7,67.1,73.2,178636.0,7267132.0,7379036.0,7449296.0,8820808.0
57,run,10000,True,uniform,READ,76.1,53.8,129765590,1570548702,620570555,616338098,235082080,5704269,234722389,0,0,0,735,23888,2021632436,34396725,1128461563,964834765,641394480,15402231,12681651608501,15165016877,1943413322,37874449,1,0,0,0,0,43808,2282.6880934989044,100000,431.90804,154,132223,723,1600,100000,41,26.9,67.3,71.3,73.5,74.2,665388.0,3369288.0,3471208.0,3484896.0,3493288.0
57,reference,10000,True,uniform,READ,2.0,53.8,68339,17242304,7388211,5778163,10119,8,0,0,0,0,735,23888,2021637643,34399225,1128461563,964836399,641394480,15402231,12681651608501,15165016877,1943413322,37874449,1,0,0,0,0,4634,21579.62883038412,100000,41.14379,26,15047,54,117,100000,4,27.5,42.2,49.7,52.8,54.3,61616.0,61616.0,61616.0,61616.0,61616.0
57,clean-run,10000,True,uniform,READ,2.0,53.8,53,6089039,3549377,3538416,359678,1,0,0,0,0,735,23890,2022007994,34402074,1128544394,964921459,641469723,15402252,12682309022026,15165724041,1943414335,37911618,1,0,0,0,0,42269,2365.7999952684,100000,416.25658,151,137087,690,1057,100000,40,31.4,67.975,68.6,69.6,71.4,298744.0,1876644.0,1929494.0,1946460.0,2022744.0
57,avg-run,10000,True,uniform,READ,2.0,53.8,55,14028973,7993073,7940305,669693,16,2,0,0,0,735,23891,2022028764,34402074,1128620632,964997679,641537002,15404307,12682938535126,15166430332,1943414397,37911618,1,0,0,0,0,39443,2535.304109727962,100000,387.66322,274,21071,521,620,100000,37,32.9,73.4,75.5,76.1,89.7,262368.0,1666008.0,1762400.0,1767648.0,2676584.0
58,extend,10000,True,zipfian,EXTEND,62.1,72.6,132273774,1608128169,637622914,633337601,243358461,5804379,242993274,0,0,0,735,23933,2025208067,34412755,1129912299,967220486,642110512,15458232,12706193386913,15192137363,1944480598,37911618,0,0,0,0,1,640895,156.0317992806934,100000,6397.62093,454,726527,31119,61631,100000,613,47.2,62.4,65.0,67.1,73.6,197032.0,7171224.0,7277196.0,7515084.0,8839940.0
58,run,10000,True,uniform,READ,72.2,53.8,136731134,1618176077,641548954,637238069,243358465,5804401,242993278,0,0,0,735,23935,2025601710,34488848,1132281727,967361653,642276647,15472213,12707371846242,15198243018,1948457476,37911618,1,0,0,0,0,45594,2193.2710444356712,100000,449.60848,166,131007,820,2247,100000,43,21.5,55.35,61.7,68.2,70.1,560744.0,3388004.0,3524732.0,3539662.0,3547100.0
58,reference,10000,True,uniform,READ,2.0,53.8,70083,17544551,7526594,5879879,10119,15,0,0,0,0,735,23935,2025601762,34491448,1132281727,967363288,642276647,15472213,12707371846242,15198243018,1948457476,37911618,1,0,0,0,0,4785,20898.64158829676,100000,42.54651,26,15127,58,106,100000,4,26.7,41.175,47.9,50.875,54.1,60976.0,61072.0,61104.0,61104.0,61104.0
58,clean-run,10000,True,uniform,READ,2.0,53.8,53,6126600,3641973,3631012,365174,1,0,0,0,0,735,23937,2026010464,34500315,1132365958,967449744,642488829,15472231,12708040748518,15198961192,1948458542,37927736,1,0,0,0,0,39269,2546.537981613996,100000,386.50794,146,147967,667,1076,100000,37,28.4,72.7,75.9,76.4,77.5,302708.0,1603612.0,1666924.0,1674756.0,1710920.0
58,avg-run,10000,True,uniform,READ,2.0,53.8,55,14069146,8096661,8043893,675189,16,2,0,0,0,735,23938,2026032938,34500315,1132442196,967525964,642552987,15474107,12708680244276,15199667484,1948458601,37927736,1,0,0,0,0,38733,2581.777812201482,100000,380.72316,281,20207,526,634,100000,37,32.6,73.5,77.2,78.7,83.7,250636.0,1435752.0,1495760.0,1501692.0,2214792.0
59,extend,10000,True,zipfian,EXTEND,60.6,73.9,139214250,1655669425,658721697,654358927,251692578,5904511,251322058,0,0,0,735,23981,2029063701,34513843,1134019611,969766461,643139301,15548639,12732140189056,15225493834,1949501370,37927736,0,0,0,0,1,658920,151.76349177441875,100000,6578.10886,453,789503,31407,62079,100000,630,36.3,61.6,64.05,66.5,75.5,195936.0,7088210.0,7250850.0,7450205.0,8788620.0
59,run,10000,True,uniform,READ,69.9,53.8,144036795,1666360892,662822905,658434624,251692582,5904533,251322062,0,0,0,735,23983,2029569439,34565544,1136648375,969914493,643432827,15563563,12733356466527,15231697576,1953562779,37927736,1,0,0,0,0,47019,2126.799804334418,100000,464.19602,160,129791,840,2485,100000,45,27.2,52.9,59.1,65.4,67.9,741160.0,3307376.0,3441424.0,3457004.0,3468268.0
59,reference,10000,True,uniform,READ,2.0,53.8,71822,17846568,7665638,5981380,10119,15,0,0,0,0,735,23983,2029569491,34568344,1136648375,969916135,643432827,15563563,12733356466527,15231697576,1953562779,37927736,1,0,0,0,0,5199,19234.468166955183,100000,47.08162,24,26383,51,497,100000,5,6.8,23.3,37.2,43.3,47.2,52528.0,60848.0,60848.0,60848.0,60848.0
59,clean-run,10000,True,uniform,READ,2.0,53.8,53,6173064,3773062,3762101,370507,1,0,0,0,0,735,23985,2029987681,34576086,1136733998,970003982,643525494,15563609,12734036438254,15232426498,1953563839,37950185,1,0,0,0,0,38816,2576.2572135201976,100000,382.46701,141,238079,659,1008,100000,37,37.3,72.9,73.6,74.2,76.1,323556.0,1658196.0,1728944.0,1735008.0,1832160.0
59,avg-run,10000,True,uniform,READ,2.0,53.8,55,13731349,9437254,9385363,780519,5,0,0,0,0,735,23986,2030019409,34576086,1136835521,970105487,643588672,15566303,12734697768247,15233308285,1953563890,37950185,1,0,0,0,0,37620,2658.160552897395,100000,369.97502,269,18335,511,598,100000,36,36.2,75.925,76.9,77.42500000000001,78.0,325624.0,1857048.0,1952684.0,1957228.0,1957740.0
60,extend,10000,True,zipfian,EXTEND,61.6,58.8,146704610,1705685703,680458238,676017256,260255099,6004643,259879020,0,0,0,735,24030,2033473379,34580512,1138046359,972412177,644176102,15622126,12758901907932,15260020564,1954736640,37950185,0,0,0,0,1,651294,153.5404901626608,100000,6501.92389,488,783359,31679,62943,100000,623,35.5,61.1,62.9,63.8,69.1,191132.0,4813916.0,5047804.0,8590502.0,8842380.0
60,run,10000,True,uniform,READ,69.2,53.8,151168770,1715315827,684631264,680164808,260255103,6004665,259879024,0,0,0,735,24032,2033740407,34703509,1140311358,972573818,644363146,15632678,12760085893204,15266245866,1958722942,37950185,1,0,0,0,0,51957,1924.6684758550336,100000,513.19951,167,148863,947,2721,100000,49,28.4,50.8,59.3,63.7,66.7,627316.0,3131904.0,3355804.0,3367368.0,3386020.0
60,reference,10000,True,uniform,READ,2.0,53.8,73563,18148583,7804682,6082881,10119,15,0,0,0,0,735,24032,2033740466,34706409,1140311358,972575460,644363146,15632678,12760085893204,15266245866,1958722942,37950185,1,0,0,0,0,5304,18853.69532428356,100000,47.80682,26,27167,56,592,100000,5,8.3,20.4,36.7,43.8,48.9,50992.0,59952.0,59952.0,59952.0,59952.0
60,clean-run,10000,True,uniform,READ,2.0,53.8,53,6180198,3736607,3725646,376066,1,0,0,0,0,735,24034,2034112629,34715646,1140398411,972664743,644546946,15632710,12760777533848,15266985927,1958724080,37967777,1,0,0,0,0,41738,2395.8982222435197,100000,411.10244,150,137855,702,1135,100000,39,34.0,72.4,72.8,73.35,74.9,250924.0,1058320.0,1073812.0,1079846.0,1110740.0
60,avg-run,10000,True,uniform,READ,2.0,53.8,55,13841880,9413076,9360308,786080,16,1,0,0,0,735,24035,2034146590,34715646,1140499935,972766250,644611720,15635043,12761451836954,15267917495,1958724140,37967777,1,0,0,0,0,40744,2454.3491066169254,100000,400.69436,291,23167,540,639,100000,38,30.0,74.225,74.65,75.875,90.9,214632.0,1189860.0,1236188.0,1241940.0,2195552.0
61,extend,10000,True,zipfian,EXTEND,61.0,67.3,153602864,1753958309,702465433,697947198,268914703,6104775,268533077,0,0,0,735,24080,2037249296,34725926,1142183931,975069611,645229467,15712120,12785868517073,15294673793,1959766638,37967777,0,0,0,0,1,685591,145.85955766630542,100000,6844.21481,448,787455,33023,64991,100000,656,37.5,61.5,64.8,67.6,74.4,201936.0,5741021.0,5962674.0,6243436.0,8522528.0
61,run,10000,True,uniform,READ,67.1,53.8,158761373,1764798880,706646179,702100520,268914709,6104808,268533083,0,0,0,735,24082,2037754656,34815518,1145001045,975238295,645571707,15719452,12787130959202,15301174887,1964032321,37967777,1,0,0,0,0,53644,1864.1413764819924,100000,530.03816,168,138239,984,3241,100000,51,21.1,39.5,52.9,60.65,65.1,509304.0,3009264.0,3272952.0,3300822.0,3309772.0
61,reference,10000,True,uniform,READ,2.0,53.8,75330,18450572,7943726,6184382,10119,15,0,0,0,0,735,24082,2037758057,34818618,1145001045,975239947,645571707,15719452,12787130959202,15301174887,1964032321,37967777,1,0,0,0,0,5699,17546.93805930865,100000,51.70229,25,29039,59,538,100000,5,7.0,21.9,36.0,42.6,45.9,51120.0,59952.0,59952.0,59952.0,59952.0
61,clean-run,10000,True,uniform,READ,2.0,53.8,53,6234626,3896592,3885631,381613,1,0,0,0,0,735,24084,2038140912,34827402,1145089475,975330580,645661698,15719492,12787833289979,15301926085,1964033393,37984545,1,0,0,0,0,43037,2323.5820340637124,100000,423.95751,157,156927,691,1126,100000,41,35.5,72.9,74.7,75.2,75.6,277096.0,1056504.0,1073436.0,1081812.0,1115756.0
61,avg-run,10000,True,uniform,READ,2.0,53.8,55,13898767,9584158,9531390,791628,16,2,0,0,0,735,24085,2038175627,34827402,1145191000,975432087,645727492,15721638,12788517587484,15302857656,1964033453,37984545,1,0,0,0,0,41477,2410.974757094293,100000,407.92715,293,20111,539,626,100000,39,35.1,72.6,74.2,74.7,84.1,241180.0,1175452.0,1217564.0,1220700.0,1702636.0
62,extend,10000,True,zipfian,EXTEND,61.0,74.6,161394023,1803799386,724637009,720036741,277648765,6204929,277261675,0,0,0,735,24130,2041364825,34845227,1146773086,977784528,646350751,15794753,12813224469107,15329903589,1965133261,37984545,0,0,0,0,1,695415,143.79902648059073,100000,6942.23393,470,930815,33695,66495,100000,665,32.9,61.0,63.5,66.3,72.8,197700.0,7006056.0,7138980.0,7317440.0,8608452.0
62,run,10000,True,uniform,READ,72.3,53.8,166427354,1814934815,728964425,724336797,277648769,6204951,277261679,0,0,0,735,24132,2041726737,35020755,1149616914,977933850,646549718,15807359,12814484295134,15336401006,1969401369,37984545,1,0,0,0,0,51072,1958.0200501253128,100000,503.45655,174,142207,790,2069,100000,48,14.7,61.150000000000006,67.5,69.3,70.3,442032.0,3309437.0,3392168.0,3402586.0,3489388.0
62,reference,10000,True,uniform,READ,2.0,53.8,77085,18752719,8084550,6285911,10119,15,0,0,0,0,735,24132,2041726802,35023955,1149616914,977935479,646549718,15807359,12814484295134,15336401006,1969401369,37984545,1,0,0,0,0,5944,16823.687752355316,100000,53.95396,26,34591,59,637,100000,5,7.1,17.4,34.9,40.7,44.1,50864.0,59824.0,59952.0,59952.0,59952.0
62,clean-run,10000,True,uniform,READ,2.0,53.8,53,6244522,3868143,3857182,387077,1,0,0,0,0,735,24134,2042138928,35033538,1149706724,978027513,646769794,15807390,12815197361943,15337163166,1969402382,38000402,1,0,0,0,0,42875,2332.361516034985,100000,422.2555,160,143743,699,1240,100000,40,26.1,70.175,72.95,73.525,75.0,206048.0,1019464.0,1043800.0,1049381.0,1066924.0
62,avg-run,10000,True,uniform,READ,2.0,53.8,55,13912070,9566636,9513868,797092,16,2,0,0,0,735,24135,2042174295,35033538,1149808248,978129020,646834498,15809574,12815891657039,15338094737,1969402442,38000402,1,0,0,0,0,41342,2418.847660974312,100000,406.56036,290,21615,538,641,100000,39,33.6,76.4,77.1,78.25,86.8,213264.0,1128060.0,1161096.0,1163872.0,1674348.0
63,extend,10000,True,zipfian,EXTEND,60.8,74.9,169061912,1854718532,747350317,742669022,286578113,6305072,286185519,0,0,0,735,24181,2045425687,35050861,1151493592,980534492,647462262,15891017,12841170293424,15365727676,1970519789,38000402,0,0,0,0,1,711145,140.61829865920453,100000,7099.84384,485,822783,34463,67519,100000,679,37.7,60.9,63.0,66.1,70.8,199356.0,7060048.0,7197036.0,7371924.0,8663548.0
63,run,10000,True,uniform,READ,77.9,53.8,174278403,1865950521,751772862,747064234,286578117,6305094,286185523,0,0,0,735,24183,2045815124,35215513,1154451884,980678239,647669626,15898716,12842449848920,15372378429,1974887435,38000402,1,0,0,0,0,47529,2103.9786235771844,100000,468.54837,180,140159,730,1438,100000,45,31.3,72.8,73.6,74.0,76.3,624220.0,3292464.0,3350816.0,3359576.0,3390932.0
63,reference,10000,True,uniform,READ,2.0,53.8,78838,19054795,8224484,6387426,10119,15,0,0,0,0,735,24183,2045815183,35218413,1154451884,980679858,647669626,15898716,12842449848920,15372378429,1974887435,38000402,1,0,0,0,0,5342,18719.580681392737,100000,48.25754,26,26735,56,580,100000,5,8.3,19.5,36.1,44.2,49.5,51760.0,60336.0,60464.0,60464.0,60464.0
63,clean-run,10000,True,uniform,READ,2.0,53.8,53,6300499,4027433,4016472,392581,18,0,0,0,0,735,24185,2046231608,35229861,1154543095,980773291,647900756,15898739,12843174193573,15373151657,1974888470,38018295,1,0,0,0,0,45189,2212.927924937485,100000,444.51436,156,145407,710,1209,100000,43,20.9,72.15,73.5,74.35,75.2,167860.0,1098400.0,1119148.0,1125714.0,1136116.0
63,avg-run,10000,True,uniform,READ,2.0,53.8,55,13980146,9736920,9684152,802596,33,2,0,0,0,735,24186,2046268192,35229861,1154644625,980874800,647968191,15900661,12843878742746,15374087809,1974888530,38018295,1,0,0,0,0,43724,2287.073460799561,100000,430.30821,324,25471,563,671,100000,41,30.7,75.5,78.3,79.9,82.7,214984.0,1198408.0,1253576.0,1253704.0,2299404.0
64,extend,10000,True,zipfian,EXTEND,61.1,71.2,176865959,1907132314,770883075,766119931,295866402,6405215,295468322,0,0,0,735,24234,2049575843,35241342,1156486180,983347561,648621698,15989646,12870153397518,15402747844,1975998358,38018295,0,0,0,0,1,736372,135.80092670552384,100000,7352.01898,480,882687,35135,68671,100000,704,38.0,61.6,64.8,67.92500000000001,72.9,217400.0,6519330.0,6709398.0,6928357.0,8549312.0
64,run,10000,True,uniform,READ,75.8,53.8,182494918,1918375630,775273631,770482308,295866408,6405248,295468328,0,0,0,735,24236,2049954962,35344097,1159661429,983491389,648858717,15995146,12871475508526,15409721492,1980581421,38018295,1,0,0,0,0,48164,2076.239514990449,100000,475.44216,183,144383,749,1478,100000,46,34.0,72.8,73.25,73.5,74.7,683164.0,3125918.0,3229160.0,3238165.0,3283744.0
