Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,WatcherSamples,WatcherCPU_min,WatcherCPU_q1,WatcherCPU_median,WatcherCPU_q3,WatcherCPU_max,WatcherMemoryKB_min,WatcherMemoryKB_q1,WatcherMemoryKB_median,WatcherMemoryKB_q3,WatcherMemoryKB_max
77,reference,10000,True,uniform,READ,2.0,53.9,103471,23283443,10184088,7808288,10119,1,0,0,0,0,681,45065,622884580,564962311,6603647132,11935205686,1167218246,171221938,24188739302985,28557296090,3794780518,80490920,1,0,0,0,0,4467,22386.38907544213,100000,39.92583,26,13479,54,94,100000,4,31.8,45.0,51.7,54.375,55.5,60820.0,60844.0,60852.0,60852.0,60852.0
77,clean-run,10000,True,uniform,READ,2.0,53.9,53,6656774,4625201,4614240,467635,1,0,0,0,0,681,45067,623255282,564972084,6603756763,11935317546,1167299799,171221990,24189619719071,28558220276,3794781618,80509187,1,0,0,0,0,39188,2551.8015719097684,100000,387.33193,184,173951,557,1140,100000,37,42.0,87.9,90.9,91.6,92.2,327992.0,1737780.0,1782356.0,1795672.0,1912156.0
77,avg-run,10000,True,uniform,READ,2.0,53.9,55,14364913,10484754,10431986,877650,16,2,0,18,58934118,681,45069,623292781,564972084,6603858288,11935419053,1167378040,171225064,24190464249975,28559151846,3794781731,80509187,1,0,0,0,0,40158,2490.163852781513,100000,396.56517,342,20575,427,630,100000,38,37.8,89.375,92.4,94.0,96.6,247336.0,1558520.0,1639384.0,1646641.0,2636248.0
78,extend,10000,True,zipfian,EXTEND,62.0,80.6,293064618,2714747369,1135765265,1129862001,440956453,7807316,440483665,0,14,45703362,681,45128,628679824,564987381,6604820619,11938396632,1168145878,171259784,24223144239598,28593778429,3796091073,80509187,0,0,0,0,1,837296,119.43207658940209,100000,8362.56222,414,678911,43007,86015,100000,796,39.1,61.0,63.4,66.7,79.1,184772.0,6131219.0,7947520.0,8599227.0,8833780.0
78,run,10000,True,uniform,READ,82.1,53.9,299005159,2729615905,1141001015,1135066912,440956459,7807349,440483671,0,24,78827427,681,45131,629385348,565058924,6609168651,11938580711,1168644133,171279034,24224697763426,28602387498,3801754658,80509187,1,0,0,0,0,49750,2010.0502512562812,100000,492.63552,204,190591,907,3337,100000,47,31.1,59.25,68.5,75.75,80.1,652624.0,3244302.0,3411868.0,3424370.0,3517296.0
78,reference,10000,True,uniform,READ,2.0,53.9,105272,23585909,10329362,7909887,10119,1,0,0,0,0,681,45131,629386640,565061524,6609168651,11938582353,1168644133,171279034,24224697763426,28602387498,3801754658,80509187,1,0,0,0,0,4764,20990.764063811923,100000,42.74222,26,30031,47,476,100000,4,5.7,23.025,35.4,43.7,48.8,53420.0,59099.0,60992.0,60992.0,60992.0
78,clean-run,10000,True,uniform,READ,2.0,53.9,53,6693668,4725740,4714779,472775,1,0,0,0,0,681,45133,629764847,565070429,6609279594,11938695519,1168776488,171279082,24225588789826,28603321995,3801755687,80524505,1,0,0,0,0,40391,2475.7990641479537,100000,399.37694,189,179199,578,1284,100000,38,31.8,85.95,89.0,90.175,91.0,261352.0,1747221.0,1791694.0,1805266.0,1920168.0
78,avg-run,10000,True,uniform,READ,2.0,53.9,55,14403867,10595573,10542805,882790,16,2,0,20,66248130,681,45135,629802682,565070429,6609381119,11938797026,1168855650,171282133,24226443303084,28604253566,3801755799,80524505,1,0,0,0,0,40383,2476.289527771587,100000,398.83657,343,19871,430,633,100000,38,38.2,89.15,92.69999999999999,93.9,96.3,250280.0,1565213.0,1642440.0,1646636.0,2651564.0
79,extend,10000,True,zipfian,EXTEND,61.8,80.6,302116588,2778881339,1164282011,1158292517,452288940,7907492,451811074,0,24,78827427,681,45195,634907048,565094008,6610555899,11941792448,1169632525,171327995,24259311722143,28638961589,3803066034,80524505,0,0,0,0,1,848979,117.78854365066744,100000,8479.38705,423,628223,43967,87935,100000,807,42.3,60.9,64.1,67.1,74.7,185772.0,5837804.0,7098352.0,8541108.0,8833304.0
79,run,10000,True,uniform,READ,79.1,53.9,308336694,2793599396,1169574192,1163553859,452288946,7907525,451811080,0,34,112381506,681,45197,635487533,565150150,6614919808,11941984624,1170015035,171348067,24260858359848,28647608176,3808754172,80524505,1,0,0,0,0,52579,1901.8999980981,100000,520.86017,201,181247,984,3981,100000,49,26.4,49.7,62.4,71.4,76.7,615132.0,3135308.0,3363192.0,3376764.0,3481400.0
79,reference,10000,True,uniform,READ,2.0,53.9,107057,23888391,10474636,8011486,10119,1,0,0,0,0,681,45197,635488570,565152550,6614919808,11941986260,1170015035,171348067,24260858359848,28647608176,3808754172,80524505,1,0,0,0,0,4283,23348.120476301658,100000,37.67529,24,23247,49,91,100000,4,25.8,41.4,50.0,54.1,56.2,62392.0,62437.0,62452.0,62452.0,62452.0
79,clean-run,10000,True,uniform,READ,2.0,53.9,53,6713839,4761249,4750288,477853,1,0,0,0,0,681,45199,635886610,565159902,6615032034,11942100709,1170243717,171348101,24261760625043,28648552941,3808755224,80539602,1,0,0,0,0,40317,2480.3432795098843,100000,398.13384,190,176639,574,1201,100000,38,34.0,87.3,90.35,91.4,92.0,306512.0,1843956.0,1923222.0,1936793.0,2035924.0
79,avg-run,10000,True,uniform,READ,2.0,53.9,55,16031856,11841127,11788359,987866,5,0,0,20,67108158,681,45201,635927109,565159902,6615134674,11942203331,1170323365,171351027,24262638503164,28649685606,3808755335,80539602,1,0,0,0,0,46751,2138.9916793223674,100000,461.89128,394,27727,497,706,100000,44,34.4,91.075,94.65,95.2,97.5,261428.0,1651913.0,1741278.0,1741881.0,2949900.0
80,extend,10000,True,zipfian,EXTEND,62.2,72.6,311857790,2845072580,1193294659,1187218059,463838049,8007668,463355237,0,34,112381506,681,45262,640508822,565164899,6616680381,11945323077,1171102422,171414249,24296377420641,28685341086,3810308116,80539602,0,0,0,0,1,874463,114.35589613282666,100000,8734.41265,407,834559,43615,86079,100000,832,36.2,62.0,63.7,66.7,74.9,172884.0,7203424.0,7277374.0,8460742.0,8849868.0
80,run,10000,True,uniform,READ,78.3,53.9,318359327,2856264711,1198579803,1192473240,463838055,8007701,463355243,0,44,146364600,681,45265,641000714,565236549,6620388882,11945516649,1171565580,171438957,24297886720238,28693871567,3815895059,80539602,1,0,0,0,0,52899,1890.3949034953405,100000,524.1864,209,178175,1011,3745,100000,50,32.2,53.349999999999994,62.6,70.44999999999999,76.2,593276.0,3340572.0,3526538.0,3541599.0,3550244.0
80,reference,10000,True,uniform,READ,2.0,53.9,108828,24190887,10619910,8113085,10119,1,0,0,0,0,681,45265,641001862,565238949,6620388882,11945518284,1171565580,171438957,24297886720238,28693871567,3815895059,80539602,1,0,0,0,0,4284,23342.67040149393,100000,37.37463,26,15471,53,90,100000,4,26.1,42.375,51.0,55.050000000000004,57.6,61952.0,62024.0,62048.0,62048.0,62048.0
80,clean-run,10000,True,uniform,READ,93.2,53.9,53,6717931,4725671,4714710,482799,1,0,0,0,0,681,45267,641383840,565245821,6620502370,11945633995,1171678164,171438983,24298800172902,28694826269,3815896130,80555779,1,0,0,0,0,40171,2489.3579945731994,100000,397.31622,193,173055,589,1270,100000,38,33.3,86.15,89.45,90.775,91.2,285536.0,2156361.0,2304454.0,2314155.0,2332036.0
80,avg-run,10000,True,uniform,READ,97.1,53.9,55,16034081,11815609,11762841,992814,16,2,0,20,67966188,681,45269,641425642,565245821,6620606261,11945737868,1171755023,171441834,24299688211068,28695960218,3815896255,80555779,1,0,0,0,0,47172,2119.901636564063,100000,466.31079,395,20735,502,717,100000,44,35.4,90.65,93.35,94.8,99.8,301492.0,2008983.0,2118504.0,2128731.0,3789588.0
81,extend,10000,True,zipfian,EXTEND,62.7,75.5,321976092,2908728481,1222598534,1216435704,475533988,8107844,475046061,0,44,146364600,681,45331,646253757,565253367,6621975853,11948897783,1172542793,171498317,24333971158120,28732172919,3817548499,80555779,0,0,0,0,1,875978,114.15811812625432,100000,8749.47553,426,834047,43935,87743,100000,833,40.8,62.0,63.3,67.0,72.9,174068.0,7725080.0,7774184.0,8595368.0,8850460.0
81,run,10000,True,uniform,READ,74.4,53.9,328252769,2919689673,1227992838,1221800045,475533994,8107877,475046067,0,54,180777042,681,45334,646742739,565326316,6625586824,11949102113,1172992839,171520885,24335478555056,28740700450,3823133705,80555779,1,0,0,0,0,57492,1739.372434425659,100000,569.96617,205,184959,1241,4439,100000,54,23.5,43.925,55.9,65.125,72.1,539536.0,3368247.0,3595142.0,3622576.0,3747728.0
81,reference,10000,True,uniform,READ,2.0,53.9,110615,24493367,10765184,8214684,10119,1,0,0,0,0,681,45334,646743888,565328816,6625586824,11949103746,1172992839,171520885,24335478555056,28740700450,3823133705,80555779,1,0,0,0,0,4594,21767.522855899,100000,41.11071,26,16303,53,91,100000,4,30.3,44.1,50.85,53.375,54.5,61348.0,61354.0,61356.0,61356.0,61356.0
81,clean-run,10000,True,uniform,READ,93.9,53.9,53,6761906,4855341,4844380,487914,1,0,0,0,0,681,45336,647125820,565335644,6625701644,11949220790,1173113630,171520912,24336403331831,28741665462,3823134812,80572564,1,0,0,0,0,41081,2434.215330688153,100000,406.22869,197,185471,583,1259,100000,39,38.8,88.6,90.7,91.6,91.9,348352.0,1949272.0,2019532.0,2031104.0,2156600.0
81,avg-run,10000,True,uniform,READ,96.8,53.9,55,16073804,11955506,11902738,997928,16,1,0,20,68824884,681,45338,647169379,565335644,6625807030,11949326158,1173190832,171523803,24337301367087,28742800905,3823134905,80572564,1,0,0,0,0,46266,2161.414429602732,100000,457.28747,398,26351,491,713,100000,43,34.4,90.2,93.3,94.6,97.5,256848.0,1772302.0,1846736.0,1854814.0,2816624.0
82,extend,10000,True,zipfian,EXTEND,63.7,75.8,331844526,2971804800,1251806147,1245557087,487124590,8208020,486631612,0,54,180777042,681,45400,652012644,565340894,6627140168,11952460899,1173969585,171574063,24371447609861,28778684384,3824791695,80572564,0,0,0,0,1,855301,116.91790375552,100000,8542.82878,417,562687,43999,88639,100000,813,49.4,62.9,64.0,68.1,76.2,188244.0,7770308.0,7824884.0,8596012.0,8759852.0
82,run,10000,True,uniform,READ,79.5,53.9,338036721,2982791954,1257295099,1251016076,487124596,8208053,486631618,0,64,215604069,681,45403,652513867,565438177,6630770874,11952657090,1174455408,171594378,24372937412569,28787145369,3830263007,80572564,1,0,0,0,0,54489,1835.2327992805888,100000,539.6474,196,186879,1076,3693,100000,51,27.4,52.05,62.3,72.1,77.2,536664.0,3442796.0,3625200.0,3650244.0,3687720.0
82,reference,10000,True,uniform,READ,2.0,53.9,112402,24795847,10910458,8316283,10119,1,0,0,0,0,681,45403,652514615,565441077,6630770874,11952658748,1174455408,171594378,24372937412569,28787145369,3830263007,80572564,1,0,0,0,0,5045,19821.605550049557,100000,45.34304,24,29999,49,553,100000,4,5.8,22.75,34.25,41.425,45.4,53816.0,59531.0,61436.0,61436.0,61436.0
82,clean-run,10000,True,uniform,READ,2.0,53.9,53,6804364,4974515,4963554,492965,1,0,0,0,0,681,45405,652845904,565443366,6630886959,11952777037,1174535134,171594405,24373873042213,28788120557,3830264080,80589776,1,0,0,0,0,42860,2333.177788147457,100000,422.85844,202,195711,597,1246,100000,40,30.3,87.25,90.25,91.125,91.5,293012.0,2162421.0,2274302.0,2282708.0,2382292.0
82,avg-run,10000,True,uniform,READ,97.1,53.9,55,16136041,12084779,12032011,1002980,16,2,0,20,69654054,681,45407,652891095,565443366,6630993769,11952883826,1174620830,171597276,24374781794849,28789268934,3830264165,80589776,1,0,0,0,0,46806,2136.4782292868435,100000,462.52488,404,25807,497,687,100000,44,35.1,90.5,94.55,95.1,97.6,294128.0,1988604.0,2072844.0,2108058.0,4030172.0
83,extend,10000,True,zipfian,EXTEND,62.6,72.7,341587945,3036119143,1281893465,1275557218,499104235,8308207,498606210,0,64,215604069,681,45471,657640136,565451934,6632697249,11956117176,1175418797,171677489,24409977517859,28826198159,3831864199,80589776,0,0,0,0,1,898720,111.26936086879115,100000,8976.91941,432,827391,45375,90047,100000,855,50.5,62.9,64.6,68.0,73.8,186516.0,7227174.0,7299532.0,8544878.0,8854388.0
83,run,10000,True,uniform,READ,70.7,53.9,348484651,3047569779,1287273246,1280907036,499104241,8308240,498606216,0,74,250860888,681,45474,658094998,565565220,6636637152,11956341351,1175901057,171696806,24411538816692,28835082062,3837661471,80589776,1,0,0,0,0,60344,1657.165583985152,100000,598.2797,219,186751,1586,5111,100000,57,22.4,34.0,45.4,60.0,68.6,475240.0,3011092.0,3453108.0,3489052.0,3533292.0
83,reference,10000,True,uniform,READ,2.0,53.9,114189,25098400,11056622,8417896,10119,1,0,0,0,0,681,45474,658097650,565567720,6636637152,11956343013,1175901057,171696806,24411538816692,28835082062,3837661471,80589776,1,0,0,0,0,4390,22779.04328018223,100000,38.72684,26,14991,52,89,100000,4,29.2,43.45,51.400000000000006,55.0,56.2,60768.0,60834.0,60856.0,60856.0,60856.0
83,clean-run,10000,True,uniform,READ,2.0,53.9,53,6818395,4982558,4971597,498012,1,0,0,0,0,681,45476,658448655,565571520,6636754538,11956462600,1175989944,171696843,24412485609819,28836067377,3837662558,80607058,1,0,0,0,0,42466,2354.825036499788,100000,420.14058,201,196607,599,1249,100000,40,41.5,88.275,90.30000000000001,91.225,91.9,344072.0,1608630.0,1643636.0,1652677.0,1779048.0
83,avg-run,10000,True,uniform,READ,2.0,53.9,55,16123353,12102753,12049985,1008025,5,0,0,20,70513638,681,45478,658495355,565571520,6636862605,11956570649,1176068997,171699727,24413403735870,28837205468,3837662640,80607058,1,0,0,0,0,47244,2116.6709000084666,100000,466.99929,406,19983,501,699,100000,44,37.2,90.55,94.35,94.9,97.1,261252.0,1462474.0,1508760.0,1537798.0,2667116.0
84,extend,10000,True,zipfian,EXTEND,63.0,62.1,352336148,3102531165,1312137684,1305714330,511214802,8408394,510711718,0,74,250860888,681,45543,663584334,565577571,6638277732,11959842037,1176888890,171758905,24449163564697,28874937270,3839546174,80607058,0,0,0,0,1,907748,110.16273238828396,100000,9067.11758,413,1824767,46143,91135,100000,863,48.3,62.6,63.9,67.8,77.3,183864.0,5484098.0,5771224.0,8599644.0,8772228.0
84,run,10000,True,uniform,READ,72.0,53.9,358656332,3113338612,1317694244,1311240051,511214808,8408427,510711724,0,84,286543947,681,45546,664066369,565703596,6642043279,11960066244,1177388909,171776831,24450659607321,28883523770,3845031834,80607058,1,0,0,0,0,61344,1630.151278038602,100000,608.34401,219,185983,1578,5159,100000,58,22.4,35.974999999999994,49.0,62.425,69.8,546412.0,3095581.0,3446352.0,3482805.0,3493864.0
84,reference,10000,True,uniform,READ,2.0,53.9,115978,25400951,11202786,8519509,10119,1,0,0,0,0,681,45546,664072142,565706296,6642043279,11960067886,1177388909,171776831,24450659607321,28883523770,3845031834,80607058,1,0,0,0,0,4960,20161.290322580644,100000,44.53153,26,27679,50,270,100000,4,5.8,23.650000000000002,36.400000000000006,44.375,47.9,54728.0,60173.0,61988.0,61988.0,61988.0
84,clean-run,10000,True,uniform,READ,3.8,56.1,53,6831912,4998283,4987322,503071,1,0,0,0,0,681,45548,664397791,565710638,6642161941,11960188768,1177475848,171776863,24451617351233,28884519269,3845032904,80625136,1,0,0,0,0,42631,2345.71086767845,100000,421.3808,202,193023,608,1259,100000,40,36.6,88.2,91.15,91.8,93.6,269340.0,1591696.0,1637302.0,1659822.0,1957816.0
84,avg-run,10000,True,uniform,READ,2.0,53.9,55,16202487,12128783,12076015,1013086,16,2,0,20,71366118,681,45550,664446507,565710638,6642272075,11960298884,1177560623,171779702,24452547679159,28885695117,3845032984,80625136,1,0,0,0,0,47558,2102.695655830775,100000,470.09375,410,26415,504,728,100000,45,36.5,93.6,94.3,94.8,96.4,232756.0,1483508.0,1485396.0,1504080.0,2700088.0
85,extend,10000,True,zipfian,EXTEND,65.8,77.7,362511887,3169257981,1343034644,1336524104,523561089,8508570,523052846,0,84,286543947,681,45616,669952623,565718486,6643374305,11963636005,1178397771,171826452,24489015871284,28924012700,3846878750,80625136,0,0,0,0,1,902496,110.80381519696486,100000,9014.48319,392,706047,47007,92607,100000,858,46.1,62.9,64.1,68.5,77.1,190496.0,7897844.0,8118070.0,8599114.0,8846800.0
85,run,10000,True,uniform,READ,73.8,53.9,368755434,3180543321,1348612854,1342071892,523561095,8508603,523052852,0,94,322662459,681,45619,670401985,565799538,6647542155,11963852401,1178840021,171845355,24490556854301,28932885633,3852670011,80625136,1,0,0,0,0,59476,1681.3504606900262,100000,589.5482,219,190719,1186,4731,100000,56,27.4,45.125,52.05,64.65,71.6,646088.0,3308530.0,3546684.0,3564585.0,3615124.0
85,reference,10000,True,uniform,READ,2.0,53.9,117781,25703561,11349840,8621136,10119,1,0,0,0,0,681,45619,670403067,565801938,6647542155,11963854043,1178840021,171845355,24490556854301,28932885633,3852670011,80625136,1,0,0,0,0,4252,23518.34430856068,100000,37.7854,26,13607,54,89,100000,4,31.8,46.2,53.4,56.724999999999994,59.5,60404.0,60446.0,60460.0,60460.0,60460.0
85,clean-run,10000,True,uniform,READ,2.0,53.9,53,6861434,5068636,5057595,508230,18,0,0,0,0,681,45621,670796340,565811139,6647662155,11963976277,1179023318,171845372,24491525843635,28933891562,3852671103,80640802,1,0,0,0,0,43228,2313.315443693902,100000,427.71996,201,188287,612,1297,100000,41,34.1,87.1,89.7,90.7,91.4,274636.0,1668488.0,1720328.0,1729344.0,1841340.0
85,avg-run,10000,True,uniform,READ,96.7,53.9,55,16162331,12209437,12156589,1018245,33,2,0,20,72237024,681,45623,670845880,565811139,6647772288,11964086392,1179101681,171848211,24492464054521,28935031740,3852671181,80640802,1,0,0,0,0,47669,2097.799408420567,100000,471.24744,407,28079,502,723,100000,45,34.0,90.4,93.1,94.6,100.9,232772.0,1536460.0,1580364.0,1584724.0,2746288.0
86,extend,10000,True,zipfian,EXTEND,64.6,77.2,372581173,3237150110,1374010256,1367412150,535933160,8608757,535419725,0,94,322662459,681,45690,676519759,565818405,6648787881,11967380454,1179938400,171888069,24529204164211,28973636506,3854666368,80640802,0,0,0,0,1,902169,110.84397712623688,100000,9011.58639,414,763903,47231,93119,100000,858,49.4,63.1,64.5,69.57499999999999,75.3,215384.0,7837182.0,8067036.0,8598116.0,8809960.0
86,run,10000,True,uniform,READ,78.8,53.9,378618701,3248318201,1379723691,1373094746,535933166,8608790,535419731,0,104,359211096,681,45692,676940095,565951473,6652862542,11967589271,1180443934,171913738,24530725792240,28982344178,3860387469,80640802,1,0,0,0,0,57332,1744.226609921161,100000,568.43275,206,203647,1112,4263,100000,54,25.8,51.15,61.150000000000006,71.25,76.6,621376.0,3408076.0,3605982.0,3618978.0,3668020.0
86,reference,10000,True,uniform,READ,2.0,53.9,119596,26006159,11496894,8722763,10119,1,0,0,0,0,681,45692,676940095,565954373,6652862542,11967590913,1180443934,171913738,24530725792240,28982344178,3860387469,80640802,1,0,0,0,0,5237,19094.901661256445,100000,47.38355,26,28991,51,292,100000,5,6.8,29.3,40.1,46.0,48.7,53780.0,60872.0,60872.0,60872.0,60872.0
86,clean-run,10000,True,uniform,READ,2.0,53.9,53,6870643,5071959,5060998,513422,1,0,0,0,0,681,45694,677318767,565963587,6652986351,11967714426,1180469899,171913770,24531705584178,28983360552,3860388516,80657752,1,0,0,0,0,43396,2304.359848833994,100000,428.44365,207,192639,609,1280,100000,41,16.1,86.4,89.7,90.6,91.3,137648.0,1704008.0,1736944.0,1746788.0,1817956.0
86,avg-run,10000,True,uniform,READ,2.0,53.9,55,16165932,12223128,12170360,1023437,16,2,0,20,73097274,681,45696,677371123,565963587,6653100661,11967828715,1180549781,171916690,24532654318289,28984509461,3860388595,80657752,1,0,0,0,0,48009,2082.9427815617905,100000,474.96793,411,21183,509,702,100000,45,38.2,90.7,94.4,95.1,97.0,261076.0,1581128.0,1642640.0,1784124.0,3017204.0
87,extend,10000,True,zipfian,EXTEND,62.3,69.9,382255184,3302981490,1405014764,1398327718,548248421,8708955,547729873,0,104,359211096,681,45763,682214129,565970933,6654942963,11971156158,1181392139,172009855,24569077735493,29022432365,3862037734,80657752,0,0,0,0,1,944477,105.8787032399942,100000,9434.13072,444,839167,48223,94847,100000,898,45.6,63.0,64.8,68.0,74.2,209724.0,6746869.0,6832392.0,8199671.0,8788128.0
87,run,10000,True,uniform,READ,67.0,53.9,389513247,3314769531,1410716160,1403998693,548248425,8708977,547729877,0,114,396175650,681,45765,682554795,566066782,6659097708,11971386034,1181840621,172030588,24570666866903,29031591388,3867926807,80657752,1,0,0,0,0,68481,1460.2590499554622,100000,678.59197,228,194687,1613,5791,100000,65,15.9,36.4,40.1,55.8,64.9,396816.0,3144156.0,3464652.0,3503800.0,3541932.0
87,reference,10000,True,uniform,READ,2.0,53.9,121409,26308832,11644838,8824404,10119,1,0,0,0,0,681,45765,682555871,566069282,6659097708,11971387676,1181840621,172030588,24570666866903,29031591388,3867926807,80657752,1,0,0,0,0,4420,22624.43438914027,100000,39.34976,26,25791,52,101,100000,4,15.2,35.375,46.05,51.325,55.3,58968.0,60201.0,60612.0,60612.0,60612.0
87,clean-run,10000,True,uniform,READ,2.0,53.9,53,6871057,5023703,5012742,518535,1,0,0,0,0,681,45767,682952564,566078132,6659220313,11971512504,1182038893,172030611,24571657646375,29032618019,3867927841,80674235,1,0,0,0,0,42631,2345.71086767845,100000,421.72333,206,193535,626,1342,100000,40,38.2,87.825,90.25,91.2,91.9,297408.0,1533869.0,1640216.0,1649161.0,1700792.0
87,avg-run,10000,True,uniform,READ,2.0,53.9,55,16159039,12185055,12132287,1028550,16,2,0,20,73929108,681,45769,683005917,566078132,6659334618,11971626791,1182116553,172033492,24572616091653,29033762366,3867927917,80674235,1,0,0,0,0,48911,2044.5298603586104,100000,483.80767,418,22143,520,724,100000,46,38.7,91.225,94.85,95.675,97.1,244040.0,1476197.0,1526862.0,1590000.0,2502116.0
88,extend,10000,True,zipfian,EXTEND,63.0,75.6,393370991,3370994054,1436608816,1429833328,560862350,8809142,560338647,0,114,396175650,681,45837,688170251,566085264,6660942159,11975033074,1182974066,172106358,24610005645297,29072744338,3869718033,80674235,0,0,0,0,1,954811,104.73276910299523,100000,9537.437,419,984575,49119,96319,100000,908,44.5,63.0,64.3,68.2,75.3,205852.0,7726824.0,7774836.0,8592331.0,8817356.0
88,run,10000,True,uniform,READ,80.9,53.9,400422544,3382565852,1442493813,1435688780,560862354,8809164,560338651,0,124,433560228,681,45840,688431438,566211256,6664996004,11975237722,1183465132,172129110,24611574275907,29081975929,3875525397,80674235,1,0,0,0,0,57323,1744.5004622926226,100000,568.05341,224,202879,967,4071,100000,54,31.1,60.349999999999994,67.95,74.075,78.8,596312.0,3572360.0,3706538.0,3721120.0,3787780.0
88,reference,10000,True,uniform,READ,2.0,53.9,123208,26611446,11791892,8926031,10119,1,0,0,0,0,681,45840,688432672,566214056,6664996004,11975239357,1183465132,172129110,24611574275907,29081975929,3875525397,80674235,1,0,0,0,0,5074,19708.31690973591,100000,45.64492,26,28863,53,531,100000,4,5.7,21.75,33.6,41.925,47.4,54056.0,59594.0,61440.0,61440.0,61440.0
88,clean-run,10000,True,uniform,READ,3.8,57.5,53,6975476,5384051,5373090,523690,8,0,0,0,0,681,45842,688829158,566222852,6665119954,11975365546,1183597662,172129123,24612576193130,29083012921,3875526438,80695259,1,0,0,0,0,46381,2156.0552812574115,100000,459.25079,211,196351,634,1457,100000,44,30.3,87.075,90.44999999999999,91.6,93.7,270864.0,1751251.0,1793434.0,1822352.0,2394640.0
88,avg-run,10000,True,uniform,READ,2.0,53.9,55,16379341,12555789,12503021,1033705,23,2,0,20,74769156,681,45844,688883678,566222852,6665234259,11975479833,1183686146,172131927,24613547984547,29084213808,3875526514,80695259,1,0,0,0,0,49283,2029.0972546314144,100000,487.30183,414,23839,524,752,100000,46,36.1,92.825,94.2,95.0,95.6,226640.0,1648446.0,1655020.0,1655502.0,3199684.0
89,extend,10000,True,zipfian,EXTEND,61.2,71.1,404119867,3438529679,1468651244,1461787234,573605345,8909329,573076399,0,124,433560228,681,45913,693646211,566229061,6667455537,11978918293,1184554113,172245634,24651324932379,29123332084,3877170011,80695259,0,0,0,0,1,992286,100.77739683921772,100000,9912.63844,443,790527,50303,98815,100000,943,43.9,62.4,64.8,68.2,73.7,201888.0,6927210.0,7000388.0,7066794.0,8851368.0
89,run,10000,True,uniform,READ,92.9,53.9,412041718,3451037134,1474485939,1467590631,573605351,8909362,573076405,0,134,471372600,681,45916,693900792,566311381,6672092194,11979107628,1185118942,172267877,24652965070553,29132904105,3883340808,80695259,1,0,0,0,0,48982,2041.5662896574247,100000,484.51202,223,198655,677,1572,100000,46,32.2,85.025,88.4,89.75,90.8,584868.0,3642976.0,3729856.0,3740845.0,3839056.0
89,reference,10000,True,uniform,READ,2.0,53.9,125021,26914265,11941616,9027700,10119,1,0,0,0,0,681,45916,693904202,566313881,6672092194,11979109247,1185118942,172267877,24652965070553,29132904105,3883340808,80695259,1,0,0,0,0,4436,22542.83137962128,100000,39.37927,26,14247,55,93,100000,4,28.3,42.925,49.9,53.325,57.3,70716.0,70830.0,70868.0,70868.0,70868.0
89,clean-run,10000,True,uniform,READ,93.8,53.9,53,6962081,5293013,5282052,528933,1,0,0,0,0,681,45918,694270331,566317683,6672217470,11979236746,1185199579,172267912,24653978339559,29133951674,3883341886,80710343,1,0,0,0,0,45495,2198.043741070447,100000,450.26908,213,214655,639,1357,100000,43,33.7,87.8,90.5,91.5,91.8,401536.0,2027244.0,2085060.0,2100230.0,2230416.0
89,avg-run,10000,True,uniform,READ,97.1,53.9,55,16204100,12475133,12422365,1038946,16,0,0,20,75624744,681,45920,694331480,566317683,6672344273,11979363531,1185280457,172271078,24654957472590,29135108510,3883341952,80710343,1,0,0,0,0,49617,2015.4382570489956,100000,490.62527,423,25823,528,766,100000,47,33.6,90.9,94.7,95.5,97.7,244160.0,1982244.0,2105412.0,2426220.0,4021256.0
90,extend,10000,True,zipfian,EXTEND,62.7,74.7,415991633,3508761147,1501189667,1494236338,586619681,9009527,586085512,0,134,471372600,681,45991,699564604,566325660,6674025452,11982879195,1186170312,172351680,24693630260806,29175214630,3885133104,80710343,0,0,0,0,1,986640,101.35409065109867,100000,9856.24308,413,867327,50815,99327,100000,938,45.6,62.7,64.0,67.1,72.1,196244.0,7573543.0,7624668.0,8590896.0,8812756.0
90,run,10000,True,uniform,READ,91.5,53.9,423423344,3520512978,1507057553,1500073385,586619687,9009560,586085518,0,144,509619426,681,45993,699776673,566384260,6678330456,11983066670,1186565929,172371751,24695248166667,29184827651,3891170634,80710343,1,0,0,0,0,49319,2027.616131713944,100000,488.47014,228,219007,686,1773,100000,46,38.2,80.10000000000001,86.19999999999999,88.475,89.5,695872.0,3536629.0,3628630.0,3645093.0,3687172.0
90,reference,10000,True,uniform,READ,2.0,53.9,126820,27216952,12089560,9129341,10119,1,0,0,0,0,681,45993,699776729,566387160,6678330456,11983068310,1186565929,172371751,24695248166667,29184827651,3891170634,80710343,1,0,0,0,0,5147,19428.793471925397,100000,46.80285,26,26383,50,567,100000,4,5.8,22.900000000000002,34.35,41.6,46.1,57004.0,63859.0,66144.0,66144.0,66144.0
