DBName,Phase,Epoch,TimestampUnixMs,postgres_cpu_pct,postgres_rss_kb,mem_available_kb,mem_dirty_kb,mem_writeback_kb,disk_reads_s,disk_writes_s,disk_read_kb_s,disk_write_kb_s,disk_await_ms,disk_aqu_sz,disk_util_pct
ycsb,extend,51,1777570128092,69.9,8401336,10890464,588,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570129407,69.9,8429552,10894332,620,80,0,0,0,0,0,0,0
ycsb,extend,51,1777570130721,69.9,8437588,10890580,700,4,0,0,0,0,0,0,0
ycsb,extend,51,1777570132039,69.9,8452292,10894552,504,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570133367,69.8,8467740,10894592,636,16,0,0,0,0,0,0,0
ycsb,extend,51,1777570134701,69.8,8482212,10894452,644,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570136020,69.8,8500616,10890052,716,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570137347,69.8,8519588,10888092,56,184,0,0,0,0,0,0,0
ycsb,extend,51,1777570138656,69.8,8526348,10884352,184,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570139972,69.7,8544680,10890496,392,120,0,0,0,0,0,0,0
ycsb,extend,51,1777570141295,69.8,8552964,10894680,640,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570142639,69.8,8570928,10899040,640,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570143972,69.8,8589032,10901632,724,96,0,0,0,0,0,0,0
ycsb,extend,51,1777570145307,69.8,8599128,10899844,568,24,0,0,0,0,0,0,0
ycsb,extend,51,1777570146625,69.7,8598596,10896500,624,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570147950,69.6,8598172,10891628,664,12,0,0,0,0,0,0,0
ycsb,extend,51,1777570149272,69.6,8591428,10887732,864,64,0,0,0,0,0,0,0
ycsb,extend,51,1777570150604,69.6,8592576,10887740,1036,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570151953,69.6,8594840,10892088,304,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570153259,69.6,8724708,10883888,684,72,0,0,0,0,0,0,0
ycsb,extend,51,1777570154597,69.6,8599156,10871288,456,16,0,0,0,0,0,0,0
ycsb,extend,51,1777570155934,69.5,8591436,10879880,496,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570157257,69.5,8591436,10883044,476,176,0,0,0,0,0,0,0
ycsb,extend,51,1777570158740,69.5,8594308,10878028,932,2156,0,0,0,0,0,0,0
ycsb,extend,51,1777570160063,69.5,8598072,10864936,1052,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570161391,69.5,8591468,10872028,1004,136,0,0,0,0,0,0,0
ycsb,extend,51,1777570162711,69.5,8594648,10867104,1280,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570164024,69.4,8598972,10867304,704,1040,0,0,0,0,0,0,0
ycsb,extend,51,1777570165351,69.4,8598224,10869576,340,0,0,0,0,0,0,0,0
ycsb,extend,51,1777570166678,69.4,8591612,10875320,776,144,0,0,0,0,0,0,0
ycsb,extend,51,1777570167998,69.4,8593028,10879976,872,848,0,0,0,0,0,0,0
