run_name,epoch,phase,event,timestamp_unix_ms,timestamp_iso,record_count,operation_count,request_distribution,field_length,notes
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,run,run_start,1777546288802,2026-04-30T10:51:28+00:00,10000,100000,uniform,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,run,run_end,1777546306920,2026-04-30T10:51:46+00:00,10000,100000,uniform,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,reference,reference_start,1777546308017,2026-04-30T10:51:48+00:00,10000,100000,uniform,100,db=ycsb_unchange
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,reference,reference_end,1777546313454,2026-04-30T10:51:53+00:00,10000,100000,uniform,100,db=ycsb_unchange exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,clean-run,clean-run_start,1777546327414,2026-04-30T10:52:07+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,clean-run,clean-run_end,1777546343851,2026-04-30T10:52:23+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,avg-run,avg-run_start,1777546359211,2026-04-30T10:52:39+00:00,10000,100000,uniform,100,db=ycsb_backup
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,10,avg-run,avg-run_end,1777546373827,2026-04-30T10:52:53+00:00,10000,100000,uniform,100,db=ycsb_backup exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,extend,extend_start,1777546374049,2026-04-30T10:52:54+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,extend,extend_end,1777546568472,2026-04-30T10:56:08+00:00,10000,100000,zipfian,100,db=ycsb exit=0
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,vacuum,vacuum_start,1777546569414,2026-04-30T10:56:09+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,vacuum,vacuum_end,1777546571311,2026-04-30T10:56:11+00:00,10000,100000,zipfian,100,db=ycsb
postgresql_arrayjson_TOAST_HYPOTHESIS_run1_zipfian_heavy_pure,11,run,run_start,1777546571606,2026-04-30T10:56:11+00:00,10000,100000,uniform,100,db=ycsb
